milliseconds,wind_direction,windspeed
10000,154.0,1.02
15000,129.0,1.14
20000,206.0,0.68
25000,137.0,1.05
40000,181.0,1.11
45000,174.0,1.04
70000,138.0,0.97
75000,179.0,1.07
80000,171.0,1.1
85000,172.0,1.21
90000,155.0,1.27
115000,161.0,1.07
135000,172.0,1.14
140000,164.0,1.11
145000,181.0,1.14
150000,180.0,1.3
155000,183.0,1.27
160000,186.0,1.34
165000,192.0,1.43
170000,190.0,1.51
175000,173.0,1.56
180000,180.0,1.4
185000,184.0,0.95
190000,203.0,1.12
195000,171.0,1.22
200000,171.0,1.24
205000,161.0,1.44
210000,173.0,1.4
215000,134.0,1.73
220000,161.0,1.31
225000,184.0,1.4
230000,147.0,1.33
245000,174.0,1.32
250000,168.0,1.51
255000,136.0,1.4
260000,151.0,1.75
265000,153.0,1.28
270000,140.0,0.89
275000,160.0,1.16
280000,169.0,1.56
285000,185.0,1.5
290000,166.0,2.01
295000,173.0,1.55
305000,149.0,1.72
310000,149.0,1.67
315000,148.0,1.65
320000,176.0,1.95
330000,149.0,1.86
335000,153.0,1.77
340000,152.0,1.65
345000,151.0,1.72
350000,152.0,1.57
355000,151.0,1.41
360000,158.0,1.45
365000,152.0,1.36
370000,167.0,1.54
375000,154.0,1.01
380000,154.0,1.37
385000,158.0,0.97
390000,159.0,1.36
395000,157.0,1.72
400000,159.0,1.53
405000,156.0,1.43
410000,151.0,1.17
415000,167.0,0.63
435000,119.0,0.3
440000,98.0,0.24
445000,187.0,0.1
450000,307.0,0.35
455000,180.0,0.31
460000,187.0,0.7
465000,180.0,0.52
490000,216.0,0.79
495000,207.0,0.78
500000,231.0,0.8
505000,222.0,0.4
510000,191.0,0.58
515000,289.0,0.92
520000,291.0,1.01
525000,224.0,0.26
530000,196.0,0.43
535000,194.0,0.11
540000,325.0,0.49
545000,303.0,0.26
550000,304.0,0.4
555000,188.0,0.34
560000,220.0,0.39
565000,201.0,0.42
570000,179.0,0.37
575000,176.0,0.36
580000,285.0,0.4
585000,286.0,0.88
590000,166.0,0.42
595000,174.0,0.29
600000,259.0,0.19
605000,333.0,0.06
610000,348.0,0.64
615000,25.0,0.45
620000,9.0,0.31
625000,354.0,0.4
630000,331.0,1.03
635000,308.0,1.77
640000,310.0,1.4
645000,307.0,1.27
