milliseconds,wind_direction,windspeed
10000,36,4.22
15000,28,4.8
20000,29,4.93
25000,20,5.85
40000,69,4.24
45000,56,3.98
55000,41,7.04
60000,44,6.2
70000,42,5.35
130000,63,8.16
165000,57,7.82
170000,57,7.3
175000,57,7.3
180000,57,7.63
185000,56,7.26
205000,45,7.13
210000,46,7.05
215000,50,6.94
220000,50,7.0
225000,50,6.28
230000,55,6.36
235000,50,6.41
240000,48,6.71
245000,49,7.08
250000,53,6.78
255000,47,7.32
260000,47,7.38
265000,48,7.24
270000,48,7.4
275000,48,7.53
280000,46,7.35
285000,47,7.4
290000,52,6.57
305000,51,6.6
310000,54,7.05
315000,55,7.69
320000,54,7.64
325000,52,6.6
330000,55,7.19
335000,53,7.56
340000,53,7.55
350000,61,7.87
355000,59,7.46
360000,59,7.1
365000,61,6.72
370000,60,7.31
375000,55,7.21
380000,61,7.07
390000,52,6.52
395000,51,6.51
400000,51,6.5
405000,53,6.05
410000,53,6.29
415000,53,6.23
420000,53,6.25
425000,50,6.33
430000,54,6.77
435000,53,5.5
440000,53,6.41
445000,53,6.61
450000,53,6.69
455000,56,7.05
460000,53,6.55
465000,56,5.92
470000,46,6.89
475000,48,6.2
480000,47,5.66
485000,48,6.44
500000,40,6.3
505000,46,4.84
510000,37,5.01
515000,33,5.26
520000,38,5.45
525000,37,6.21
540000,36,6.74
545000,38,6.29
550000,34,6.47
555000,31,5.86
560000,32,5.97
565000,32,5.81
570000,29,5.67
590000,39,6.67
595000,42,7.31
600000,41,7.65
615000,44,7.05
620000,45,7.04
625000,41,6.21
630000,41,7.05
635000,39,7.54
670000,40,6.98
700000,43,7.26
705000,43,7.12
710000,46,6.0
715000,42,6.01
725000,47,6.9
730000,57,6.96
735000,56,7.08
740000,56,7.26
745000,56,7.23
750000,58,7.06
765000,53,7.16
770000,53,7.26
775000,54,7.38
780000,56,7.1
785000,58,7.14
790000,62,6.98
795000,63,6.81
805000,57,7.54
810000,61,7.22
815000,57,7.09
820000,57,7.32
825000,62,7.36
830000,55,6.97
835000,54,7.16
840000,57,7.15
845000,55,6.91
850000,53,6.77
855000,52,6.95
860000,54,7.75
865000,51,7.24
870000,55,7.92
875000,53,7.88
890000,48,8.14
895000,42,8.14
900000,37,7.73
905000,33,7.51
910000,38,7.55
915000,38,6.98
930000,34,6.92
935000,29,7.08
940000,34,6.87
945000,26,6.97
950000,38,7.29
955000,41,6.69
960000,41,6.3
965000,45,7.18
970000,48,6.33
975000,41,6.3
985000,29,7.7
990000,34,8.02
995000,31,7.89
1000000,35,7.5
1005000,33,7.37
1010000,34,8.02
1015000,33,7.83
1020000,46,8.01
1025000,42,7.25
1030000,45,6.95
1035000,37,6.29
1040000,50,6.11
1045000,46,6.38
1050000,40,6.01
1055000,43,7.04
1060000,53,7.02
1065000,49,7.35
1070000,47,7.2
1075000,42,6.69
1080000,44,6.29
1085000,55,6.12
1090000,44,5.68
1095000,36,5.69
1100000,31,6.64
1105000,39,5.42
1110000,38,6.21
1115000,37,6.35
1130000,38,3.79
1135000,34,5.53
1140000,30,6.02
1145000,33,5.64
1150000,27,5.92
1155000,37,6.45
1160000,44,7.05
1165000,35,6.64
1170000,42,6.4
1175000,43,6.96
1180000,46,6.72
1185000,46,7.85
1205000,60,8.27
