milliseconds,wind_direction,windspeed
10000,124,4.63
15000,123,4.19
20000,119,4.05
25000,121,4.0
45000,125,4.3
80000,103,3.39
110000,118,2.77
115000,112,2.98
125000,120,2.46
130000,115,2.75
135000,108,2.35
140000,111,1.94
145000,98,1.97
150000,67,2.03
155000,124,1.61
160000,109,1.1
165000,116,1.12
170000,60,1.33
175000,52,1.79
180000,78,1.29
185000,89,1.62
190000,98,1.16
195000,90,0.81
200000,63,1.44
205000,50,1.11
210000,72,1.35
215000,57,0.99
225000,106,1.25
230000,59,1.89
240000,39,1.7
245000,5,2.7
250000,12,3.09
255000,31,3.37
260000,65,2.0
265000,18,3.56
270000,31,2.81
275000,14,3.28
280000,354,3.1
285000,2,3.11
290000,7,3.01
295000,11,2.96
300000,22,3.19
305000,46,2.2
310000,66,2.08
315000,51,1.95
320000,21,3.13
325000,29,2.51
330000,36,2.49
335000,27,3.0
340000,6,2.89
345000,1,2.49
350000,18,1.95
355000,10,2.14
360000,1,2.11
365000,348,2.22
370000,353,2.1
375000,350,2.38
380000,349,2.24
385000,339,2.49
390000,336,2.45
395000,330,2.14
400000,334,1.7
405000,339,1.49
410000,344,1.69
415000,335,1.25
420000,329,1.72
425000,321,1.3
430000,334,1.79
435000,318,1.89
440000,327,1.58
445000,342,1.48
450000,338,2.45
455000,334,2.17
460000,82,1.35
465000,84,1.72
470000,75,2.06
475000,98,2.53
480000,96,2.39
485000,58,1.84
490000,89,2.02
495000,111,3.0
500000,93,0.53
505000,47,1.98
510000,11,3.47
515000,358,3.47
520000,34,3.13
525000,33,3.42
530000,41,3.59
535000,33,2.75
540000,66,1.94
545000,66,2.72
550000,61,3.33
555000,66,3.05
560000,52,3.32
565000,47,3.2
570000,42,3.08
575000,41,2.77
580000,60,2.73
585000,41,3.72
590000,31,3.94
595000,52,3.19
600000,47,4.15
605000,35,3.97
610000,54,2.85
615000,48,3.01
620000,49,2.71
625000,50,3.11
630000,55,2.69
635000,54,3.57
640000,61,3.17
645000,60,3.28
650000,56,3.38
655000,53,3.65
665000,70,4.11
675000,36,2.4
680000,38,2.33
685000,46,2.44
690000,43,1.51
695000,36,1.65
700000,51,2.2
705000,67,2.44
710000,85,2.27
715000,24,1.09
720000,109,2.23
725000,70,2.18
730000,47,2.26
735000,58,1.4
740000,57,2.43
745000,44,3.45
750000,39,3.29
755000,28,3.59
760000,29,3.53
765000,36,3.52
770000,42,2.93
775000,32,2.09
780000,18,2.92
785000,24,2.64
790000,47,3.08
795000,50,2.58
800000,25,2.62
805000,35,1.97
810000,38,1.58
815000,46,2.07
820000,80,2.01
825000,75,1.1
830000,36,1.39
835000,81,1.07
840000,94,0.96
845000,88,0.22
850000,246,0.99
855000,103,0.23
860000,80,0.36
865000,125,0.54
870000,106,0.83
875000,114,1.24
880000,150,1.44
885000,144,0.55
890000,156,0.88
895000,101,0.59
900000,122,1.11
905000,156,2.18
910000,171,1.68
915000,179,1.39
920000,197,1.45
925000,157,1.81
930000,28,1.43
935000,136,0.72
940000,142,0.64
945000,219,1.15
960000,63,1.8
965000,42,2.49
970000,34,3.71
975000,37,4.63
980000,32,4.11
985000,13,3.84
990000,34,3.77
995000,26,3.7
1000000,21,4.44
1005000,38,3.84
1010000,22,3.44
1015000,17,2.89
1020000,41,2.63
1025000,41,2.1
1030000,45,2.18
1035000,71,1.79
1040000,79,1.32
1045000,84,1.26
1050000,84,1.2
1055000,40,1.21
1060000,346,2.41
1065000,6,1.81
1070000,329,2.74
1075000,349,2.05
1080000,33,2.18
1085000,54,1.66
1090000,54,1.17
1095000,35,1.1
1100000,26,2.55
1110000,58,2.34
1125000,63,3.1
1130000,75,1.44
1135000,23,0.55
1160000,26,6.0
1215000,161,1.84
