milliseconds,wind_direction,windspeed
25000,73,10.27
30000,74,10.04
40000,76,6.67
45000,76,7.11
50000,72,9.4
55000,70,9.4
60000,74,10.69
65000,68,10.24
70000,69,9.99
75000,69,9.62
80000,67,10.19
85000,68,9.6
90000,64,9.94
95000,65,9.94
110000,64,10.23
130000,63,9.34
145000,61,8.29
150000,62,8.95
155000,61,8.2
165000,73,10.21
170000,77,9.5
175000,86,9.04
180000,84,9.15
185000,88,8.67
190000,83,9.75
195000,86,9.7
200000,82,9.83
205000,81,9.62
210000,80,9.95
215000,82,10.22
220000,83,8.88
225000,87,9.55
230000,82,9.35
235000,83,8.98
250000,81,8.62
255000,81,9.2
260000,83,9.47
265000,84,9.28
280000,81,8.53
285000,60,8.42
290000,64,8.62
295000,65,8.34
300000,65,8.41
305000,66,8.54
310000,65,8.53
315000,65,8.67
320000,65,8.62
325000,65,8.75
330000,66,8.57
335000,65,8.76
340000,65,8.89
345000,65,8.87
350000,64,8.72
355000,65,8.84
360000,64,8.82
365000,64,8.24
370000,63,8.24
375000,64,8.13
380000,64,8.23
395000,63,7.5
400000,66,7.37
405000,61,7.8
410000,60,7.83
415000,62,8.6
420000,63,8.35
425000,64,7.61
430000,66,7.6
435000,63,7.92
440000,64,8.03
445000,63,8.3
450000,63,7.63
455000,64,7.31
460000,64,7.82
465000,64,7.33
475000,60,6.91
485000,58,6.02
495000,50,6.76
500000,55,7.01
505000,56,6.37
510000,59,6.14
515000,54,6.6
520000,47,8.11
525000,50,7.41
530000,48,7.11
535000,49,7.01
570000,75,7.64
575000,79,7.72
580000,72,7.76
585000,70,7.41
590000,72,6.85
620000,65,6.97
625000,56,6.69
630000,54,7.84
635000,53,8.28
640000,66,8.53
645000,68,8.78
650000,63,8.11
655000,62,7.41
660000,55,7.91
665000,54,8.18
670000,53,8.1
675000,50,9.15
680000,52,8.21
685000,50,7.71
690000,54,8.64
695000,56,8.1
700000,53,8.2
705000,55,7.98
710000,53,8.66
715000,50,8.85
720000,52,8.87
725000,51,8.67
730000,56,8.63
735000,54,8.69
740000,53,8.67
745000,50,8.89
750000,49,8.33
755000,47,7.83
760000,52,7.68
765000,52,7.82
770000,52,7.47
775000,54,8.3
780000,53,8.51
800000,48,8.72
805000,50,9.91
825000,59,8.56
830000,57,8.97
835000,58,9.29
840000,60,8.67
845000,57,9.53
850000,62,9.29
855000,65,9.91
860000,62,9.02
865000,61,8.97
870000,62,8.39
875000,54,9.21
880000,55,8.66
890000,64,9.01
910000,53,7.13
915000,53,8.39
920000,56,7.95
925000,52,8.24
930000,53,8.58
935000,57,8.98
960000,55,7.15
975000,58,7.9
980000,49,7.22
985000,62,7.4
990000,64,7.92
995000,78,8.08
1010000,55,6.25
1015000,60,8.66
1035000,64,6.67
