milliseconds,wind_direction,windspeed
10000,138,2.52
15000,161,3.72
20000,178,5.31
55000,208,2.55
60000,194,2.64
65000,195,2.29
105000,179,0.76
110000,192,0.81
140000,189,1.57
145000,201,1.83
180000,191,2.55
185000,190,2.55
190000,188,2.68
195000,187,2.47
200000,194,2.88
205000,184,2.96
210000,182,2.2
215000,178,2.05
220000,169,2.76
225000,171,1.8
230000,178,2.53
235000,181,2.61
240000,178,2.7
245000,182,3.17
250000,182,3.39
255000,186,3.24
260000,186,3.06
265000,180,3.43
270000,179,3.46
275000,184,3.19
280000,185,3.62
285000,185,3.68
290000,182,3.74
295000,182,3.71
300000,175,3.2
305000,179,3.19
310000,182,3.1
315000,176,3.6
320000,182,4.3
325000,177,3.91
330000,172,3.58
335000,171,3.27
340000,171,3.42
345000,178,4.47
350000,175,4.28
355000,179,4.54
360000,184,4.34
365000,177,4.74
370000,178,4.77
375000,176,3.91
380000,178,4.33
385000,185,4.03
390000,188,4.22
395000,190,4.06
400000,192,3.81
405000,187,4.01
410000,187,4.04
415000,186,4.14
420000,179,3.98
425000,181,3.63
430000,185,3.12
435000,184,3.62
440000,188,3.64
445000,191,3.66
450000,188,3.47
455000,185,3.67
460000,187,4.05
465000,186,3.31
470000,178,2.52
475000,184,2.04
480000,196,1.7
485000,176,1.86
490000,170,2.72
540000,189,3.49
545000,188,3.98
550000,194,3.7
555000,194,3.8
560000,186,3.48
590000,187,3.15
605000,183,3.82
610000,183,4.0
615000,169,3.34
620000,175,4.06
625000,181,3.72
650000,178,4.11
655000,173,3.57
695000,161,2.57
700000,163,2.66
705000,168,2.57
710000,165,3.06
720000,166,2.61
725000,163,2.88
730000,159,2.99
735000,164,3.27
740000,167,3.13
745000,168,2.99
750000,165,3.33
755000,164,3.62
760000,162,3.46
775000,161,3.25
780000,162,3.13
785000,162,3.05
790000,161,2.96
795000,164,2.93
800000,165,2.69
805000,167,2.97
810000,168,3.01
815000,171,2.97
820000,169,3.11
825000,173,3.06
830000,164,3.05
835000,167,3.33
840000,171,4.03
845000,166,3.81
850000,176,3.78
855000,172,3.76
860000,177,3.58
865000,171,4.12
870000,176,3.82
875000,169,3.44
880000,174,4.0
885000,172,3.58
890000,179,4.04
895000,178,4.7
900000,186,4.13
905000,179,5.26
910000,177,4.94
915000,180,4.81
920000,177,5.08
925000,180,4.65
930000,189,4.31
935000,180,4.47
940000,179,4.13
945000,177,4.87
950000,179,4.82
955000,178,4.89
960000,175,5.25
965000,180,5.11
970000,181,4.65
975000,183,4.41
980000,175,5.0
985000,179,5.36
990000,181,4.85
995000,176,4.73
1000000,178,4.91
1005000,176,4.95
1010000,180,4.56
1015000,185,5.01
1020000,177,5.26
1025000,171,6.43
1035000,174,5.37
1040000,180,4.28
1045000,183,4.62
1055000,180,5.21
1060000,181,4.96
1065000,181,4.13
1070000,182,4.81
1075000,181,4.54
1080000,183,4.21
1095000,173,4.52
1100000,180,4.96
1105000,187,4.89
1110000,199,4.99
1135000,211,5.44
1190000,175,1.16
