milliseconds,wind_direction,windspeed
10000,210,1.63
15000,191,1.85
20000,157,1.84
25000,149,2.62
35000,158,1.34
40000,116,2.7
45000,114,2.6
50000,115,2.29
55000,124,2.12
60000,127,2.13
65000,130,2.24
70000,129,2.14
75000,124,2.03
80000,111,2.27
100000,204,1.46
130000,160,2.68
135000,167,2.59
140000,163,2.65
145000,164,2.62
165000,167,2.77
170000,166,2.83
175000,164,2.67
180000,164,2.66
185000,165,2.73
190000,164,2.61
195000,164,2.74
200000,162,2.7
205000,162,2.67
210000,163,2.85
215000,160,2.87
220000,161,3.02
225000,157,2.82
230000,160,2.81
235000,158,2.73
240000,157,2.86
245000,159,2.99
250000,161,2.82
255000,175,2.7
260000,171,2.59
265000,180,2.76
270000,167,2.69
275000,153,3.44
280000,156,2.88
285000,157,2.96
290000,158,2.99
295000,155,2.9
300000,155,2.79
315000,154,2.64
320000,155,2.47
325000,153,2.41
330000,153,2.46
335000,152,2.34
340000,152,2.34
345000,152,2.38
350000,153,2.41
355000,151,2.41
360000,148,2.35
365000,149,2.36
370000,148,2.4
375000,146,2.39
380000,147,2.42
385000,144,2.44
390000,144,2.45
395000,142,2.49
400000,141,2.39
405000,141,2.32
410000,144,2.37
415000,139,2.06
420000,138,2.27
425000,138,2.29
430000,145,1.85
435000,148,2.07
440000,142,1.96
445000,141,2.01
450000,139,2.26
455000,139,2.39
460000,137,2.14
465000,140,2.29
470000,139,2.28
475000,139,2.21
480000,135,2.1
485000,136,2.16
490000,134,1.94
495000,138,2.1
500000,138,2.06
505000,138,2.17
510000,137,2.22
515000,137,2.43
520000,136,2.2
525000,138,2.13
530000,135,2.1
535000,134,2.07
540000,131,2.11
545000,129,2.12
550000,129,2.07
555000,130,2.1
560000,130,2.07
585000,119,1.65
590000,130,2.01
595000,133,1.92
605000,130,1.83
620000,129,1.96
625000,127,1.86
670000,79,2.55
675000,91,3.08
695000,56,2.23
700000,72,2.43
705000,70,2.98
710000,71,2.91
715000,71,2.95
720000,70,3.2
725000,64,2.91
815000,136,2.33
820000,144,2.08
825000,147,1.93
830000,152,2.17
835000,153,2.04
840000,150,2.09
845000,152,2.19
850000,155,2.2
855000,160,1.75
860000,170,1.69
865000,172,1.65
870000,187,1.67
875000,204,1.47
880000,196,1.37
885000,196,2.2
890000,186,1.8
895000,197,1.04
900000,196,0.85
905000,199,1.76
910000,193,1.34
935000,110,2.71
990000,229,1.69
