milliseconds,wind_direction,windspeed
20000,45,5.7
30000,61,5.64
40000,70,3.96
75000,70,5.0
120000,57,6.04
125000,46,7.32
135000,60,7.37
150000,56,7.47
155000,53,6.91
160000,50,6.44
165000,61,6.47
170000,65,5.88
175000,57,5.66
180000,52,5.82
185000,45,6.02
190000,56,5.81
195000,42,5.61
200000,39,6.55
225000,42,5.96
230000,54,5.6
235000,54,5.47
240000,46,4.71
245000,55,5.07
255000,53,4.85
260000,44,5.37
270000,50,4.56
275000,36,5.74
280000,36,6.1
300000,31,5.95
305000,41,6.05
310000,34,5.49
315000,43,5.81
320000,44,5.84
325000,47,6.1
330000,47,5.92
335000,59,5.47
340000,33,6.03
345000,46,6.56
350000,48,6.9
355000,34,7.61
360000,30,6.93
365000,39,7.06
370000,40,7.21
375000,41,5.87
380000,45,6.83
385000,43,6.29
405000,28,6.3
425000,39,6.6
440000,34,6.52
445000,35,6.24
455000,28,6.52
460000,24,6.36
480000,28,6.84
485000,33,6.82
495000,30,6.43
505000,34,6.45
510000,26,6.3
515000,55,5.98
540000,25,6.44
545000,25,6.34
550000,21,5.96
560000,29,5.99
565000,31,6.42
585000,22,5.64
590000,39,6.02
605000,23,5.33
610000,29,5.11
615000,28,5.42
620000,23,6.99
635000,34,6.36
640000,28,6.01
645000,39,6.7
650000,47,7.02
655000,48,7.62
660000,54,7.03
665000,47,6.86
670000,46,7.27
675000,46,6.96
735000,35,6.51
755000,42,7.5
780000,38,7.16
785000,44,7.25
795000,44,8.07
805000,45,7.73
820000,24,7.0
825000,30,6.96
830000,29,6.9
835000,21,6.51
840000,42,7.3
855000,33,7.15
865000,34,7.18
870000,36,7.14
890000,31,6.67
895000,33,6.66
905000,20,7.74
910000,26,6.95
920000,30,6.04
925000,23,6.52
930000,22,6.58
945000,52,5.75
950000,49,5.76
955000,40,5.96
960000,35,6.12
965000,42,5.96
970000,41,5.71
975000,48,5.97
980000,48,6.94
985000,46,6.24
990000,56,5.66
995000,55,6.04
1000000,45,5.46
1010000,52,6.84
1015000,58,5.87
1025000,56,4.77
1030000,67,4.5
1050000,62,5.48
1055000,59,5.72
1065000,51,5.66
1075000,45,6.02
1080000,53,5.65
1085000,52,4.97
1090000,49,5.66
1095000,55,5.28
1100000,44,4.91
1110000,47,6.03
1115000,54,5.26
1120000,50,6.05
1135000,36,7.68
1140000,37,7.04
1145000,45,5.68
1150000,40,7.0
1155000,45,7.36
1160000,43,7.89
1165000,44,7.62
1170000,43,8.33
1190000,51,5.77
