milliseconds,wind_direction,windspeed
20000,146,2.42
25000,174,2.04
30000,202,0.4
35000,173,1.62
45000,161,2.89
65000,192,1.81
100000,174,4.08
150000,165,6.04
155000,165,6.45
165000,172,6.26
170000,165,5.75
175000,165,5.9
180000,166,5.66
185000,173,5.7
190000,169,5.49
195000,164,5.63
200000,169,5.46
205000,172,5.55
210000,171,5.91
215000,173,5.67
220000,171,5.64
225000,172,5.45
230000,174,5.52
235000,172,5.46
240000,167,5.54
245000,164,5.3
250000,161,5.23
255000,159,5.08
260000,161,5.12
265000,158,4.93
270000,155,5.3
275000,148,5.32
280000,154,4.71
285000,155,4.3
290000,163,4.64
295000,167,4.41
300000,166,4.78
305000,165,4.53
310000,173,4.56
315000,167,4.34
320000,163,4.73
325000,164,4.88
330000,162,4.35
335000,159,4.14
340000,151,4.4
345000,145,4.8
350000,147,4.83
355000,150,5.21
360000,145,5.07
365000,146,5.13
370000,143,5.28
375000,145,4.87
380000,151,4.78
395000,151,4.19
400000,151,4.1
405000,151,4.31
410000,151,4.74
415000,153,4.7
420000,153,4.78
425000,155,4.71
430000,153,4.58
435000,153,4.18
440000,160,4.78
445000,159,4.79
450000,158,4.31
455000,153,4.74
460000,153,4.66
465000,151,4.75
470000,152,4.78
475000,162,4.81
480000,152,5.0
485000,154,4.97
490000,151,4.76
495000,152,4.93
500000,153,5.04
505000,150,5.04
510000,150,5.11
525000,145,1.84
530000,137,2.65
535000,141,2.38
540000,138,2.61
545000,133,2.88
550000,129,2.41
555000,125,3.01
560000,152,3.59
580000,193,3.11
