milliseconds,wind_direction,windspeed
10000,209,0.92
15000,265,1.08
20000,234,1.2
25000,285,2.09
35000,210,2.52
50000,231,1.83
55000,237,1.57
60000,253,2.03
65000,250,1.82
75000,260,2.83
80000,259,2.73
85000,261,2.72
90000,263,2.78
95000,266,2.66
100000,269,2.5
105000,274,2.79
110000,269,2.69
115000,265,2.62
120000,261,2.66
125000,260,2.8
130000,264,2.71
145000,263,2.3
150000,248,2.32
155000,261,2.11
160000,262,2.36
165000,257,2.45
170000,261,2.44
175000,265,2.48
180000,271,2.28
185000,267,2.28
190000,272,2.34
195000,272,2.38
200000,272,2.34
205000,270,2.4
220000,267,2.57
225000,258,2.33
230000,258,2.27
235000,253,2.45
240000,253,2.52
245000,253,2.48
250000,253,2.47
255000,255,2.64
260000,255,2.39
265000,279,2.42
270000,273,2.29
275000,279,2.23
280000,275,2.32
285000,272,2.25
300000,268,2.22
305000,272,2.31
310000,271,2.32
315000,269,2.25
320000,268,2.2
325000,271,2.19
330000,272,2.17
335000,271,2.14
340000,274,2.12
345000,277,2.21
350000,272,2.22
355000,275,2.06
360000,281,2.44
365000,273,2.44
370000,269,2.48
375000,261,2.4
380000,262,2.22
385000,278,2.43
390000,279,2.38
395000,235,2.37
405000,286,2.46
410000,297,2.76
415000,290,2.55
420000,290,2.51
425000,282,2.04
430000,286,2.35
435000,284,2.24
440000,271,2.16
445000,281,2.37
450000,282,2.28
455000,284,2.28
460000,280,2.39
470000,258,2.24
485000,265,2.19
490000,262,2.19
495000,258,2.09
500000,260,2.09
505000,255,2.12
510000,253,2.17
515000,254,2.1
520000,264,2.23
525000,268,2.22
530000,263,2.13
535000,263,2.1
540000,261,2.19
545000,271,2.31
550000,271,2.22
555000,271,2.15
560000,271,2.15
565000,259,2.09
570000,267,2.13
575000,271,2.25
580000,275,2.23
585000,278,2.29
590000,272,2.18
595000,267,2.11
600000,273,2.3
620000,260,2.13
625000,252,2.13
630000,264,2.17
635000,260,2.06
640000,263,2.04
645000,259,2.08
650000,251,2.01
660000,257,2.01
665000,252,1.98
680000,259,2.1
685000,236,2.06
695000,264,2.08
700000,271,2.1
705000,264,2.18
710000,260,2.18
715000,266,2.23
725000,331,2.12
730000,335,2.04
735000,333,1.99
740000,299,1.93
745000,328,2.01
750000,332,2.07
755000,331,1.98
760000,329,1.8
765000,329,2.04
770000,329,2.06
775000,332,2.05
780000,332,1.94
790000,330,2.06
795000,325,2.08
800000,329,2.05
805000,330,1.98
810000,327,1.88
815000,328,1.95
820000,327,1.86
825000,329,1.88
830000,325,1.8
835000,325,1.81
840000,328,1.64
845000,331,1.51
850000,329,1.73
855000,329,1.89
860000,331,1.96
865000,332,2.09
870000,335,2.04
875000,332,1.88
880000,336,1.74
885000,336,1.74
890000,337,1.79
895000,337,1.65
900000,340,1.74
905000,338,1.9
910000,356,1.56
915000,5,1.7
930000,335,1.4
935000,345,1.2
940000,353,1.27
945000,2,1.09
950000,351,1.25
955000,342,1.59
960000,1,1.12
965000,349,1.24
970000,351,1.19
975000,345,1.24
990000,317,0.48
995000,334,1.76
1015000,79,1.69
