milliseconds,wind_direction,windspeed
10000,5,3.21
15000,3,3.55
20000,9,3.43
25000,11,3.85
30000,8,3.5
35000,8,3.44
45000,351,3.29
55000,27,1.2
60000,8,1.28
65000,354,1.78
70000,13,1.2
75000,5,0.67
80000,50,0.41
85000,30,1.08
90000,62,0.54
105000,356,1.58
135000,67,4.07
140000,73,4.29
145000,61,4.33
150000,62,4.06
155000,63,4.34
160000,67,3.92
165000,80,4.3
170000,85,4.06
175000,79,3.74
180000,82,4.32
185000,79,3.87
190000,55,4.07
195000,53,5.06
200000,53,4.58
205000,67,4.14
210000,64,4.12
215000,54,3.65
230000,71,4.54
235000,67,3.83
240000,64,3.84
245000,66,4.01
250000,68,3.53
255000,69,4.64
260000,74,3.33
265000,72,3.08
270000,72,3.42
275000,68,3.16
280000,64,3.21
290000,53,2.77
295000,50,2.68
300000,57,2.79
310000,50,3.45
320000,63,3.17
325000,53,2.94
330000,45,2.89
335000,39,2.58
340000,36,3.69
345000,55,1.92
350000,83,3.78
355000,33,2.39
360000,31,2.08
365000,36,2.02
370000,43,2.3
400000,60,2.54
405000,64,2.55
410000,61,2.7
415000,51,2.05
420000,57,1.81
425000,67,2.95
430000,75,3.58
435000,65,2.98
440000,64,2.94
450000,333,1.28
460000,345,1.69
465000,344,1.6
470000,318,1.73
495000,345,1.52
500000,337,1.62
530000,77,3.77
535000,83,4.15
540000,86,4.16
545000,85,4.14
550000,89,3.79
555000,86,3.99
560000,83,3.92
565000,74,3.76
570000,81,3.66
575000,76,3.33
590000,85,4.36
595000,83,3.42
635000,86,3.06
640000,84,2.71
645000,88,3.9
655000,92,3.89
660000,87,3.68
665000,86,3.76
675000,83,3.37
680000,89,3.89
685000,88,3.66
690000,89,3.62
710000,83,3.65
715000,84,3.51
720000,76,2.38
725000,72,3.53
735000,86,3.55
750000,84,3.93
755000,87,4.1
760000,81,3.81
765000,74,3.18
770000,62,2.55
775000,87,4.09
780000,81,3.06
785000,73,2.69
790000,81,2.98
795000,81,2.76
800000,77,2.63
805000,80,2.66
810000,81,2.68
815000,77,2.7
820000,74,2.63
825000,76,3.1
830000,75,3.34
835000,76,3.33
840000,79,3.43
845000,70,3.28
850000,76,3.89
855000,78,3.58
860000,83,3.78
865000,72,3.09
875000,78,3.18
890000,107,2.24
895000,39,2.0
900000,34,1.85
905000,52,2.22
910000,69,1.64
915000,48,1.24
920000,51,0.64
925000,57,1.45
930000,35,1.39
935000,43,0.59
940000,27,0.51
945000,43,1.05
950000,64,0.41
955000,27,2.47
975000,114,2.35
1025000,2,3.29
