milliseconds,wind_direction,windspeed
10000,3,5.02
15000,0,4.68
20000,359,4.85
25000,9,5.76
45000,355,6.17
60000,356,4.24
80000,356,3.18
115000,55,6.28
135000,54,6.14
170000,50,6.38
175000,54,6.42
180000,54,6.83
185000,53,6.67
190000,52,7.03
195000,53,6.87
200000,51,6.72
205000,47,6.73
210000,49,6.77
215000,47,6.68
220000,47,6.6
225000,49,6.73
235000,51,6.57
250000,46,7.25
260000,53,5.86
265000,51,6.33
270000,47,6.29
275000,52,6.61
280000,53,6.48
285000,50,6.32
290000,47,6.07
295000,48,6.08
305000,49,6.27
315000,44,5.46
320000,46,5.56
325000,47,5.36
330000,50,5.47
335000,51,5.67
340000,47,5.48
345000,48,5.44
350000,37,5.23
355000,40,4.97
360000,39,4.8
375000,30,4.06
380000,36,4.13
385000,36,4.72
395000,55,4.2
400000,58,4.8
405000,52,4.64
410000,53,5.12
415000,58,5.16
420000,54,5.08
425000,56,5.64
430000,51,5.18
435000,50,4.92
440000,49,5.3
445000,48,6.06
450000,40,5.19
455000,45,3.93
460000,44,4.32
465000,57,5.13
470000,58,4.57
475000,57,4.41
480000,61,5.28
485000,56,5.78
490000,68,5.16
495000,72,5.56
500000,67,5.32
505000,60,5.78
510000,61,6.35
515000,61,6.22
520000,59,5.83
525000,58,6.16
530000,57,5.89
535000,54,5.79
540000,53,5.88
545000,53,6.47
550000,53,6.33
555000,53,6.24
560000,55,6.12
565000,53,6.25
570000,53,5.91
575000,55,6.44
580000,57,6.86
585000,55,6.78
590000,53,6.37
605000,49,6.5
610000,51,6.41
615000,49,7.02
620000,55,7.37
625000,52,7.09
630000,52,7.04
635000,50,6.96
640000,50,6.72
645000,52,7.06
650000,52,7.31
655000,56,7.34
660000,54,7.05
665000,55,6.65
670000,55,7.12
675000,55,7.11
680000,52,6.96
685000,52,6.73
690000,49,6.53
695000,51,6.56
700000,51,6.37
705000,53,6.32
710000,53,6.32
715000,53,6.65
730000,48,6.53
735000,51,6.46
740000,53,6.87
745000,56,6.61
750000,52,6.37
755000,53,6.5
760000,50,6.36
765000,49,6.13
770000,50,6.29
775000,47,6.13
780000,46,6.08
785000,49,6.29
790000,51,6.49
795000,52,6.96
800000,51,7.26
810000,46,6.88
815000,48,7.14
820000,47,6.88
825000,42,6.47
830000,48,6.29
835000,51,6.79
840000,51,6.66
845000,52,7.16
850000,54,7.18
855000,56,6.96
860000,52,7.15
865000,53,7.44
870000,51,7.04
875000,53,7.32
880000,56,7.82
885000,56,7.5
890000,54,6.47
895000,55,6.68
900000,54,6.56
905000,56,6.94
910000,59,7.14
915000,57,5.85
935000,50,5.91
940000,49,6.14
945000,48,5.73
955000,42,5.08
960000,44,5.03
965000,46,5.62
970000,46,5.67
975000,42,5.15
980000,46,5.36
985000,51,5.65
990000,46,6.18
995000,51,6.56
1000000,50,6.14
1005000,49,5.51
1020000,45,5.59
1025000,47,4.59
1030000,50,5.48
1035000,52,5.33
1040000,51,5.46
1045000,51,5.29
1050000,48,5.08
1055000,34,4.26
1060000,36,4.94
1065000,33,5.07
1070000,29,5.03
1075000,31,4.46
1080000,39,4.5
1085000,35,4.72
1090000,37,4.59
1095000,48,6.05
1100000,49,5.51
1105000,50,4.78
1110000,53,6.25
1120000,46,5.25
1125000,49,6.49
1130000,51,6.4
1135000,50,6.65
1140000,48,6.41
1145000,46,6.39
1150000,49,6.45
1155000,49,6.19
1160000,38,5.77
1165000,38,6.07
1170000,41,6.11
1195000,7,7.68
1200000,8,8.29
1205000,11,7.89
1210000,14,7.82
1215000,8,8.71
1220000,12,8.41
1225000,9,8.26
1230000,7,8.08
1235000,6,7.65
1240000,5,7.74
1245000,4,7.66
1250000,3,7.97
1255000,3,7.93
1260000,2,8.24
1265000,4,8.6
1270000,1,8.09
1275000,2,7.86
1290000,113,5.86
1295000,112,6.29
1300000,105,6.03
1305000,97,6.62
1310000,92,7.02
1335000,106,5.26
