milliseconds,wind_direction,windspeed
20000,199,2.56
25000,209,2.81
30000,201,2.47
35000,200,2.46
40000,202,2.94
50000,199,3.08
55000,185,2.54
60000,197,2.06
65000,200,2.41
70000,198,2.32
75000,199,2.51
80000,220,3.27
85000,212,1.94
90000,200,2.5
95000,206,3.01
100000,203,3.27
165000,245,3.08
170000,242,2.8
175000,240,3.09
180000,234,3.42
185000,214,2.82
190000,232,2.6
225000,244,3.5
230000,239,3.44
235000,239,3.41
240000,241,3.15
245000,248,3.16
250000,240,3.59
255000,239,3.56
265000,243,3.9
270000,247,3.49
300000,246,3.54
305000,241,3.58
310000,241,3.62
315000,244,2.8
320000,246,3.24
325000,242,3.23
330000,239,3.57
335000,248,3.34
340000,234,3.02
350000,252,2.87
355000,254,2.87
360000,247,2.79
365000,248,2.77
370000,241,2.73
375000,237,2.61
380000,234,2.6
385000,233,2.71
390000,236,2.96
395000,233,2.66
400000,234,2.32
405000,238,2.5
410000,257,3.13
415000,250,3.35
420000,243,3.22
425000,241,2.81
430000,244,2.7
435000,233,3.38
445000,243,3.2
450000,242,3.19
455000,241,3.42
460000,235,3.25
465000,241,3.18
470000,242,3.4
475000,238,3.57
480000,239,3.13
485000,225,2.75
490000,235,3.12
495000,222,2.94
500000,227,2.92
505000,230,3.05
510000,229,3.02
515000,230,3.6
520000,216,4.1
525000,226,3.9
530000,219,3.56
545000,221,3.25
550000,213,2.8
555000,210,2.51
560000,213,2.52
565000,217,2.57
570000,200,2.7
575000,202,2.88
585000,230,3.8
590000,223,2.94
595000,224,2.83
600000,236,3.35
605000,232,3.19
610000,219,3.11
615000,219,3.18
620000,228,3.75
625000,223,3.7
630000,226,3.68
635000,233,3.68
640000,232,3.69
645000,236,3.87
650000,238,3.73
655000,247,3.63
660000,242,3.35
665000,242,3.51
670000,239,3.3
675000,236,3.15
685000,252,3.47
690000,217,2.89
695000,237,2.99
700000,252,3.32
705000,240,2.86
710000,250,2.79
715000,233,2.75
720000,241,2.93
725000,241,2.92
730000,237,2.99
735000,251,2.89
740000,246,2.76
745000,243,2.68
750000,249,2.91
755000,247,2.66
760000,251,2.77
765000,242,2.9
770000,241,2.68
775000,241,2.58
790000,233,2.81
795000,226,3.0
805000,227,3.14
810000,224,3.32
815000,224,3.4
820000,213,3.43
830000,222,3.4
845000,214,3.32
850000,201,3.55
855000,189,3.53
860000,183,3.4
865000,181,3.16
875000,198,3.12
880000,191,3.17
885000,198,3.14
890000,194,2.95
895000,205,3.0
900000,201,2.96
905000,198,3.0
925000,237,2.53
930000,223,2.98
935000,233,3.38
940000,257,2.58
945000,246,2.52
950000,237,2.84
955000,256,2.6
960000,248,3.61
965000,243,3.06
970000,241,3.03
975000,239,2.64
980000,238,2.88
985000,242,2.96
990000,251,3.24
995000,255,3.27
1000000,260,3.16
1005000,232,2.6
1010000,232,2.73
1035000,159,0.8
