milliseconds,wind_direction,windspeed
15000,145,3.76
20000,144,3.18
40000,206,1.37
45000,215,3.1
70000,145,4.74
100000,157,5.64
115000,154,6.94
120000,157,6.77
125000,158,7.04
130000,158,6.7
135000,155,6.43
140000,158,6.81
145000,157,6.78
150000,154,6.41
155000,151,6.13
160000,152,6.05
165000,155,5.89
170000,156,5.73
175000,160,5.39
180000,162,5.18
185000,156,5.37
190000,153,5.35
195000,152,5.11
200000,151,5.37
205000,151,5.35
210000,149,5.35
215000,146,5.57
220000,148,5.6
225000,147,5.6
230000,142,5.18
235000,144,5.4
240000,147,5.5
245000,156,5.95
250000,153,5.89
255000,152,5.87
260000,149,5.7
265000,149,5.59
270000,145,5.74
275000,148,5.74
280000,152,5.54
285000,155,5.45
290000,154,5.58
295000,158,5.66
300000,157,5.46
305000,158,5.63
310000,156,5.4
315000,161,5.25
320000,161,5.37
325000,155,5.22
340000,151,5.36
345000,151,5.38
350000,150,5.28
355000,148,5.2
360000,148,5.37
365000,149,5.16
370000,148,5.1
375000,148,5.17
380000,151,5.43
385000,150,5.43
390000,149,5.26
395000,148,5.12
400000,151,5.26
405000,149,5.18
410000,154,5.32
415000,157,5.42
420000,156,5.6
425000,155,5.4
430000,151,5.4
435000,148,5.17
440000,147,5.01
445000,145,4.84
450000,149,4.88
455000,145,5.03
460000,142,4.71
465000,146,4.62
470000,143,4.59
475000,145,4.43
480000,147,4.13
485000,146,4.22
490000,146,4.25
495000,149,4.05
500000,147,4.3
505000,148,4.24
510000,147,4.09
515000,145,3.99
520000,144,4.39
525000,143,4.41
530000,142,4.04
535000,147,4.26
540000,146,4.5
545000,146,4.56
550000,145,4.44
555000,138,4.34
560000,140,4.34
565000,143,4.91
570000,139,4.94
575000,143,4.9
580000,144,4.84
585000,144,4.92
590000,145,4.95
595000,145,4.86
600000,148,4.88
605000,145,4.8
610000,145,4.9
615000,147,5.03
620000,144,4.86
625000,147,4.4
630000,144,4.46
635000,140,4.43
640000,139,4.66
645000,140,4.81
650000,138,5.07
655000,136,5.22
660000,136,4.88
665000,133,4.93
670000,139,5.1
675000,148,4.96
680000,142,5.38
685000,139,5.43
690000,135,5.1
695000,135,5.28
700000,132,4.87
705000,140,4.82
710000,135,4.57
715000,131,5.18
720000,131,4.81
725000,125,5.07
730000,127,4.91
735000,133,4.7
740000,126,4.92
745000,121,4.89
750000,155,3.79
755000,154,4.89
760000,150,4.96
765000,149,5.13
770000,145,4.85
775000,141,4.73
780000,142,4.67
785000,141,4.95
790000,144,4.72
795000,144,4.36
800000,137,4.53
805000,140,4.55
810000,142,4.72
815000,141,4.64
820000,141,4.53
825000,141,4.47
830000,139,4.51
835000,144,4.44
840000,145,4.49
845000,138,4.48
850000,145,4.5
855000,140,4.84
860000,141,4.94
865000,138,5.26
870000,144,4.92
875000,142,4.76
880000,141,4.84
885000,140,4.96
890000,137,5.15
895000,138,5.01
900000,140,4.76
905000,138,4.98
910000,137,4.78
915000,136,4.6
920000,137,4.65
925000,130,4.64
930000,153,4.85
935000,139,4.88
940000,143,4.73
945000,142,4.56
950000,140,4.52
955000,140,4.53
960000,139,4.76
965000,142,4.63
970000,138,4.73
975000,136,4.61
980000,134,3.63
985000,142,6.1
990000,143,4.72
995000,148,4.68
1000000,144,4.57
1005000,145,4.62
1010000,145,4.57
1015000,143,4.63
1020000,141,4.45
1025000,145,4.13
1030000,141,4.14
1035000,141,4.24
1040000,143,4.69
1045000,142,4.28
1050000,151,3.65
1055000,143,4.17
1060000,139,3.64
1070000,139,4.69
1075000,142,4.72
1080000,142,4.46
1085000,141,4.74
1090000,139,4.69
1095000,143,4.86
1100000,144,4.89
1105000,147,4.46
1110000,153,4.54
1115000,146,4.38
1120000,143,3.96
1125000,146,4.44
1130000,149,4.69
1135000,153,4.77
1140000,153,5.25
1145000,150,5.2
1150000,154,5.26
1155000,154,5.2
1160000,155,5.22
1165000,156,5.3
1170000,157,5.32
1190000,145,4.03
1205000,131,3.78
1210000,131,3.9
1215000,124,2.91
1220000,133,2.69
1225000,124,2.72
1230000,133,2.67
1240000,188,3.42
