milliseconds,wind_direction,windspeed
15000,49,0.79
20000,42,0.96
25000,32,1.1
30000,30,1.05
35000,21,1.81
45000,68,3.94
50000,67,4.02
55000,67,4.24
60000,66,4.32
75000,89,3.0
80000,88,2.83
85000,84,2.42
95000,67,4.19
110000,91,2.39
115000,108,1.76
120000,108,2.73
125000,139,1.58
180000,192,0.61
185000,129,1.18
190000,122,0.89
215000,44,2.3
220000,25,1.42
225000,2,1.42
230000,312,2.18
235000,345,1.98
240000,313,1.24
245000,23,1.01
270000,243,2.56
275000,246,2.34
285000,323,2.46
300000,53,0.97
310000,59,2.17
315000,111,0.81
325000,68,2.1
405000,52,1.59
410000,40,1.21
425000,301,1.32
435000,182,1.14
455000,8,1.53
480000,329,1.11
505000,84,0.29
530000,38,2.56
535000,42,2.1
550000,198,1.35
555000,235,1.28
580000,129,1.88
630000,302,1.51
