milliseconds,wind_direction,windspeed
15000,58,2.74
20000,57,2.27
25000,77,2.28
30000,90,1.83
35000,77,1.26
50000,49,2.02
150000,62,1.98
165000,62,2.58
170000,67,2.2
180000,64,1.93
185000,65,2.11
190000,65,2.81
210000,73,2.71
215000,100,2.64
220000,93,2.66
225000,86,1.74
230000,61,2.54
235000,66,2.44
240000,83,2.94
245000,77,3.85
250000,70,3.08
255000,73,3.21
270000,66,3.84
275000,72,3.8
285000,64,3.15
290000,72,3.63
295000,75,4.0
300000,71,3.6
320000,72,4.19
335000,70,3.92
340000,65,3.66
350000,73,3.13
375000,89,2.2
405000,32,3.48
410000,25,3.41
415000,18,3.26
420000,19,4.33
445000,60,2.9
