milliseconds,wind_direction,windspeed
15000,47,7.64
20000,49,8.5
40000,63,8.23
45000,63,8.13
70000,50,6.57
85000,64,6.07
115000,52,7.29
145000,49,7.57
155000,52,5.69
180000,49,7.93
185000,47,7.31
190000,45,7.76
195000,38,6.99
200000,37,7.23
205000,40,6.65
210000,37,7.28
215000,39,5.92
220000,44,5.73
225000,50,6.29
230000,38,6.07
235000,39,6.17
240000,40,5.75
245000,44,6.27
250000,50,6.48
255000,52,7.01
260000,56,6.31
265000,51,7.37
270000,45,7.57
275000,51,7.01
280000,45,6.53
285000,51,6.19
290000,45,6.76
295000,47,7.31
300000,48,6.6
305000,49,6.54
310000,44,8.38
315000,45,7.64
320000,52,7.12
325000,48,7.47
330000,48,6.62
335000,45,6.04
340000,46,6.01
345000,45,6.32
350000,42,6.4
355000,41,6.01
360000,37,5.07
365000,36,5.58
370000,40,6.31
375000,41,6.57
380000,40,6.56
385000,41,7.02
390000,42,6.61
395000,38,6.59
400000,34,6.62
405000,36,6.54
410000,37,6.26
415000,38,6.47
420000,36,5.76
425000,53,4.59
430000,32,4.6
435000,34,4.99
440000,45,5.9
445000,37,5.67
450000,25,5.97
455000,31,5.72
460000,40,6.02
465000,31,5.42
470000,37,4.69
475000,37,5.56
480000,49,4.95
485000,50,4.63
490000,64,4.08
495000,54,4.84
500000,78,4.63
505000,49,5.05
510000,72,5.21
515000,64,5.06
520000,64,6.51
525000,66,6.89
530000,69,7.42
535000,64,6.66
575000,56,4.66
580000,49,4.64
590000,72,4.58
595000,79,5.26
620000,67,7.32
655000,71,7.78
660000,69,6.74
665000,79,7.77
670000,75,7.09
680000,77,7.29
685000,88,8.12
695000,69,7.0
705000,57,8.14
710000,63,7.8
715000,52,6.65
720000,62,5.64
725000,58,6.69
730000,51,8.14
735000,50,6.72
740000,52,7.58
745000,48,7.68
750000,45,6.84
755000,28,6.05
760000,32,6.25
780000,58,4.69
785000,61,4.46
790000,57,5.04
795000,62,6.57
800000,61,6.66
840000,80,8.89
845000,82,8.7
850000,85,8.05
855000,86,8.71
860000,87,8.9
865000,81,8.37
870000,92,8.58
875000,90,7.47
890000,100,7.29
895000,98,6.71
900000,91,6.7
915000,75,6.35
920000,73,6.85
925000,67,6.95
930000,72,6.1
935000,76,6.27
940000,77,5.75
945000,72,6.86
960000,74,5.6
965000,71,7.02
970000,67,7.24
975000,65,6.84
980000,72,5.9
985000,73,5.16
990000,74,5.36
995000,75,5.36
1000000,74,5.62
1005000,79,5.39
1010000,83,5.22
1015000,78,6.19
1035000,82,7.8
1080000,21,1.86
