milliseconds,wind_direction,windspeed
10000,71,6.02
15000,59,7.85
20000,56,8.3
25000,57,8.23
30000,53,7.66
35000,55,7.5
40000,54,8.03
55000,47,6.61
60000,51,6.72
65000,53,7.16
70000,56,7.1
75000,52,6.81
80000,49,6.81
85000,55,7.07
110000,45,7.7
115000,50,7.62
120000,48,7.17
125000,49,7.2
135000,48,7.64
180000,42,7.21
185000,56,6.87
190000,67,7.17
195000,59,7.54
200000,45,7.28
210000,72,8.85
215000,73,7.92
230000,58,7.26
235000,64,7.96
240000,59,7.76
245000,52,7.43
250000,59,8.55
255000,61,8.24
265000,57,7.79
270000,50,7.91
295000,48,7.84
300000,44,7.77
305000,44,8.11
310000,50,8.31
320000,55,7.79
325000,57,7.84
330000,45,7.64
335000,58,8.21
350000,55,7.3
355000,53,7.59
360000,50,7.78
365000,51,7.67
370000,50,7.8
375000,57,7.99
380000,57,7.79
385000,56,7.58
390000,57,7.73
395000,64,7.86
400000,61,7.83
420000,60,7.91
425000,60,7.84
430000,61,7.91
435000,61,7.77
440000,54,7.53
445000,55,7.45
450000,56,7.19
455000,63,7.63
460000,55,7.86
465000,56,7.63
470000,53,7.74
475000,55,7.65
480000,56,7.81
485000,52,7.27
490000,57,7.29
495000,45,7.75
500000,36,7.35
505000,59,7.81
510000,46,7.36
515000,49,7.17
520000,59,7.53
545000,72,7.54
560000,57,6.94
565000,64,7.76
575000,54,7.1
590000,72,5.96
595000,69,6.41
600000,70,6.96
605000,73,7.95
610000,71,8.15
620000,72,7.19
625000,71,7.23
630000,71,6.83
640000,77,6.96
645000,73,7.09
650000,79,6.9
655000,73,7.89
660000,72,8.75
670000,73,8.12
675000,72,8.02
690000,73,7.75
695000,72,7.39
715000,73,7.67
720000,74,7.4
730000,80,7.99
740000,75,7.46
745000,74,7.64
750000,72,7.65
765000,70,7.07
770000,73,6.57
795000,73,7.45
800000,73,6.82
805000,72,7.09
810000,73,8.09
820000,69,7.5
825000,70,7.2
830000,66,7.43
835000,63,7.8
845000,63,7.36
850000,68,7.45
855000,63,8.9
865000,71,7.36
870000,69,7.44
875000,64,6.88
890000,61,6.86
895000,67,6.78
900000,70,7.22
905000,69,7.11
910000,78,6.91
915000,71,6.42
920000,73,6.84
925000,69,7.09
940000,70,7.75
945000,61,6.46
950000,71,8.23
955000,68,7.81
965000,67,7.74
970000,70,7.96
975000,66,7.82
990000,69,7.29
995000,67,7.26
1000000,71,7.05
1020000,67,7.37
1030000,67,6.52
1035000,66,7.5
1040000,66,6.7
1045000,66,6.26
1050000,67,7.0
1065000,61,6.45
1070000,73,6.53
1075000,75,6.49
1080000,77,6.96
1085000,76,7.36
1090000,77,7.52
1095000,78,7.19
1100000,77,6.58
1105000,80,7.03
1125000,57,5.63
