milliseconds,wind_direction,windspeed
15000,182,5.19
20000,179,5.9
25000,172,6.56
30000,172,6.22
35000,180,6.26
40000,177,6.16
45000,182,5.96
50000,176,5.92
75000,185,6.74
80000,186,6.14
175000,170,6.91
185000,176,6.52
190000,181,6.7
195000,180,6.61
200000,181,6.91
205000,181,7.25
210000,181,6.79
215000,177,7.13
220000,175,6.39
225000,176,7.24
230000,173,7.27
235000,175,7.3
240000,179,6.97
245000,177,6.92
250000,173,6.86
255000,182,6.43
260000,179,7.21
265000,173,7.46
270000,176,7.28
275000,172,7.36
280000,170,7.74
285000,173,7.47
290000,175,7.48
295000,179,7.76
300000,179,7.57
305000,180,7.16
310000,183,6.31
315000,183,7.03
320000,186,6.97
325000,183,6.82
330000,189,6.83
335000,184,6.84
340000,180,6.73
345000,176,6.53
350000,174,7.29
355000,173,7.42
360000,175,7.21
365000,176,6.95
370000,173,7.37
375000,175,7.24
380000,172,7.04
385000,170,7.04
390000,171,6.62
395000,169,6.37
400000,171,6.1
405000,175,5.88
410000,170,6.2
415000,172,6.04
420000,170,6.28
425000,179,5.34
430000,178,5.82
435000,177,5.33
440000,170,6.14
445000,174,5.73
450000,171,6.03
455000,170,6.02
460000,173,5.89
465000,167,6.48
470000,164,6.28
475000,169,6.35
480000,177,5.36
485000,172,6.21
490000,179,5.94
495000,174,5.86
500000,171,6.24
505000,167,6.42
510000,174,6.65
515000,172,6.38
520000,172,6.07
525000,175,5.5
530000,171,5.45
535000,166,5.62
545000,176,5.6
550000,167,6.81
555000,176,6.2
565000,165,6.12
570000,166,6.57
575000,162,6.73
580000,162,6.02
585000,164,6.56
590000,164,6.89
595000,165,6.89
600000,165,6.81
605000,165,6.83
610000,165,6.73
615000,166,6.53
620000,165,6.72
625000,164,6.67
630000,165,6.47
635000,163,6.6
640000,162,6.35
645000,163,6.17
650000,161,5.74
655000,161,6.26
665000,163,5.08
670000,179,4.97
675000,170,5.87
680000,169,5.82
685000,168,5.62
690000,169,5.88
695000,169,5.8
700000,166,5.77
705000,169,5.75
710000,171,5.59
715000,170,5.8
720000,169,6.0
725000,169,5.87
730000,168,5.66
735000,168,5.5
740000,170,5.55
745000,172,5.41
750000,173,5.52
755000,172,5.59
760000,170,5.84
770000,171,5.71
775000,171,5.86
780000,170,6.14
785000,169,6.29
790000,166,6.29
795000,169,6.3
800000,170,6.33
805000,168,6.27
815000,170,5.51
820000,169,5.38
825000,171,5.51
830000,173,5.17
835000,175,5.02
840000,177,5.46
845000,175,5.92
850000,175,5.51
855000,180,5.82
860000,180,5.81
865000,173,6.44
870000,180,5.26
875000,175,5.55
880000,173,5.48
885000,175,5.55
890000,167,5.96
895000,172,6.19
900000,174,6.78
905000,166,6.06
910000,174,5.89
915000,180,5.65
920000,175,6.68
925000,180,6.26
930000,167,6.87
935000,160,7.02
945000,163,6.48
950000,158,5.78
955000,171,5.6
960000,173,5.22
965000,174,5.92
970000,168,5.29
975000,163,5.92
980000,173,5.21
985000,175,4.3
990000,180,4.87
995000,181,4.5
1000000,179,4.61
1005000,179,4.68
1010000,177,4.75
1015000,177,5.34
1020000,176,5.53
1025000,171,6.47
1030000,177,5.94
1035000,175,5.88
1040000,178,5.8
1045000,177,6.17
1050000,174,5.36
1055000,179,4.64
1060000,178,4.49
1065000,172,5.66
1070000,172,4.79
1075000,172,4.51
1080000,166,4.5
1085000,175,4.07
1090000,180,4.86
1095000,179,4.49
1100000,181,4.44
1105000,176,4.64
1110000,175,4.83
1130000,323,7.34
1135000,326,6.75
1155000,339,6.86
