milliseconds,wind_direction,windspeed
10000,126,1.11
15000,95,0.61
20000,107,0.6
25000,140,1.19
30000,155,2.3
40000,146,2.21
95000,153,0.72
115000,132,1.62
120000,129,1.8
125000,122,1.65
130000,126,1.78
135000,132,1.59
140000,133,1.85
145000,126,1.41
160000,127,1.69
165000,125,1.56
170000,118,1.1
175000,136,1.22
180000,133,1.61
185000,126,1.47
190000,120,1.37
195000,128,1.51
200000,121,0.97
205000,130,1.31
210000,79,0.87
215000,89,0.85
220000,100,0.9
225000,84,1.15
230000,88,0.9
235000,108,1.24
240000,103,1.15
245000,105,1.22
250000,133,1.68
255000,120,1.11
260000,82,0.92
265000,73,0.88
270000,71,0.94
275000,48,1.03
280000,48,1.05
285000,33,0.94
290000,51,0.81
295000,103,0.65
300000,121,1.05
305000,115,0.8
310000,127,0.82
315000,130,1.18
320000,134,1.05
325000,138,0.93
330000,143,0.73
335000,147,0.76
340000,134,0.85
345000,151,0.96
350000,152,0.76
355000,136,0.41
360000,58,0.4
365000,29,0.23
370000,50,0.34
375000,328,0.7
380000,346,0.71
385000,113,0.54
390000,88,0.55
395000,81,0.43
400000,51,0.51
405000,59,0.85
410000,88,1.49
415000,104,1.74
420000,93,1.56
425000,117,2.4
430000,130,2.64
435000,117,2.38
440000,126,2.41
445000,128,2.33
450000,130,2.01
455000,135,1.58
460000,132,1.27
465000,133,1.03
470000,133,0.73
475000,134,1.35
480000,131,1.1
485000,120,1.06
490000,113,1.21
495000,118,0.95
500000,116,1.48
505000,132,1.56
510000,126,1.7
515000,116,1.54
520000,104,1.65
525000,114,1.76
530000,122,1.82
535000,119,1.68
540000,134,1.68
545000,139,1.84
550000,144,1.63
555000,134,1.31
560000,130,1.9
565000,134,1.46
570000,130,1.36
575000,81,1.38
580000,84,1.14
585000,103,1.98
590000,101,1.82
595000,112,1.5
600000,111,1.5
605000,85,1.99
610000,100,2.35
615000,105,1.89
620000,99,1.87
625000,104,1.89
630000,74,3.25
635000,115,0.54
640000,88,1.2
645000,72,1.34
650000,49,1.69
655000,82,1.68
660000,83,1.32
665000,47,0.75
670000,100,0.93
675000,121,1.33
680000,122,1.19
685000,127,1.21
690000,115,1.17
695000,125,1.15
700000,122,1.05
705000,104,0.9
710000,119,0.75
715000,124,0.7
720000,129,0.78
725000,125,0.73
730000,127,0.66
735000,100,0.42
740000,122,0.33
745000,114,0.49
750000,97,0.77
755000,124,0.49
760000,76,0.38
765000,96,0.43
770000,66,0.54
775000,58,0.55
780000,56,0.63
785000,41,0.43
800000,9,0.62
810000,103,0.75
815000,68,0.92
820000,81,1.02
825000,126,1.2
830000,139,1.8
835000,104,1.21
840000,108,1.1
845000,106,0.91
850000,69,0.69
855000,27,1.15
860000,57,0.94
865000,137,1.26
870000,108,0.71
875000,127,1.4
880000,138,1.1
885000,140,1.45
890000,145,1.39
895000,149,1.15
900000,124,1.08
910000,150,0.9
915000,154,0.25
920000,112,0.51
925000,134,0.91
930000,119,1.25
935000,172,0.92
940000,137,1.02
955000,126,0.84
965000,50,0.27
975000,91,0.39
980000,81,0.36
985000,85,0.37
990000,73,0.23
995000,49,0.26
1000000,37,0.27
1005000,65,0.47
1010000,94,0.53
1015000,56,0.45
1020000,29,0.5
1025000,33,0.43
1030000,341,1.32
1035000,11,0.64
1040000,53,0.43
1055000,9,2.81
1060000,10,3.41
1065000,7,3.67
1070000,12,2.99
1075000,14,3.38
1100000,74,2.32
