milliseconds,wind_direction,windspeed
10000,240,2.64
15000,221,2.63
20000,229,2.33
25000,226,2.66
80000,206,2.79
85000,206,2.21
90000,233,3.36
95000,241,3.07
100000,255,2.13
125000,233,1.55
130000,247,1.45
155000,219,2.3
160000,214,2.8
165000,206,3.01
170000,211,3.2
175000,234,2.31
180000,229,3.46
185000,222,2.72
190000,203,2.35
195000,207,4.22
205000,197,2.56
210000,194,2.7
215000,199,3.14
220000,197,3.44
225000,197,3.31
230000,202,2.65
235000,201,2.8
240000,199,2.9
245000,196,2.91
250000,197,2.71
255000,188,2.77
260000,183,2.74
265000,187,2.79
270000,185,2.29
275000,185,2.74
280000,184,2.35
285000,185,2.05
290000,184,1.87
295000,184,2.26
300000,172,2.08
305000,178,1.92
310000,177,1.85
315000,181,1.48
320000,190,2.89
325000,181,2.03
330000,180,2.93
335000,186,2.37
340000,203,2.67
345000,200,2.46
350000,190,1.95
355000,202,2.09
360000,196,2.35
365000,188,2.7
370000,173,3.85
375000,167,4.38
380000,152,3.93
385000,171,4.13
390000,172,4.38
395000,167,4.04
400000,171,4.57
405000,175,4.37
410000,168,3.76
415000,148,3.76
420000,156,3.19
425000,155,3.23
430000,156,3.45
435000,157,3.67
440000,156,3.87
445000,170,4.18
450000,171,3.55
455000,177,3.72
460000,172,3.97
475000,176,2.97
480000,183,3.28
485000,184,3.6
490000,171,2.73
495000,146,2.64
500000,149,2.23
505000,134,2.16
510000,145,2.88
515000,158,2.48
520000,154,1.94
525000,178,2.16
530000,174,2.21
535000,159,1.98
540000,144,2.15
545000,154,2.23
550000,149,2.06
555000,152,2.06
560000,152,2.27
565000,163,2.71
570000,185,2.2
575000,190,2.75
580000,191,2.28
585000,194,2.45
590000,193,1.84
595000,183,1.84
610000,189,3.63
615000,178,3.86
620000,170,3.22
625000,175,3.52
630000,168,3.47
635000,161,3.1
640000,168,3.1
645000,154,3.13
650000,163,2.85
655000,159,2.58
660000,167,2.52
665000,176,2.8
670000,177,3.03
675000,175,3.17
680000,184,2.59
685000,178,3.29
690000,187,3.11
695000,194,4.35
700000,184,4.27
705000,185,4.61
710000,177,4.73
715000,177,4.55
720000,177,4.89
725000,179,3.98
730000,178,4.36
735000,179,4.45
740000,176,4.85
745000,173,4.96
755000,174,4.26
760000,181,4.2
765000,180,4.37
770000,181,4.22
775000,171,3.83
780000,165,3.83
785000,176,3.28
790000,177,4.25
795000,170,3.58
800000,180,3.62
810000,174,3.3
815000,181,4.68
820000,181,3.56
825000,185,3.22
830000,182,3.44
835000,186,4.2
840000,187,4.11
845000,186,4.42
860000,179,4.61
865000,184,4.21
870000,186,4.15
875000,186,4.22
880000,180,4.31
885000,178,4.23
890000,180,3.98
895000,184,4.38
900000,181,4.57
905000,183,4.45
910000,184,4.41
915000,182,4.41
920000,185,4.1
925000,184,4.22
930000,189,3.96
935000,187,4.06
940000,178,3.42
945000,172,3.24
950000,174,4.11
955000,186,3.59
960000,188,3.22
965000,177,3.5
970000,177,4.43
975000,181,4.21
980000,179,4.52
985000,187,3.92
990000,182,3.82
995000,183,4.22
1000000,174,3.71
1005000,163,3.57
1010000,159,3.0
1015000,181,3.42
1020000,183,3.36
1025000,177,3.66
1030000,166,3.66
1035000,151,3.07
1040000,160,2.99
1045000,161,2.45
1050000,180,2.33
1055000,171,1.7
1060000,183,2.17
1065000,188,2.14
1075000,130,2.64
1080000,152,3.8
1085000,163,4.46
1090000,164,4.8
1110000,192,4.43
