milliseconds,wind_direction,windspeed
20000,40,3.88
25000,32,4.69
30000,28,4.21
35000,32,4.39
155000,9,4.88
170000,8,4.46
175000,3,4.99
185000,0,5.3
195000,25,5.09
305000,32,4.29
320000,32,4.64
325000,31,4.46
330000,33,4.54
335000,34,4.6
340000,31,4.58
345000,32,4.53
350000,24,4.06
355000,19,4.32
360000,19,4.24
365000,20,4.29
370000,24,4.06
375000,16,4.19
380000,23,4.19
385000,22,3.96
390000,19,4.02
395000,21,3.85
400000,24,4.07
405000,21,3.79
410000,23,3.84
415000,28,3.98
420000,27,3.73
425000,26,3.4
430000,23,3.4
435000,33,3.57
440000,29,4.26
445000,34,3.85
450000,34,3.7
455000,39,3.99
460000,35,4.11
465000,35,4.4
470000,31,3.92
475000,31,3.52
480000,30,3.57
485000,21,3.95
490000,27,3.82
495000,41,4.04
500000,39,3.8
505000,31,3.64
510000,20,3.14
515000,21,3.22
520000,20,3.57
525000,21,3.59
530000,15,3.46
535000,15,3.79
540000,17,3.45
545000,8,3.74
550000,13,3.59
555000,21,3.99
560000,30,4.42
565000,34,3.76
570000,21,3.29
575000,11,3.5
580000,37,4.13
585000,41,3.39
590000,45,3.68
595000,43,3.6
600000,50,4.39
605000,49,3.96
610000,46,4.04
615000,49,4.62
620000,44,4.53
625000,53,3.51
640000,29,2.36
645000,35,2.04
650000,47,2.73
655000,3,2.44
660000,38,2.8
665000,40,2.59
670000,35,2.77
675000,28,2.89
680000,43,3.53
685000,23,2.82
690000,44,3.51
700000,47,3.64
705000,25,4.2
710000,25,3.55
715000,38,4.22
720000,39,4.1
765000,55,4.52
780000,49,3.76
830000,26,3.21
835000,29,3.2
845000,31,3.96
865000,29,3.38
870000,40,3.66
875000,20,3.13
880000,31,3.18
885000,28,3.16
890000,37,3.23
925000,47,4.05
945000,20,3.45
950000,20,3.21
955000,23,3.47
960000,19,3.65
965000,16,3.7
970000,26,3.7
975000,30,3.37
980000,24,3.24
985000,34,3.59
990000,34,3.66
995000,33,3.45
1000000,34,3.36
1005000,28,3.17
1010000,26,3.19
1015000,29,3.03
1020000,34,3.03
1025000,28,2.81
1030000,32,2.94
1035000,40,3.31
1040000,39,2.93
1045000,39,3.11
1050000,32,2.76
1055000,30,2.66
1060000,14,2.89
1065000,25,2.9
1070000,33,3.03
1075000,39,3.2
1080000,42,3.28
1085000,38,3.24
1090000,37,3.84
1095000,29,3.83
1100000,27,4.12
1105000,25,3.86
1110000,35,4.78
1115000,39,5.03
1120000,36,4.42
1125000,38,3.7
1130000,48,4.33
1135000,49,4.05
1140000,51,3.14
1150000,43,3.55
1155000,44,3.48
1160000,42,3.6
1165000,49,3.83
1180000,34,1.54
1185000,50,1.41
1190000,42,1.48
1195000,30,1.25
1205000,38,4.51
1255000,68,0.45
