milliseconds,wind_direction,windspeed
15000,58,6.69
20000,55,7.77
25000,53,6.5
30000,59,6.86
45000,74,3.25
115000,50,4.91
145000,66,7.76
150000,67,7.08
155000,67,7.18
160000,67,7.21
165000,63,7.24
170000,64,7.29
175000,61,6.86
180000,64,7.04
185000,66,6.64
190000,60,5.77
195000,51,4.83
200000,65,4.49
205000,58,5.06
210000,57,5.71
215000,54,5.39
220000,66,6.49
225000,69,7.36
230000,62,7.19
235000,62,7.04
240000,68,7.24
245000,62,7.84
250000,57,8.84
255000,63,8.28
260000,61,7.74
265000,63,6.76
280000,65,6.74
285000,68,7.19
290000,72,8.11
295000,70,7.29
300000,73,7.08
305000,75,6.79
310000,70,5.68
315000,74,4.91
320000,72,7.47
325000,72,6.82
330000,75,6.0
345000,73,7.52
350000,77,7.6
355000,78,6.93
360000,79,5.76
365000,80,5.53
370000,78,6.53
375000,79,6.04
380000,77,6.62
385000,81,6.56
390000,76,6.06
395000,75,6.99
400000,73,6.46
405000,71,7.57
410000,72,7.92
415000,68,7.04
420000,72,7.07
425000,70,6.9
430000,63,6.09
435000,74,5.6
440000,73,3.9
445000,90,5.71
450000,82,6.15
455000,82,5.82
460000,82,6.76
465000,78,7.27
470000,79,6.93
475000,78,5.87
480000,80,6.43
485000,82,7.37
490000,78,8.11
495000,78,8.59
500000,79,7.26
505000,78,7.11
510000,79,6.79
515000,79,6.86
520000,78,6.8
525000,74,6.46
530000,72,6.9
535000,77,6.72
540000,74,7.64
545000,75,6.86
550000,69,5.86
555000,55,5.01
560000,60,7.59
565000,59,7.65
570000,65,8.24
575000,64,7.91
580000,59,7.68
585000,64,6.16
590000,66,5.72
600000,68,6.41
605000,63,8.33
610000,64,7.37
615000,65,7.16
620000,66,6.81
625000,68,6.23
630000,69,5.68
635000,65,6.13
640000,55,4.64
645000,63,6.13
650000,61,6.07
655000,50,4.3
660000,50,4.62
665000,47,4.03
670000,55,4.57
675000,71,5.08
680000,61,4.79
685000,51,5.98
690000,62,5.37
695000,68,5.81
700000,62,5.64
705000,62,6.29
710000,48,6.03
715000,56,6.46
720000,55,7.05
725000,56,7.11
730000,51,6.72
735000,52,6.33
740000,54,6.94
745000,56,6.93
750000,54,6.67
755000,49,6.76
760000,53,7.06
765000,54,6.49
770000,48,7.04
775000,52,7.76
780000,53,6.75
785000,60,7.17
790000,65,7.33
795000,63,6.43
800000,57,6.45
805000,57,6.38
810000,59,7.36
815000,46,6.66
820000,52,4.9
825000,54,4.86
830000,63,6.11
835000,59,5.41
840000,53,6.71
845000,59,7.34
850000,57,6.62
855000,62,7.74
860000,65,8.65
865000,66,8.14
870000,68,7.23
875000,69,8.39
880000,80,6.45
885000,79,5.12
890000,77,6.12
895000,77,6.41
900000,67,5.93
905000,70,6.88
910000,69,8.24
915000,69,7.79
920000,71,8.73
925000,70,8.35
930000,69,8.25
935000,70,8.15
940000,72,7.81
945000,72,7.87
950000,71,7.56
955000,71,7.87
960000,70,7.7
965000,69,7.51
970000,70,7.86
975000,70,7.03
980000,69,7.03
985000,67,5.58
990000,69,6.65
995000,69,6.75
1000000,68,6.51
1005000,68,6.19
1010000,71,7.23
1015000,70,7.52
1020000,69,7.32
1025000,69,7.16
1030000,70,7.71
1035000,71,7.13
1040000,70,6.92
1045000,71,6.63
1050000,68,6.42
1055000,68,6.15
1060000,60,5.24
1065000,65,5.1
1070000,76,6.38
1075000,73,7.22
1080000,67,5.46
1085000,80,5.82
1090000,75,4.51
1095000,70,6.31
1100000,71,6.85
1105000,71,7.35
1110000,71,7.22
1115000,72,7.12
1120000,75,7.32
1125000,74,7.68
1130000,73,7.52
1135000,72,7.78
1140000,72,7.33
1145000,72,7.96
1150000,70,8.32
1155000,70,7.94
1160000,70,7.61
1165000,69,7.37
1170000,70,6.84
1175000,72,6.96
1180000,72,7.31
1185000,73,7.58
1190000,71,7.91
1195000,70,6.63
1200000,71,6.73
1205000,73,6.86
1210000,72,7.17
1215000,72,7.9
1220000,71,8.01
1225000,72,7.2
1230000,69,5.96
1235000,69,6.2
1240000,73,6.61
1245000,71,7.02
1250000,73,6.18
1255000,72,6.87
1260000,71,6.53
1265000,73,6.74
1270000,75,6.36
1275000,79,6.47
1280000,77,6.71
1285000,75,6.49
1290000,75,6.39
1295000,73,6.18
1300000,72,5.81
1305000,76,5.85
1310000,73,6.27
1315000,77,6.23
1320000,70,6.0
1325000,70,7.05
1330000,69,6.2
