milliseconds,wind_direction,windspeed
10000,151,0.53
15000,143,2.15
20000,156,2.3
35000,132,4.39
40000,120,3.08
45000,134,3.19
50000,140,2.94
55000,140,2.23
60000,145,4.17
65000,155,3.86
70000,149,4.7
75000,160,5.69
80000,171,6.2
85000,172,4.26
125000,191,0.65
160000,359,1.27
210000,132,3.35
215000,132,2.56
220000,142,2.84
245000,135,3.52
250000,138,3.32
255000,137,3.0
260000,137,2.84
265000,135,2.97
270000,131,3.28
285000,116,2.72
290000,115,2.81
295000,124,2.44
310000,114,2.96
315000,120,2.54
320000,143,1.5
325000,151,1.93
330000,149,2.2
335000,144,2.37
340000,152,2.15
345000,154,2.6
350000,147,2.59
355000,142,1.65
360000,138,1.19
365000,134,1.21
370000,142,1.81
375000,140,2.28
380000,136,2.02
385000,142,2.1
400000,122,2.89
405000,118,3.91
410000,116,4.31
415000,124,4.61
420000,119,4.26
425000,118,4.02
430000,124,4.35
435000,121,4.11
440000,130,4.11
445000,133,4.26
450000,132,3.74
455000,128,3.56
460000,121,3.19
465000,131,4.13
470000,137,4.57
475000,134,4.0
480000,125,4.17
485000,125,4.45
505000,130,5.08
525000,125,5.23
530000,126,5.18
535000,125,5.84
550000,132,4.99
555000,136,5.08
565000,134,4.25
570000,135,4.9
585000,147,5.01
590000,146,5.14
595000,146,4.98
600000,157,4.62
610000,152,4.57
615000,144,4.4
620000,142,4.43
625000,135,4.58
630000,137,5.03
655000,153,4.78
660000,159,4.7
670000,154,4.78
680000,174,2.02
685000,151,4.46
690000,144,5.38
695000,146,4.62
700000,143,4.78
705000,143,5.33
710000,143,5.33
715000,141,5.36
720000,139,5.29
725000,139,5.43
730000,149,5.3
735000,145,5.11
740000,147,3.8
745000,145,3.6
750000,149,3.31
755000,155,3.38
760000,142,4.14
775000,153,5.14
780000,153,3.8
785000,144,3.82
790000,145,3.49
795000,138,4.11
800000,137,4.58
805000,139,5.02
810000,136,4.74
815000,137,5.04
820000,136,4.79
825000,136,4.68
830000,143,4.69
835000,141,4.74
840000,135,4.41
845000,136,4.84
850000,134,4.95
855000,140,4.46
860000,137,4.27
865000,133,2.96
870000,143,3.09
875000,143,3.81
880000,144,4.03
885000,146,4.01
890000,141,4.12
895000,139,4.63
900000,139,5.28
905000,138,5.14
910000,139,5.18
915000,135,4.38
920000,139,4.85
925000,146,3.66
930000,146,3.92
940000,124,3.78
955000,147,3.04
960000,152,2.1
965000,156,2.69
970000,152,3.09
975000,159,4.07
980000,148,3.37
985000,153,2.91
995000,143,3.68
1005000,141,2.4
1015000,138,3.18
1030000,144,5.25
1035000,148,5.29
1040000,146,5.49
1045000,146,5.1
1050000,146,4.67
1055000,145,4.23
1065000,149,4.14
1070000,148,3.51
1085000,330,4.67
1090000,336,5.26
1095000,340,4.79
1100000,340,4.69
1105000,342,3.96
1110000,341,4.56
1115000,334,4.47
1120000,354,3.41
1125000,359,2.28
1130000,359,2.86
1155000,26,3.9
1210000,31,2.5
1215000,28,2.85
1220000,26,3.03
