milliseconds,wind_direction,windspeed
10000,139,3.12
15000,132,2.48
20000,133,2.55
25000,131,2.67
30000,139,2.98
40000,132,4.37
55000,121,3.9
85000,140,3.18
95000,123,2.42
100000,134,2.22
105000,138,2.07
110000,134,1.97
115000,121,1.73
120000,126,2.58
125000,130,1.06
155000,127,1.65
175000,118,1.71
180000,123,1.52
185000,119,1.38
190000,121,1.26
195000,132,0.92
200000,117,0.6
205000,98,0.37
215000,117,1.22
220000,112,1.35
225000,104,1.22
230000,121,0.88
240000,170,0.76
245000,199,0.9
250000,197,0.61
260000,222,0.8
265000,144,0.45
270000,249,1.53
275000,199,0.47
280000,196,0.65
285000,225,0.46
290000,95,0.12
295000,170,0.18
300000,267,1.05
305000,252,0.82
310000,260,1.04
315000,237,1.41
320000,174,0.44
325000,182,0.63
330000,122,0.93
335000,116,1.03
340000,107,0.52
345000,98,0.35
350000,126,0.36
355000,243,0.28
360000,213,0.62
380000,147,1.18
385000,146,1.98
390000,140,1.61
395000,154,1.96
400000,143,2.01
405000,140,2.04
430000,120,3.66
440000,122,3.13
445000,124,2.96
450000,128,3.64
465000,140,3.64
475000,145,3.09
480000,138,3.02
495000,143,2.79
505000,141,2.86
515000,135,3.41
525000,134,3.21
535000,140,3.66
540000,145,3.15
560000,149,3.53
585000,153,3.41
590000,148,3.73
595000,139,4.08
610000,150,4.04
615000,149,4.41
640000,146,3.52
645000,154,3.31
650000,161,2.87
655000,153,3.31
670000,140,3.37
675000,134,3.12
680000,136,3.0
685000,170,3.16
700000,142,3.75
705000,147,4.71
710000,148,4.41
715000,141,4.52
720000,150,3.87
725000,148,3.63
730000,145,4.16
735000,137,3.0
740000,146,3.39
745000,151,3.5
750000,147,3.46
755000,131,3.85
760000,132,4.31
765000,130,3.82
770000,125,3.82
775000,137,3.15
785000,129,3.01
790000,135,3.46
795000,138,3.95
800000,154,3.04
805000,133,2.7
810000,135,2.78
815000,145,2.23
835000,141,4.32
840000,140,4.4
845000,140,3.59
855000,123,3.63
870000,134,3.68
875000,130,3.6
890000,145,3.54
905000,134,2.75
915000,141,2.96
920000,130,3.26
925000,124,2.63
935000,132,2.88
940000,126,2.57
945000,134,2.36
950000,118,2.15
965000,148,3.59
970000,135,3.78
975000,132,3.0
980000,118,2.63
985000,153,2.63
990000,140,2.23
995000,128,2.62
1000000,125,2.74
1005000,132,2.6
1010000,131,2.75
1015000,141,2.77
1020000,125,2.26
1025000,124,2.76
1030000,120,2.36
1060000,157,2.82
1120000,117,1.07
