milliseconds,wind_direction,windspeed
10000,96,2.47
20000,129,2.07
25000,148,2.17
50000,218,1.4
55000,210,1.87
110000,134,3.25
115000,164,1.99
205000,184,2.04
210000,161,3.17
215000,170,3.44
235000,181,1.17
245000,159,1.64
250000,161,2.72
255000,160,2.04
280000,195,0.86
295000,212,2.66
300000,188,2.18
315000,186,1.33
325000,191,1.68
390000,215,2.34
400000,213,2.15
405000,205,2.49
440000,196,2.31
455000,175,2.27
475000,183,1.8
480000,197,1.55
485000,192,1.67
490000,192,1.83
495000,208,1.65
505000,213,1.64
510000,201,1.61
515000,205,1.6
520000,191,1.64
525000,190,1.99
530000,184,2.3
540000,173,2.3
545000,179,2.07
550000,175,2.15
555000,176,2.07
560000,175,2.19
565000,183,2.27
570000,179,2.11
575000,175,2.37
580000,175,2.12
585000,179,2.05
590000,176,2.27
595000,184,2.34
600000,178,2.46
605000,176,2.32
610000,174,2.37
615000,180,2.17
620000,173,2.48
625000,180,2.49
630000,179,2.34
635000,168,2.18
640000,167,2.25
645000,164,2.5
650000,166,2.48
655000,166,2.43
660000,168,2.34
665000,170,2.53
670000,164,2.53
675000,180,2.08
680000,185,2.11
685000,185,1.96
690000,194,1.93
695000,191,2.07
700000,176,2.33
705000,170,2.62
710000,174,2.65
715000,168,2.81
720000,163,2.54
725000,161,2.81
730000,185,2.39
735000,189,1.96
740000,178,2.22
745000,179,2.39
750000,197,2.53
755000,203,1.9
760000,193,2.27
785000,120,3.37
790000,129,3.41
795000,115,3.47
805000,98,3.91
810000,99,3.56
815000,97,4.19
820000,104,4.41
825000,102,4.41
845000,99,4.08
850000,110,3.41
855000,113,2.71
860000,88,2.22
875000,98,3.35
880000,106,3.03
885000,103,3.21
890000,94,3.27
895000,90,3.47
910000,105,3.39
915000,111,2.86
920000,114,2.59
925000,125,3.35
930000,124,3.21
945000,103,2.54
965000,110,2.11
970000,114,2.55
975000,106,3.21
980000,110,3.16
990000,101,2.77
995000,109,2.8
1000000,107,3.02
1005000,116,2.43
1010000,128,2.69
1015000,114,2.67
1030000,96,2.36
1035000,158,2.5
1040000,178,2.85
1045000,166,3.19
1050000,183,3.74
1055000,190,4.27
1060000,186,3.11
1065000,192,2.66
1070000,187,3.98
1075000,189,3.7
1080000,182,3.33
1085000,171,2.87
1105000,220,3.54
1110000,229,2.15
1160000,92,1.43
