milliseconds,wind_direction,windspeed
20000,167,8.97
25000,170,11.49
30000,175,11.52
35000,173,10.85
40000,171,9.96
45000,174,11.09
85000,209,7.08
110000,180,6.39
130000,187,10.0
135000,195,7.99
140000,193,7.14
145000,183,9.56
165000,172,11.19
170000,175,11.54
180000,168,11.0
190000,166,11.68
195000,166,11.79
200000,166,12.05
205000,167,12.29
210000,168,12.21
215000,167,11.44
220000,168,10.65
225000,169,10.29
230000,170,10.87
235000,169,10.71
240000,168,10.84
245000,166,11.51
250000,166,12.47
255000,169,11.93
260000,170,11.48
265000,168,11.61
270000,169,10.57
275000,169,10.22
280000,169,9.83
285000,171,10.28
290000,169,10.85
295000,170,10.8
300000,168,11.52
305000,168,11.11
310000,167,11.1
315000,166,11.4
320000,168,10.88
325000,170,10.33
330000,167,10.26
335000,167,10.11
340000,170,10.12
345000,173,10.06
350000,170,9.89
355000,170,9.95
360000,171,9.51
365000,170,10.62
370000,170,11.28
375000,170,11.14
380000,171,10.53
385000,170,10.74
390000,171,10.45
395000,174,9.59
400000,171,10.18
405000,172,10.16
410000,170,10.34
415000,169,10.76
420000,168,11.63
425000,171,11.03
430000,174,10.66
435000,175,11.25
440000,180,10.51
445000,177,10.54
450000,173,10.63
455000,172,10.91
460000,169,9.93
465000,169,10.57
470000,172,10.34
475000,172,9.25
480000,171,8.18
485000,170,7.94
490000,175,8.54
495000,172,6.83
500000,180,8.64
505000,191,6.59
510000,176,9.07
515000,173,9.61
520000,169,10.29
525000,171,9.28
530000,174,10.07
535000,173,9.69
540000,170,9.16
545000,171,7.75
550000,177,9.63
555000,173,9.14
560000,169,10.67
565000,172,13.07
570000,174,13.04
575000,172,12.75
580000,175,11.63
585000,176,11.85
590000,177,11.08
595000,178,11.51
600000,177,11.28
605000,176,11.47
620000,188,10.02
635000,182,9.41
640000,177,10.28
645000,173,11.54
650000,174,11.83
655000,172,11.35
660000,172,11.07
665000,173,10.77
670000,172,10.69
675000,171,10.64
680000,172,10.52
685000,176,10.06
690000,175,10.61
695000,175,11.09
700000,174,11.32
705000,175,10.47
710000,175,10.59
715000,177,10.32
720000,175,10.77
725000,173,11.25
730000,175,10.6
735000,174,10.81
740000,172,10.85
745000,170,11.09
750000,171,10.54
755000,171,11.14
760000,174,10.47
765000,174,10.67
770000,172,10.37
775000,175,9.97
780000,175,10.29
785000,176,9.99
790000,177,10.12
795000,175,10.59
800000,173,9.32
805000,174,9.74
845000,170,13.21
850000,171,10.97
855000,172,12.03
860000,173,10.16
865000,171,11.75
870000,175,10.99
875000,183,11.56
880000,181,11.28
885000,183,11.14
890000,182,8.12
895000,186,9.62
900000,180,9.57
905000,174,9.8
910000,182,9.1
915000,180,9.32
920000,175,11.65
925000,173,11.74
930000,178,11.12
935000,174,10.13
940000,174,10.81
945000,172,11.05
950000,181,9.52
955000,178,10.32
960000,179,9.54
965000,175,10.96
970000,173,9.19
975000,173,10.48
980000,173,10.31
985000,178,8.54
990000,174,9.77
995000,182,9.21
1000000,180,9.36
1005000,177,9.5
1010000,181,9.52
1015000,179,9.31
1020000,179,9.4
1025000,172,8.99
1030000,176,8.99
1035000,175,9.36
1040000,176,9.55
1045000,175,9.69
1050000,174,9.84
1055000,176,9.42
1060000,174,9.74
1065000,177,9.26
1070000,184,9.27
1075000,182,9.45
1080000,184,8.56
1085000,174,9.35
1090000,182,10.05
1095000,173,8.13
1105000,179,9.7
1110000,181,9.07
1115000,190,9.28
1120000,181,10.46
1125000,183,9.91
1130000,187,9.99
1135000,205,7.81
1140000,182,9.37
1145000,178,9.31
1155000,183,8.35
1160000,175,8.67
1165000,186,7.45
1170000,183,6.66
1175000,182,6.95
1185000,202,8.0
1190000,193,7.69
1195000,188,6.11
1200000,186,8.24
1205000,187,8.81
1210000,186,8.44
1215000,190,8.62
1220000,184,9.37
1235000,203,6.24
1245000,203,7.16
1260000,193,8.58
1265000,187,7.62
1270000,207,5.34
1280000,186,6.97
