milliseconds,wind_direction,windspeed
10000,211,3.06
15000,220,3.67
20000,222,3.81
25000,244,4.63
65000,208,1.4
80000,241,1.77
100000,260,4.46
105000,260,4.99
110000,262,5.02
115000,257,5.11
120000,256,5.1
125000,257,4.72
150000,254,5.87
155000,253,5.84
165000,245,4.5
180000,248,5.7
185000,242,5.28
190000,241,5.12
195000,235,5.5
200000,239,5.11
215000,241,5.3
220000,241,5.17
225000,245,4.57
230000,240,4.78
235000,239,5.04
240000,241,5.43
245000,245,5.98
255000,242,5.41
260000,222,4.84
265000,215,4.93
270000,216,3.89
275000,240,4.17
280000,231,4.12
285000,235,4.39
290000,228,5.48
295000,246,5.24
300000,243,5.5
305000,241,5.21
310000,238,4.74
315000,239,4.3
320000,237,4.29
325000,236,4.42
330000,237,4.62
335000,237,4.72
340000,235,4.61
350000,236,5.03
355000,230,4.53
360000,238,5.09
365000,227,5.01
370000,234,5.78
375000,230,5.19
380000,227,4.73
385000,230,4.85
390000,238,4.62
395000,237,4.66
400000,238,5.15
405000,235,4.71
410000,232,4.33
415000,235,4.71
420000,239,4.49
425000,239,4.8
430000,239,4.51
435000,245,4.64
440000,242,4.87
445000,241,4.87
450000,244,5.39
455000,242,5.01
460000,247,5.11
465000,250,5.1
470000,251,5.64
475000,245,5.67
485000,240,4.82
490000,247,5.45
500000,247,4.81
505000,249,4.81
510000,257,5.06
515000,251,5.63
520000,250,5.47
525000,247,5.85
530000,246,6.1
535000,251,6.3
540000,245,5.92
545000,236,5.67
550000,239,5.47
555000,242,5.43
560000,241,5.16
565000,241,5.05
570000,245,5.3
575000,246,5.31
580000,248,5.21
585000,253,4.57
590000,250,4.73
595000,250,5.3
600000,244,5.74
605000,249,6.01
615000,249,6.22
620000,246,6.0
625000,245,6.0
630000,232,6.7
635000,229,5.87
640000,251,4.14
645000,244,5.08
650000,218,4.87
655000,226,5.58
660000,231,5.64
665000,237,6.7
675000,237,6.77
680000,227,6.33
685000,235,5.82
690000,217,5.16
695000,216,5.84
700000,234,6.35
705000,231,6.09
710000,237,6.06
715000,232,6.07
720000,236,5.8
725000,232,5.95
730000,237,5.59
735000,242,5.63
740000,240,5.34
745000,242,6.5
750000,240,6.02
755000,241,5.77
760000,248,6.23
765000,239,6.14
770000,246,6.84
775000,247,6.82
780000,244,5.96
785000,253,6.3
790000,246,6.46
795000,228,6.49
800000,237,6.72
805000,229,6.54
810000,224,6.26
815000,225,6.12
820000,233,5.75
825000,228,5.37
830000,226,6.28
835000,222,6.69
850000,218,5.7
855000,237,5.63
860000,232,5.28
865000,253,5.64
870000,254,5.59
875000,252,5.14
880000,260,4.69
885000,258,5.07
890000,257,5.63
895000,253,4.67
900000,259,4.9
915000,238,6.26
920000,244,6.31
930000,244,5.31
935000,235,4.63
940000,232,4.9
950000,232,4.82
960000,237,5.59
965000,244,6.14
970000,241,5.83
975000,236,6.2
980000,228,6.55
985000,236,5.59
990000,239,5.66
995000,233,5.95
1000000,236,5.55
1005000,233,5.64
1010000,237,5.19
1015000,248,5.02
1020000,244,5.1
1025000,240,5.34
1030000,239,5.78
1035000,234,5.38
1040000,236,5.12
1045000,236,4.77
1050000,233,4.95
1055000,238,4.83
1060000,240,6.03
1065000,240,6.52
1070000,242,6.15
1075000,241,5.98
1080000,241,6.62
1085000,235,6.19
1090000,232,6.13
1095000,234,6.29
1100000,239,6.62
1105000,240,6.72
1110000,240,6.5
1115000,239,6.85
1135000,247,3.83
1140000,258,4.11
1145000,253,4.16
1150000,251,4.22
1220000,239,4.57
