milliseconds,wind_direction,windspeed
15000,4,3.55
20000,1,3.85
40000,334,3.75
50000,331,4.68
55000,332,3.62
65000,38,3.22
90000,139,3.38
95000,149,3.21
100000,145,3.3
130000,145,3.88
135000,149,3.25
140000,149,3.03
145000,146,3.05
155000,140,3.69
160000,136,3.96
165000,135,3.73
175000,138,3.5
180000,145,3.32
185000,144,3.62
190000,146,3.37
195000,156,3.36
200000,157,3.33
205000,160,3.4
210000,147,3.16
215000,144,3.49
220000,147,3.46
225000,149,2.98
230000,144,3.74
235000,157,3.28
240000,154,2.87
245000,149,2.83
250000,144,3.39
255000,139,3.6
260000,137,3.68
265000,137,3.58
270000,136,3.87
275000,135,3.63
280000,144,3.96
285000,130,4.98
290000,127,5.15
295000,131,5.03
300000,132,4.95
305000,136,4.75
310000,132,5.16
315000,132,5.17
320000,138,5.21
325000,147,5.29
330000,149,4.46
335000,135,5.2
340000,140,4.93
345000,145,5.21
350000,149,5.08
355000,139,4.79
360000,141,4.83
365000,137,4.83
370000,138,4.78
375000,143,4.43
380000,145,4.31
385000,147,4.0
390000,146,4.01
395000,141,4.21
400000,139,4.14
405000,147,4.2
410000,139,4.3
415000,139,4.35
420000,138,4.43
425000,139,4.39
430000,140,4.39
435000,143,4.19
440000,138,4.28
445000,143,4.36
450000,139,4.23
455000,143,4.18
460000,148,4.31
465000,143,4.09
470000,138,4.61
475000,138,4.16
480000,131,4.2
485000,130,4.01
490000,130,3.84
495000,135,3.7
500000,134,4.07
505000,136,3.59
510000,133,3.56
515000,137,4.1
520000,133,4.21
525000,132,3.7
530000,129,3.73
535000,130,3.91
540000,130,4.11
545000,129,3.8
560000,137,3.68
565000,136,4.0
570000,135,3.98
575000,135,4.0
580000,136,3.87
585000,140,3.89
590000,140,3.81
605000,135,4.4
610000,132,4.4
615000,138,4.2
620000,140,4.27
625000,138,4.46
630000,147,4.21
635000,140,4.47
640000,142,4.46
645000,150,4.52
650000,145,4.28
655000,139,4.29
660000,139,4.21
665000,150,4.03
670000,143,3.03
675000,145,2.72
680000,134,4.33
685000,146,4.49
690000,142,4.19
695000,155,3.57
700000,151,4.08
705000,147,3.56
710000,150,4.3
715000,135,4.82
720000,139,4.44
725000,148,4.32
730000,149,4.06
735000,151,4.2
740000,142,4.28
745000,146,4.29
760000,154,4.38
765000,147,4.3
770000,140,4.38
775000,135,3.85
780000,137,4.27
785000,147,4.07
790000,146,4.15
795000,143,4.22
800000,134,4.23
805000,134,4.23
810000,136,3.97
815000,143,3.54
820000,144,3.53
825000,147,3.68
830000,144,3.77
835000,145,3.98
840000,147,3.82
845000,147,4.03
850000,141,4.26
855000,139,3.69
860000,147,3.86
865000,148,4.43
880000,150,4.12
885000,149,4.34
890000,146,4.82
895000,151,4.43
900000,155,4.56
905000,152,4.29
910000,147,4.25
915000,151,3.64
925000,141,4.59
930000,138,4.14
935000,149,3.78
940000,143,4.22
945000,147,4.22
950000,145,4.43
955000,154,4.0
960000,142,4.43
965000,143,4.6
970000,131,3.94
975000,141,3.65
980000,138,3.22
985000,144,3.79
990000,148,3.74
995000,148,3.78
1000000,142,4.14
1005000,136,4.26
1010000,139,4.24
1015000,150,4.26
1020000,138,3.93
1025000,137,4.11
1030000,140,4.08
1035000,138,4.34
1050000,147,4.11
1055000,139,5.05
1060000,140,4.46
1085000,167,4.75
