milliseconds,wind_direction,windspeed
10000,57,3.42
15000,59,3.93
20000,58,4.63
25000,55,4.79
30000,52,4.82
65000,66,2.98
80000,67,5.61
85000,77,4.63
100000,60,5.65
105000,59,5.02
110000,57,5.74
115000,57,5.87
125000,54,3.72
130000,57,4.36
140000,50,6.58
165000,50,6.35
170000,56,5.69
175000,55,5.52
180000,58,5.32
185000,51,5.94
190000,52,5.52
195000,49,5.84
200000,50,6.07
205000,51,6.03
210000,54,5.76
215000,55,5.35
220000,60,5.16
225000,63,4.86
230000,64,4.3
235000,60,4.18
245000,53,4.26
290000,38,3.47
325000,44,4.78
335000,53,6.94
340000,62,7.09
345000,55,6.8
350000,55,6.7
355000,50,6.68
360000,53,6.1
365000,53,6.29
370000,53,6.0
375000,56,5.37
380000,56,5.64
385000,53,5.61
390000,55,5.2
395000,53,5.48
405000,79,3.77
415000,52,5.46
420000,69,3.47
435000,72,3.87
445000,55,2.77
465000,28,3.2
495000,51,5.25
500000,59,5.76
525000,51,2.94
530000,61,3.7
540000,55,5.11
565000,49,7.03
570000,56,3.18
575000,53,4.33
585000,67,5.51
590000,85,4.97
600000,80,4.52
610000,81,4.87
615000,91,4.93
620000,94,5.09
625000,88,4.74
640000,96,5.76
645000,98,5.58
650000,103,4.4
655000,93,5.4
660000,87,4.96
665000,92,3.3
670000,82,5.49
675000,67,5.83
700000,38,5.46
710000,41,5.15
