milliseconds,wind_direction,windspeed
25000,47,3.54
30000,42,3.5
55000,81,2.17
70000,21,2.45
75000,49,1.54
80000,26,1.77
150000,30,8.47
155000,31,7.9
160000,35,8.09
165000,44,8.18
170000,46,7.82
175000,42,7.36
180000,44,6.99
185000,43,7.21
190000,46,6.27
195000,50,6.7
200000,50,6.56
205000,46,7.37
210000,44,6.89
215000,54,5.59
220000,51,5.03
225000,53,5.75
230000,49,5.5
235000,45,5.57
240000,49,5.13
245000,39,4.39
250000,38,4.58
255000,30,5.33
260000,38,6.25
265000,47,6.36
270000,44,6.24
275000,40,6.48
280000,37,5.88
285000,33,6.28
290000,36,5.62
295000,30,6.26
300000,34,6.04
305000,26,6.29
310000,29,6.47
315000,29,6.88
320000,24,6.53
325000,20,6.26
330000,35,6.07
335000,20,5.91
340000,24,7.19
345000,29,6.85
350000,33,6.56
355000,29,6.36
360000,24,6.86
365000,27,7.25
370000,27,6.69
375000,25,6.95
380000,25,7.16
385000,29,6.96
390000,37,7.55
395000,37,7.42
400000,42,8.35
405000,43,8.12
410000,43,7.8
415000,47,6.61
420000,45,7.23
425000,44,7.22
430000,46,6.88
435000,44,6.9
440000,46,6.56
445000,50,5.63
450000,53,6.07
455000,53,5.88
460000,55,6.51
465000,55,6.58
470000,50,6.16
475000,54,6.27
480000,52,5.65
485000,53,5.07
490000,39,6.39
495000,37,6.82
500000,32,6.36
505000,33,6.42
510000,23,6.62
515000,26,6.08
520000,41,5.73
525000,37,6.34
530000,30,6.59
535000,39,6.2
540000,37,6.86
545000,31,6.13
550000,26,5.97
555000,30,5.99
560000,24,6.12
565000,36,5.96
570000,32,6.03
575000,33,5.73
580000,37,7.1
585000,35,6.68
590000,36,6.88
595000,36,6.86
600000,38,7.07
605000,33,6.72
610000,37,6.83
615000,36,6.51
620000,37,7.17
625000,37,7.25
630000,38,7.06
635000,38,6.45
640000,39,6.56
645000,38,6.98
650000,41,7.08
655000,41,6.66
660000,40,6.78
665000,35,6.64
670000,32,6.23
675000,33,6.13
680000,32,6.52
685000,34,6.41
690000,36,6.8
695000,38,7.02
700000,40,6.59
705000,41,6.55
720000,45,6.22
725000,45,6.64
730000,52,6.15
735000,47,5.99
740000,52,5.33
745000,47,5.86
750000,46,5.97
755000,53,5.49
760000,57,4.7
765000,49,4.54
770000,41,5.44
775000,49,6.0
780000,51,4.6
785000,46,4.87
790000,41,5.41
795000,44,5.42
800000,39,4.77
805000,45,4.51
810000,53,3.99
815000,54,5.03
820000,52,5.58
825000,54,5.63
830000,52,6.05
835000,57,5.18
840000,57,5.36
845000,58,5.89
850000,61,6.77
855000,59,6.3
860000,62,6.59
865000,60,5.45
870000,55,4.94
875000,52,4.87
880000,44,4.37
885000,44,4.76
890000,55,4.53
895000,42,5.44
900000,45,4.51
905000,45,4.75
910000,58,4.8
925000,52,4.29
930000,49,5.03
935000,55,4.68
940000,60,4.49
945000,58,4.5
950000,52,3.63
955000,38,3.2
960000,38,3.22
970000,47,3.9
975000,57,4.09
980000,56,4.61
985000,48,4.41
990000,48,5.1
995000,44,6.36
1000000,55,6.39
1005000,52,6.09
1010000,44,6.12
1015000,51,5.84
1020000,42,6.26
1025000,37,6.28
1030000,35,6.28
1035000,38,5.96
1040000,32,6.06
1045000,32,6.34
1050000,30,6.38
1055000,30,6.22
1060000,30,6.6
1065000,33,6.75
1070000,38,6.92
1075000,38,7.03
1080000,33,6.73
1085000,36,6.88
1090000,30,6.65
1095000,29,6.47
1100000,27,6.56
1105000,36,6.49
1110000,32,5.81
1115000,31,5.66
1120000,31,5.79
1125000,29,6.09
1130000,22,5.74
1135000,31,5.83
1140000,31,6.72
1145000,32,6.21
1150000,31,6.04
1155000,37,6.89
1160000,34,6.53
1165000,33,6.31
1170000,32,6.33
1175000,23,6.44
1180000,31,6.19
1185000,34,6.6
1190000,33,6.76
1195000,32,6.08
1200000,31,6.21
1205000,34,6.44
1210000,30,5.83
1215000,38,6.72
1220000,36,6.35
1225000,42,7.0
1230000,41,7.09
1235000,43,6.78
1240000,44,6.47
1255000,63,7.31
1280000,29,6.43
1325000,30,2.12
