milliseconds,wind_direction,windspeed
15000,61,6.9
20000,62,7.89
25000,62,8.02
30000,60,8.27
35000,57,8.42
40000,58,7.81
55000,57,6.65
60000,62,6.42
65000,60,6.54
90000,58,6.51
110000,57,7.62
115000,49,8.12
120000,48,8.04
140000,48,8.36
150000,53,8.22
220000,39,8.46
225000,37,8.6
230000,44,8.47
245000,36,8.43
250000,37,7.53
255000,38,8.09
260000,38,8.63
265000,40,9.12
270000,38,8.25
275000,40,7.74
280000,31,6.93
285000,34,6.39
290000,32,7.67
295000,31,6.48
300000,41,5.98
305000,32,6.56
310000,41,7.13
315000,43,6.63
320000,36,6.6
325000,40,6.88
330000,57,6.35
345000,33,7.03
350000,34,6.86
355000,48,3.93
360000,52,5.14
365000,58,6.32
370000,63,6.17
385000,58,7.3
390000,48,8.85
395000,54,9.02
400000,46,9.06
405000,47,9.38
445000,55,8.71
480000,54,8.53
485000,54,7.99
490000,58,7.32
495000,56,7.67
500000,58,7.09
505000,59,7.09
510000,55,6.59
515000,57,6.46
520000,58,6.42
540000,60,7.13
565000,51,6.75
570000,59,6.21
580000,73,6.69
585000,74,6.49
590000,68,7.19
595000,68,6.66
600000,68,6.58
605000,66,7.6
610000,74,8.19
615000,70,8.4
620000,68,8.23
625000,76,5.74
630000,81,7.31
635000,76,5.34
640000,64,6.13
645000,50,6.44
650000,58,7.87
655000,65,7.91
660000,59,7.8
665000,55,6.89
720000,63,6.37
780000,43,7.69
785000,51,8.59
790000,55,8.03
795000,59,8.41
815000,69,6.62
865000,151,0.17
