milliseconds,wind_direction,windspeed
15000,34,3.53
20000,28,4.5
25000,31,4.34
30000,36,3.56
35000,39,4.4
50000,40,2.83
85000,96,3.97
100000,52,3.31
110000,50,3.0
115000,61,3.9
120000,85,2.86
135000,74,5.56
150000,80,2.71
170000,53,4.4
185000,56,4.24
190000,57,4.49
195000,60,5.07
200000,66,5.15
205000,68,5.08
210000,68,5.24
225000,70,5.04
230000,69,5.09
235000,72,5.14
240000,74,5.58
245000,75,5.8
250000,75,5.91
255000,69,4.47
260000,65,4.37
265000,67,4.44
270000,63,4.35
275000,65,4.5
280000,58,4.03
285000,60,4.27
300000,52,4.6
305000,48,4.86
320000,49,3.66
340000,55,4.01
345000,49,4.2
350000,49,4.83
355000,47,4.75
360000,57,4.86
365000,53,4.58
370000,56,4.93
385000,56,4.75
390000,61,4.62
400000,68,4.51
415000,65,4.66
420000,61,4.93
425000,64,5.3
430000,62,5.04
435000,64,4.43
440000,67,4.25
445000,67,3.87
450000,72,3.47
455000,71,3.24
460000,63,5.02
465000,74,4.68
470000,72,4.87
475000,67,4.23
480000,59,4.37
490000,71,4.87
495000,68,4.52
500000,69,4.35
515000,85,5.58
520000,74,5.84
525000,73,5.44
530000,64,5.61
535000,64,5.74
540000,64,5.33
545000,62,5.23
550000,55,5.63
555000,62,4.63
560000,66,4.42
565000,66,4.49
575000,71,4.67
580000,77,4.35
585000,59,3.93
590000,64,4.36
595000,54,5.12
600000,68,5.14
605000,80,5.4
610000,71,5.51
615000,77,5.41
620000,76,5.66
625000,71,5.46
630000,72,4.73
635000,69,5.83
645000,71,4.89
650000,75,4.87
655000,78,5.26
660000,82,5.33
665000,85,5.74
670000,87,5.53
680000,86,5.26
690000,85,5.87
695000,81,4.99
700000,83,4.8
705000,87,3.72
715000,83,4.7
720000,80,4.4
725000,92,4.11
730000,87,5.24
735000,91,5.11
740000,94,4.81
745000,87,4.86
750000,84,4.93
755000,92,4.97
760000,84,4.52
765000,80,4.71
770000,85,4.81
775000,83,5.09
780000,79,5.0
785000,82,5.02
790000,75,4.56
805000,83,5.84
810000,90,3.89
815000,78,5.17
820000,77,5.17
825000,83,4.72
830000,82,4.65
835000,75,5.32
845000,81,4.72
850000,83,4.9
855000,82,4.98
860000,83,5.21
865000,84,5.2
870000,82,5.29
875000,82,5.68
880000,84,5.85
885000,83,5.83
890000,81,5.59
895000,82,5.47
900000,81,5.42
905000,81,5.1
910000,82,5.35
915000,80,5.05
920000,76,5.05
925000,82,5.44
930000,78,5.34
935000,82,5.11
940000,82,5.66
950000,85,5.29
955000,83,4.62
960000,82,4.96
965000,80,5.28
970000,82,5.47
975000,85,5.43
980000,82,5.49
985000,79,5.48
990000,81,5.44
995000,79,5.21
1000000,80,4.94
1005000,80,5.33
1010000,82,4.91
1015000,77,5.04
1020000,79,4.42
1025000,79,4.94
1030000,81,4.67
1035000,76,4.66
1040000,75,4.59
1045000,75,4.67
1050000,78,4.65
1055000,76,4.38
1060000,74,4.47
1065000,76,4.72
1070000,72,5.63
1085000,79,4.81
1090000,83,5.16
1095000,88,4.85
1105000,86,4.32
1110000,87,4.33
1115000,96,3.38
1120000,101,2.93
1125000,68,3.88
1140000,102,5.72
1145000,96,5.36
1150000,97,5.94
1155000,102,5.96
1160000,109,5.12
1165000,108,5.73
1185000,95,2.27
1190000,83,3.84
1240000,42,1.64
