milliseconds,wind_direction,windspeed
10000,345,1.02
15000,252,1.27
20000,311,0.83
25000,274,0.28
30000,249,0.14
50000,279,4.66
70000,231,1.15
115000,276,2.84
120000,287,2.59
125000,288,2.32
130000,295,1.98
135000,287,1.9
155000,273,1.83
160000,277,2.19
165000,280,1.89
170000,285,1.87
175000,293,1.72
180000,295,1.28
185000,301,1.11
190000,305,1.08
195000,277,1.19
200000,275,1.12
205000,292,0.87
210000,306,1.33
220000,223,0.72
225000,268,1.16
230000,276,0.88
235000,278,0.91
240000,284,0.91
245000,278,0.95
250000,269,1.86
255000,270,1.45
260000,264,1.82
265000,271,1.54
270000,282,0.86
275000,283,1.11
280000,285,1.53
285000,288,1.73
290000,282,1.92
295000,285,1.82
300000,273,2.8
305000,253,3.12
310000,266,2.8
315000,263,2.66
320000,264,2.46
325000,271,2.42
330000,265,2.55
335000,274,2.32
340000,269,2.17
345000,268,2.77
350000,266,3.38
355000,268,3.38
360000,275,3.12
365000,267,3.04
370000,275,3.16
375000,271,2.83
380000,279,2.66
385000,278,2.41
390000,270,2.23
395000,286,1.5
400000,271,1.49
405000,276,1.16
410000,271,0.47
415000,293,0.85
420000,302,0.75
425000,285,1.01
430000,274,1.31
435000,279,1.18
440000,271,1.2
445000,267,1.09
450000,258,0.95
455000,261,1.59
460000,269,2.11
465000,260,1.41
470000,279,1.55
475000,272,1.3
480000,269,0.96
485000,273,0.89
495000,308,0.78
500000,274,1.92
505000,259,0.74
510000,259,1.48
515000,262,1.76
520000,261,1.83
525000,261,1.8
530000,261,1.98
535000,262,1.71
540000,256,1.53
545000,253,1.27
550000,260,2.29
555000,264,0.53
560000,259,1.46
565000,257,1.45
570000,251,1.22
575000,256,1.31
580000,261,1.38
585000,260,1.04
590000,260,1.01
595000,279,1.04
605000,262,1.35
610000,264,1.3
615000,267,1.0
620000,261,1.24
625000,260,1.42
630000,267,2.04
635000,265,3.05
640000,260,2.17
645000,262,2.22
650000,264,1.87
655000,259,1.6
660000,271,1.55
665000,277,1.4
670000,278,1.89
675000,283,1.81
680000,292,1.3
685000,272,1.07
690000,268,1.19
695000,265,1.72
700000,266,1.72
715000,255,1.81
725000,263,1.19
730000,262,1.23
740000,274,1.24
745000,245,1.45
755000,266,1.08
770000,267,0.73
775000,280,0.95
780000,268,1.56
785000,270,1.51
790000,276,1.42
795000,278,1.4
815000,300,1.45
820000,299,1.4
830000,307,1.52
840000,304,1.33
845000,290,1.66
885000,258,2.03
910000,284,2.36
935000,264,0.85
940000,267,0.64
955000,263,0.5
970000,256,1.06
1010000,269,1.37
1015000,273,0.99
1030000,42,1.26
1035000,157,0.48
1040000,143,2.17
1045000,146,2.47
1070000,191,2.02
1120000,261,1.38
