milliseconds,wind_direction,windspeed
15000,42,2.29
20000,37,4.83
25000,62,4.25
30000,46,7.55
35000,50,7.67
40000,59,6.7
50000,71,5.41
60000,71,6.81
65000,71,6.2
100000,78,6.47
115000,63,5.04
125000,73,5.1
150000,72,8.61
170000,71,8.26
175000,73,7.71
200000,97,11.27
290000,65,7.97
295000,64,8.18
300000,63,7.85
305000,55,8.59
315000,60,6.3
335000,60,7.51
340000,53,8.27
345000,54,7.45
350000,55,7.49
385000,63,8.14
390000,54,7.13
400000,62,7.12
405000,62,7.67
410000,62,7.28
425000,57,6.74
430000,54,7.49
435000,48,8.15
450000,58,7.38
460000,60,8.65
465000,55,8.91
470000,53,8.12
480000,56,6.45
485000,48,7.63
490000,52,7.91
495000,55,7.65
515000,58,7.17
520000,62,7.32
525000,62,6.8
530000,57,6.24
545000,59,6.97
550000,58,6.62
555000,60,6.44
560000,59,6.3
575000,62,6.38
580000,59,5.4
585000,55,5.91
590000,58,5.65
595000,58,5.4
600000,63,5.51
605000,60,5.82
610000,67,5.64
615000,61,4.22
630000,55,5.51
680000,51,7.05
685000,63,5.06
700000,51,6.62
705000,66,6.69
710000,71,6.62
715000,73,6.96
720000,69,6.8
725000,66,6.93
730000,64,6.7
735000,66,7.25
740000,62,6.82
745000,68,7.35
750000,76,7.44
755000,57,8.18
760000,58,8.35
765000,59,9.93
770000,70,9.18
790000,64,5.4
