milliseconds,wind_direction,windspeed
15000,182.0,4.94
20000,185.0,4.66
25000,193.0,3.67
35000,173.0,3.82
55000,195.0,1.54
60000,181.0,2.39
65000,167.0,1.98
70000,182.0,2.52
95000,185.0,5.27
100000,180.0,4.78
105000,185.0,5.16
110000,180.0,5.86
115000,177.0,6.0
120000,180.0,5.8
125000,176.0,5.59
130000,173.0,5.27
135000,185.0,5.52
160000,168.0,4.43
165000,159.0,4.02
170000,181.0,4.35
175000,178.0,5.21
180000,173.0,5.39
190000,186.0,6.25
195000,185.0,6.7
200000,182.0,6.91
205000,183.0,6.83
210000,183.0,6.1
215000,177.0,6.59
220000,183.0,4.14
225000,184.0,5.02
230000,179.0,6.02
235000,185.0,6.16
240000,188.0,6.17
245000,187.0,6.38
250000,187.0,6.03
255000,185.0,5.99
260000,179.0,6.13
265000,184.0,6.36
270000,189.0,6.02
275000,187.0,6.38
280000,189.0,6.38
285000,184.0,6.1
290000,185.0,5.98
295000,190.0,5.92
300000,189.0,5.96
305000,187.0,5.81
310000,189.0,6.0
315000,187.0,5.93
320000,187.0,5.6
325000,186.0,5.48
330000,183.0,5.48
335000,182.0,5.79
340000,182.0,5.91
345000,183.0,5.95
350000,182.0,5.87
355000,186.0,6.03
360000,185.0,6.03
365000,180.0,5.73
375000,182.0,5.2
380000,180.0,5.45
385000,181.0,5.23
390000,180.0,5.64
395000,182.0,5.79
400000,181.0,5.99
405000,184.0,6.23
410000,184.0,6.34
415000,186.0,6.16
420000,189.0,6.19
425000,189.0,6.09
430000,187.0,5.97
435000,190.0,6.53
440000,191.0,6.87
445000,195.0,5.89
450000,190.0,5.78
455000,186.0,5.44
460000,176.0,4.8
465000,181.0,4.81
470000,195.0,4.85
475000,202.0,4.33
480000,190.0,5.13
485000,189.0,4.98
490000,186.0,4.13
495000,190.0,4.84
500000,181.0,4.78
505000,185.0,4.47
510000,182.0,3.69
515000,190.0,3.85
525000,187.0,5.06
530000,191.0,4.5
535000,190.0,4.56
545000,182.0,4.73
550000,185.0,5.26
555000,190.0,5.68
560000,193.0,5.41
565000,193.0,5.42
570000,189.0,5.49
575000,189.0,5.31
580000,186.0,5.37
585000,188.0,5.2
590000,191.0,5.24
595000,197.0,4.68
600000,192.0,4.59
620000,176.0,5.16
625000,177.0,4.49
630000,174.0,4.79
635000,175.0,5.02
640000,173.0,4.42
645000,180.0,4.17
650000,175.0,4.73
655000,171.0,4.28
660000,176.0,4.53
665000,171.0,4.51
670000,172.0,4.55
675000,172.0,4.45
680000,171.0,4.48
685000,170.0,4.55
690000,171.0,4.61
695000,170.0,4.41
700000,178.0,4.89
705000,178.0,4.67
710000,175.0,4.6
720000,175.0,4.23
725000,179.0,5.25
730000,174.0,4.83
735000,171.0,4.75
740000,173.0,4.11
745000,173.0,4.63
750000,175.0,4.36
755000,173.0,4.07
760000,169.0,3.22
765000,171.0,3.38
770000,172.0,3.97
775000,175.0,3.85
780000,169.0,4.15
785000,169.0,4.28
790000,169.0,3.83
795000,176.0,4.59
800000,175.0,4.84
805000,178.0,5.0
810000,177.0,5.09
815000,173.0,4.84
820000,175.0,4.57
825000,178.0,4.48
830000,187.0,4.67
835000,189.0,5.39
840000,186.0,4.09
845000,186.0,5.0
850000,184.0,5.63
855000,185.0,5.73
860000,187.0,5.5
865000,192.0,4.17
875000,188.0,4.07
880000,183.0,3.76
885000,182.0,3.62
890000,184.0,3.69
895000,183.0,3.85
900000,180.0,3.28
905000,187.0,3.94
910000,184.0,4.43
915000,181.0,4.49
920000,178.0,4.23
925000,181.0,4.19
930000,182.0,4.19
935000,181.0,4.09
940000,178.0,3.99
945000,177.0,4.23
950000,180.0,4.54
955000,181.0,4.18
960000,182.0,4.21
965000,177.0,4.33
970000,177.0,4.57
975000,170.0,5.14
980000,172.0,4.87
985000,174.0,4.39
990000,179.0,4.62
995000,181.0,4.22
1000000,185.0,4.14
1005000,182.0,4.27
1010000,178.0,4.51
1015000,172.0,5.04
1020000,174.0,4.39
1025000,178.0,4.14
1030000,178.0,4.17
1035000,182.0,4.6
1040000,187.0,4.24
1045000,177.0,4.21
1050000,181.0,4.14
1055000,181.0,4.4
1060000,183.0,4.61
1065000,184.0,4.63
1070000,186.0,4.43
1075000,183.0,4.29
1085000,180.0,4.17
1090000,179.0,4.09
1095000,182.0,4.19
1100000,178.0,4.17
1105000,174.0,4.81
1110000,172.0,4.85
1115000,173.0,4.22
1120000,172.0,4.46
1125000,170.0,4.42
1130000,168.0,3.99
1145000,141.0,3.53
1150000,147.0,4.81
1155000,156.0,4.88
1160000,158.0,5.12
1165000,166.0,5.73
1185000,180.0,6.18
