milliseconds,wind_direction,windspeed
15000,25,3.93
20000,35,4.21
25000,38,4.75
30000,43,5.06
35000,40,6.03
40000,39,5.19
45000,34,4.96
55000,38,3.71
120000,10,7.27
140000,10,6.78
150000,28,7.13
155000,32,6.79
160000,19,6.71
165000,17,5.87
170000,24,6.44
175000,28,6.93
180000,21,6.29
200000,32,6.15
205000,30,7.24
210000,27,6.13
215000,27,6.18
220000,27,5.79
235000,18,5.37
240000,19,5.1
245000,28,5.67
250000,32,6.21
255000,26,5.98
260000,27,6.26
265000,27,6.21
270000,16,5.29
275000,16,5.86
280000,18,5.64
285000,25,7.24
290000,23,7.26
295000,22,5.31
300000,22,6.1
310000,33,5.53
315000,28,6.32
320000,23,6.64
325000,21,6.2
335000,25,6.45
340000,26,6.44
345000,25,5.98
350000,23,5.34
355000,22,5.27
360000,28,5.83
365000,35,6.1
370000,26,6.23
385000,27,6.85
390000,26,7.35
395000,36,7.36
405000,32,6.83
415000,27,6.68
420000,31,7.02
425000,28,7.62
430000,28,7.15
435000,35,7.04
440000,34,7.2
445000,33,6.27
450000,29,6.35
455000,24,6.44
460000,23,6.57
465000,27,7.28
470000,27,7.48
475000,26,7.14
480000,26,7.01
485000,25,6.76
490000,26,6.67
495000,26,6.9
500000,24,6.39
505000,24,7.07
510000,27,7.48
515000,32,6.62
520000,28,6.24
525000,35,5.23
530000,33,6.12
540000,34,6.65
545000,35,6.59
550000,32,6.61
555000,21,6.09
560000,29,5.84
565000,32,5.7
570000,23,5.89
575000,21,6.56
580000,32,6.13
585000,36,6.38
590000,41,6.87
595000,42,7.21
600000,43,6.99
605000,39,7.37
610000,44,6.75
615000,42,6.36
620000,22,6.46
625000,29,6.76
630000,24,6.46
635000,24,6.63
640000,29,6.27
645000,35,6.49
650000,37,6.88
655000,33,7.72
660000,36,6.98
665000,35,6.36
670000,38,6.55
675000,29,6.94
680000,33,6.49
685000,42,6.98
690000,43,7.38
695000,38,7.41
700000,31,7.42
705000,34,7.47
710000,35,7.4
715000,36,8.07
720000,32,8.03
725000,30,7.64
730000,22,6.82
735000,28,6.8
740000,36,6.7
745000,37,6.99
750000,38,7.03
755000,37,7.14
760000,34,8.0
765000,36,7.97
770000,30,7.94
775000,25,7.13
780000,28,5.98
785000,30,6.91
790000,31,6.58
795000,43,6.68
800000,29,7.48
805000,38,6.84
810000,42,7.12
815000,34,7.18
820000,34,7.21
825000,32,7.68
830000,39,6.67
835000,34,7.02
840000,39,7.43
845000,40,7.23
850000,32,7.55
855000,28,7.58
860000,37,6.91
865000,46,6.84
870000,50,6.84
900000,41,6.18
905000,41,6.03
910000,42,6.27
915000,37,5.99
920000,41,6.32
925000,40,6.51
930000,42,6.49
935000,40,6.41
940000,39,6.06
945000,42,6.25
955000,43,6.96
960000,43,6.84
965000,49,6.95
970000,44,6.88
975000,37,6.64
980000,41,6.42
985000,38,6.33
990000,41,6.56
995000,45,6.55
1000000,48,6.49
1005000,44,6.74
1010000,46,5.72
1015000,51,5.81
1020000,40,5.84
1025000,37,6.02
1030000,38,6.33
1050000,17,8.84
1055000,15,9.02
1060000,15,9.08
