milliseconds,wind_direction,windspeed
10000,189,3.18
15000,178,3.58
20000,181,3.81
25000,182,3.91
30000,165,3.64
45000,174,4.66
50000,160,3.88
55000,145,4.18
60000,146,3.77
65000,155,3.62
70000,151,4.17
80000,174,6.46
85000,171,5.35
90000,169,5.69
95000,179,4.6
105000,191,5.29
140000,184,5.36
165000,188,4.32
170000,188,3.86
175000,176,3.88
180000,180,4.17
205000,197,4.75
210000,192,4.16
215000,194,3.28
220000,190,2.63
225000,195,3.53
230000,196,3.59
235000,190,3.48
240000,190,3.31
245000,189,3.04
250000,185,3.29
255000,179,3.18
260000,178,3.29
265000,183,3.48
270000,170,3.72
275000,166,3.51
280000,180,3.22
285000,181,3.76
290000,185,4.07
295000,184,3.59
300000,180,3.78
305000,180,3.76
310000,184,4.43
315000,187,4.71
320000,195,5.16
325000,190,4.71
330000,194,4.73
335000,192,4.85
340000,194,4.75
345000,193,4.64
350000,198,5.17
355000,187,4.64
360000,184,4.18
365000,170,4.05
370000,187,4.17
375000,189,4.65
380000,185,4.66
385000,184,4.08
390000,189,3.84
395000,181,3.68
400000,179,3.05
405000,181,3.8
410000,177,3.72
415000,173,3.85
420000,181,4.02
425000,179,3.96
430000,176,3.67
435000,178,4.05
440000,176,4.67
445000,165,3.93
450000,170,4.49
455000,187,4.92
460000,194,5.01
465000,194,4.9
470000,190,4.56
475000,193,4.81
480000,192,4.94
485000,190,4.21
490000,197,4.37
495000,195,3.79
500000,186,3.61
505000,192,3.91
510000,191,4.72
515000,171,4.95
520000,177,4.4
525000,173,4.17
530000,183,4.35
535000,181,3.7
595000,182,4.21
600000,188,4.21
625000,158,3.58
655000,188,4.24
660000,179,4.12
680000,178,4.44
685000,173,4.16
690000,174,3.83
695000,159,3.61
700000,157,3.11
705000,157,2.87
710000,167,3.17
715000,158,3.31
720000,152,3.31
725000,155,3.98
730000,155,3.82
735000,168,3.39
750000,171,3.68
765000,166,4.39
770000,162,4.47
775000,162,4.54
780000,159,4.21
785000,167,4.21
790000,164,4.87
795000,165,5.27
800000,169,5.57
805000,167,4.51
810000,173,4.35
815000,169,3.9
820000,180,3.98
825000,180,4.85
830000,177,4.31
835000,177,3.98
840000,175,4.21
845000,178,3.99
850000,185,4.44
855000,189,3.99
860000,187,4.0
865000,183,5.34
870000,177,4.78
875000,178,3.89
880000,181,3.9
885000,166,4.08
890000,195,4.7
895000,194,4.88
900000,196,5.05
905000,194,4.82
915000,197,4.64
930000,188,3.91
935000,195,3.79
940000,202,4.08
945000,200,4.31
950000,190,4.09
955000,195,4.23
960000,196,3.76
965000,195,3.87
970000,199,4.31
975000,198,4.62
980000,192,4.42
985000,196,4.14
990000,195,4.81
995000,198,4.78
1000000,189,4.0
1010000,198,4.96
1015000,197,4.75
1020000,185,4.24
1025000,189,4.29
1030000,188,4.27
1035000,190,3.96
1040000,193,3.94
1045000,195,4.02
1050000,193,4.47
1055000,193,4.36
1060000,204,4.39
1065000,202,4.73
1070000,197,4.98
1075000,194,4.63
1080000,194,4.74
1085000,199,5.29
1090000,200,5.11
1110000,197,0.88
1115000,190,2.94
1120000,201,1.91
1125000,187,3.26
1130000,179,3.38
1135000,178,3.63
1140000,177,3.52
1145000,165,3.46
1150000,168,3.17
1155000,161,1.54
1160000,139,2.88
1180000,143,2.47
1230000,182,3.16
1240000,175,2.49
