milliseconds,wind_direction,windspeed
15000,224,1.31
20000,211,0.94
25000,205,1.61
30000,213,2.87
35000,213,2.81
45000,218,2.73
125000,214,4.44
130000,211,4.19
135000,209,3.97
155000,206,4.53
160000,205,4.7
165000,203,4.65
185000,204,4.34
190000,204,3.89
195000,202,3.74
200000,204,3.51
205000,204,3.52
210000,200,3.87
215000,199,4.04
220000,196,3.94
225000,193,3.93
230000,191,3.67
235000,189,3.39
240000,189,3.38
245000,192,3.6
250000,193,3.99
255000,193,4.15
260000,192,4.01
265000,188,3.91
270000,191,3.97
275000,192,4.01
280000,191,3.95
285000,191,3.88
290000,190,3.94
295000,190,3.76
300000,190,3.82
305000,189,3.88
310000,189,4.08
315000,185,3.61
320000,185,3.2
325000,185,3.4
330000,190,3.84
335000,188,3.86
340000,189,3.91
345000,189,4.14
350000,195,5.18
355000,189,4.29
365000,190,4.18
370000,188,4.17
375000,186,4.03
380000,190,3.93
385000,190,3.85
390000,186,3.71
395000,188,3.82
400000,188,3.98
405000,192,4.28
410000,191,3.98
415000,190,3.88
420000,191,3.88
425000,171,2.77
430000,182,3.43
435000,184,3.49
440000,191,3.61
445000,186,3.38
450000,177,3.25
455000,174,2.71
460000,184,2.87
465000,191,3.18
470000,184,3.36
475000,180,3.04
480000,182,3.39
490000,197,3.96
500000,193,3.22
505000,193,3.44
510000,193,3.18
515000,191,3.48
520000,188,3.51
530000,211,4.65
535000,206,4.22
545000,195,4.01
555000,187,3.45
560000,189,3.33
565000,189,3.34
570000,188,3.4
575000,188,3.43
580000,188,3.43
585000,191,3.46
590000,191,3.44
595000,192,3.48
600000,189,3.56
605000,192,3.61
610000,194,3.39
615000,191,3.44
620000,189,3.49
625000,189,3.63
630000,188,3.66
635000,189,3.88
640000,189,3.63
645000,189,3.66
650000,191,3.61
655000,191,3.63
660000,191,3.75
665000,190,3.72
670000,191,3.68
675000,192,3.83
690000,188,4.05
695000,189,4.1
700000,188,4.09
705000,186,3.94
710000,188,4.01
715000,189,3.97
720000,189,3.97
725000,190,3.95
730000,192,3.96
735000,191,4.04
740000,192,3.99
745000,192,3.95
750000,192,3.94
755000,192,3.93
760000,189,3.79
765000,192,3.66
770000,192,3.55
775000,191,3.5
780000,191,3.63
785000,190,3.83
790000,188,3.87
795000,184,4.05
800000,177,4.92
805000,185,4.5
815000,186,3.62
820000,187,3.54
825000,185,3.47
830000,174,3.41
835000,179,3.45
840000,184,3.81
845000,189,3.67
860000,182,3.9
875000,175,3.49
880000,177,3.18
885000,179,3.0
890000,186,3.23
895000,191,3.29
900000,193,3.61
905000,193,3.6
910000,196,3.45
915000,192,3.2
920000,190,3.21
925000,186,3.2
930000,188,3.32
935000,186,3.4
940000,179,2.97
945000,164,2.95
950000,180,3.19
955000,175,3.03
960000,179,2.92
965000,179,2.43
975000,159,1.13
980000,187,2.08
985000,184,2.06
990000,191,2.46
995000,179,2.49
1000000,180,2.94
1005000,184,3.05
1010000,183,2.89
1015000,183,2.85
1020000,186,3.21
1025000,186,3.14
1030000,182,2.87
1035000,177,2.93
1040000,182,2.81
1045000,170,2.3
1050000,165,2.2
1055000,181,2.43
1060000,185,2.56
1065000,173,2.48
1070000,178,2.43
1075000,191,2.9
1080000,193,3.25
1085000,192,3.18
1090000,200,3.04
1095000,198,3.02
1100000,202,3.14
1105000,195,3.23
1110000,192,2.98
1115000,201,3.05
1120000,202,3.08
1125000,204,3.0
1130000,201,2.75
1135000,204,2.86
1140000,202,2.79
1145000,200,2.8
1150000,198,2.93
1155000,201,2.75
1160000,198,2.86
1165000,197,2.82
1170000,198,2.89
1175000,199,2.89
1180000,199,2.84
1185000,198,2.81
1190000,201,3.04
1195000,200,3.23
1200000,197,3.1
1205000,200,3.05
1210000,203,3.21
1225000,153,1.47
1230000,178,2.45
1235000,182,2.43
1240000,184,1.9
1265000,196,0.77
