milliseconds,wind_direction,windspeed
20000,28,6.33
25000,33,6.8
30000,34,6.73
60000,37,8.87
85000,52,5.43
95000,45,8.29
100000,60,4.56
160000,78,8.29
165000,69,8.07
180000,55,9.48
185000,48,9.82
190000,48,8.92
195000,53,8.65
205000,54,9.79
210000,58,8.98
215000,62,7.61
220000,55,9.57
230000,60,11.31
240000,68,9.87
245000,65,9.51
260000,65,8.95
265000,61,8.69
275000,61,8.18
280000,63,7.83
285000,62,7.34
290000,63,7.43
295000,58,7.29
300000,69,7.74
305000,70,7.37
310000,58,6.52
315000,53,6.49
320000,52,7.21
330000,51,6.7
335000,54,6.54
340000,46,6.68
345000,60,6.48
350000,61,6.36
355000,62,6.43
360000,43,7.11
365000,48,6.53
370000,53,7.09
375000,57,7.11
380000,49,6.85
390000,38,4.44
395000,42,6.03
400000,46,6.27
405000,51,5.84
410000,55,5.85
415000,62,6.42
420000,62,7.03
425000,64,6.54
430000,66,7.39
450000,66,6.51
455000,67,6.37
465000,55,6.22
470000,66,6.36
475000,55,6.17
480000,58,6.58
485000,52,6.31
490000,53,6.38
495000,48,6.43
500000,51,6.31
505000,54,5.87
510000,57,6.8
515000,60,6.56
520000,62,6.55
525000,65,6.5
530000,66,6.69
535000,70,7.13
540000,68,6.61
545000,67,6.46
550000,76,6.88
555000,76,6.78
560000,75,7.17
565000,84,7.19
570000,76,7.21
575000,74,7.02
580000,91,6.44
585000,64,6.19
590000,76,7.36
595000,78,7.26
600000,77,6.87
605000,85,6.94
635000,71,7.45
695000,32,7.75
705000,35,8.09
720000,33,6.24
730000,41,9.17
745000,40,8.11
750000,39,8.75
760000,30,8.65
775000,54,7.78
800000,37,5.45
805000,39,8.09
820000,49,6.71
840000,42,6.8
850000,49,7.88
920000,32,8.67
930000,44,9.16
945000,55,6.69
990000,61,7.46
1005000,62,7.52
1030000,43,8.89
1065000,75,6.82
1075000,74,5.92
1100000,57,5.92
1110000,85,6.43
1115000,86,7.0
1130000,85,4.61
1135000,63,5.53
1140000,54,6.05
1145000,56,5.67
1150000,64,4.98
1155000,73,5.45
1160000,73,5.45
1165000,66,4.93
1170000,72,5.47
1175000,56,7.0
1180000,44,8.44
1185000,35,6.03
1190000,39,7.94
1215000,16,7.68
1250000,43,1.95
