milliseconds,wind_direction,windspeed
15000,177,2.58
20000,181,2.53
25000,177,2.52
30000,191,2.32
45000,149,2.03
55000,176,1.09
60000,210,1.86
65000,160,2.16
85000,202,2.76
90000,228,2.32
95000,186,2.23
100000,183,1.77
105000,173,1.55
110000,187,1.21
120000,239,2.36
125000,227,1.93
135000,194,1.93
140000,238,1.99
165000,207,2.74
170000,233,2.66
175000,237,3.0
185000,196,1.96
190000,224,2.32
195000,217,2.21
200000,215,2.27
205000,207,2.96
210000,186,3.04
220000,206,2.72
225000,216,2.12
230000,210,3.17
235000,191,3.75
240000,209,2.3
245000,200,2.58
250000,193,3.02
255000,197,3.56
260000,199,3.41
280000,198,3.1
285000,202,2.87
290000,216,2.77
310000,228,2.59
320000,230,1.93
330000,218,2.52
335000,222,2.27
340000,224,2.59
345000,224,2.46
350000,228,2.19
355000,229,2.85
360000,243,2.65
365000,240,2.5
370000,221,2.3
380000,228,2.84
385000,223,2.83
390000,204,2.87
395000,208,2.39
400000,225,2.05
405000,245,2.32
410000,243,2.26
415000,245,2.02
420000,245,1.95
435000,235,1.93
475000,206,2.6
490000,209,2.94
495000,201,2.85
500000,200,2.41
505000,201,2.55
510000,194,2.9
515000,198,3.13
525000,204,3.07
530000,209,3.24
535000,215,3.57
540000,221,3.36
555000,210,3.18
585000,238,2.91
590000,239,2.75
595000,245,2.89
600000,242,2.87
605000,254,3.18
610000,247,3.33
615000,264,4.07
625000,232,2.19
630000,231,2.67
635000,228,2.81
640000,228,2.51
645000,236,2.32
650000,231,1.81
655000,233,2.89
660000,228,2.63
665000,233,2.51
670000,231,2.47
675000,228,2.64
680000,227,2.45
685000,226,2.51
690000,232,2.68
695000,236,2.74
700000,251,2.58
705000,257,1.75
710000,286,1.16
715000,247,1.72
720000,237,2.0
725000,245,1.56
730000,253,1.72
735000,267,1.47
740000,263,1.26
745000,237,1.97
750000,232,2.11
755000,233,1.83
760000,241,1.41
765000,246,1.53
770000,251,2.05
785000,236,1.77
790000,226,1.52
795000,217,1.33
800000,240,1.7
805000,227,1.79
810000,226,2.26
815000,227,2.39
820000,218,2.69
825000,219,2.64
830000,222,2.58
835000,229,2.51
840000,231,2.43
845000,222,2.19
850000,222,2.42
855000,229,2.54
860000,234,2.52
865000,234,2.33
870000,233,2.37
875000,236,2.66
880000,233,2.67
885000,238,2.3
890000,239,2.03
895000,234,2.59
900000,233,2.79
905000,228,2.65
910000,223,2.62
915000,231,2.52
920000,230,2.36
925000,233,2.07
930000,233,1.99
935000,237,1.79
940000,230,2.04
945000,225,2.14
950000,228,1.96
955000,237,1.47
960000,231,1.44
965000,232,1.75
970000,237,2.07
975000,232,2.07
980000,234,2.23
985000,223,2.57
990000,219,2.34
995000,224,2.25
1000000,232,1.86
1005000,225,2.06
1010000,230,1.75
1015000,219,1.67
1020000,230,2.09
1025000,220,2.53
1030000,222,3.43
1050000,241,1.84
1065000,237,2.42
1070000,219,2.42
1075000,259,2.59
1080000,253,2.2
1085000,244,2.32
1090000,248,2.49
1095000,248,3.05
1100000,222,2.71
1105000,227,2.69
1110000,240,2.53
1115000,246,2.71
1120000,231,3.18
1125000,219,3.72
1130000,227,2.97
1135000,227,2.87
1140000,223,2.97
1145000,214,2.47
1150000,223,2.45
1160000,137,1.64
