milliseconds,wind_direction,windspeed
10000,39,8.27
15000,45,9.12
20000,47,9.61
25000,49,9.48
35000,43,9.94
40000,47,9.81
75000,56,4.08
80000,56,5.25
85000,71,4.9
90000,67,4.59
95000,60,5.66
100000,58,6.74
105000,63,5.53
110000,68,5.85
125000,49,7.87
130000,47,7.89
135000,52,8.95
140000,59,8.89
145000,66,8.28
150000,59,7.11
155000,63,7.56
160000,66,8.0
165000,68,6.49
170000,61,6.99
180000,70,9.78
185000,72,7.79
190000,57,7.79
195000,56,8.11
200000,57,8.11
205000,72,7.42
210000,62,7.48
215000,63,8.18
220000,59,8.49
225000,47,7.91
230000,55,6.79
235000,45,7.34
240000,44,8.11
245000,43,8.07
250000,43,8.08
255000,49,8.2
260000,43,8.42
265000,40,7.76
270000,37,8.13
275000,37,7.94
280000,41,7.05
285000,42,6.5
290000,39,7.48
295000,38,7.69
300000,37,7.46
305000,39,8.05
310000,46,8.17
315000,45,8.12
320000,45,7.92
325000,47,9.07
330000,43,10.66
335000,49,9.4
340000,49,9.36
345000,44,9.8
350000,44,9.8
355000,53,7.86
360000,72,9.17
365000,58,7.56
370000,58,8.12
380000,67,7.21
385000,49,7.51
390000,40,7.24
400000,71,6.17
405000,68,6.96
420000,75,7.79
425000,65,8.09
430000,60,8.22
435000,50,8.73
440000,56,8.21
445000,58,7.65
450000,55,7.0
455000,49,7.67
460000,42,8.05
465000,39,9.75
470000,45,9.36
475000,39,9.77
480000,40,9.25
485000,39,8.72
490000,44,9.51
495000,47,8.7
500000,31,9.43
505000,30,9.02
510000,29,8.83
515000,35,6.56
520000,38,6.61
525000,30,8.95
530000,31,9.73
535000,30,9.85
540000,29,9.36
545000,30,9.53
550000,30,9.27
555000,30,9.56
560000,31,9.15
565000,33,8.99
570000,31,9.42
575000,28,9.19
580000,26,9.4
585000,27,8.87
590000,28,8.6
595000,27,8.83
600000,26,8.94
605000,28,8.26
610000,28,7.64
615000,29,8.86
620000,27,8.71
625000,25,9.09
630000,25,8.73
635000,26,8.55
640000,29,8.27
645000,32,7.51
650000,47,5.48
655000,48,5.32
660000,48,5.8
665000,47,6.51
670000,36,8.35
675000,40,8.45
680000,45,8.09
685000,49,7.81
690000,51,7.75
695000,56,7.62
700000,62,6.82
705000,63,8.2
710000,70,8.29
715000,72,7.44
720000,71,8.33
725000,67,9.57
730000,69,8.82
735000,65,9.62
740000,66,9.74
745000,66,9.78
750000,72,9.44
755000,66,9.21
760000,70,9.36
765000,63,9.2
770000,53,8.33
775000,61,7.65
780000,44,9.23
785000,47,10.09
790000,45,10.31
795000,47,9.48
800000,48,9.04
805000,42,8.1
810000,49,7.35
815000,49,6.66
820000,53,7.03
825000,59,7.68
830000,39,9.04
835000,46,9.42
840000,46,9.35
845000,46,9.27
850000,45,8.72
855000,42,8.01
860000,45,8.85
865000,48,8.1
870000,43,8.81
875000,39,8.96
880000,54,8.14
885000,58,8.75
890000,72,9.05
895000,76,8.89
900000,70,8.3
905000,59,9.02
910000,50,8.59
915000,52,7.61
920000,50,7.94
925000,62,6.6
930000,59,7.08
935000,63,7.11
940000,75,8.04
945000,74,8.1
950000,50,7.35
955000,54,7.45
960000,57,7.72
965000,39,7.92
970000,41,7.49
975000,57,7.29
980000,54,8.41
985000,47,9.04
990000,49,8.94
995000,46,8.46
1000000,43,8.1
1005000,62,8.34
1010000,57,7.04
1015000,63,7.97
1020000,75,6.61
1025000,79,7.33
1030000,71,7.86
1035000,67,8.72
1040000,64,8.91
1045000,58,8.9
1050000,55,8.31
1055000,65,7.88
1065000,55,9.44
1070000,48,9.78
1075000,46,8.96
1080000,47,8.1
1085000,56,7.92
1095000,41,7.96
1135000,48,8.01
1150000,40,5.85
1165000,68,6.38
1170000,71,5.25
1175000,55,6.81
1185000,70,6.24
1215000,40,6.74
1220000,57,6.58
1225000,51,6.64
1230000,50,6.3
1235000,46,7.02
1240000,47,7.12
1245000,55,6.01
1250000,48,3.44
1255000,58,3.94
1280000,19,4.1
1330000,87,4.26
