milliseconds,wind_direction,windspeed
10000,167,2.95
15000,177,2.92
20000,179,3.55
25000,171,3.83
30000,166,3.21
45000,154,4.04
55000,128,0.15
60000,170,2.63
65000,169,2.11
75000,154,0.98
80000,153,1.65
85000,138,1.3
140000,172,4.19
145000,171,4.23
170000,158,3.83
175000,158,4.02
185000,165,3.84
190000,155,3.89
195000,158,3.77
200000,159,3.33
205000,168,3.68
210000,162,4.06
215000,159,4.05
220000,155,4.15
225000,155,4.4
230000,159,4.57
235000,160,5.23
240000,163,4.98
245000,161,4.59
250000,153,4.72
255000,166,5.07
260000,165,4.32
265000,154,4.34
270000,150,4.42
275000,154,4.26
280000,154,4.37
285000,148,4.8
290000,158,5.04
295000,158,4.62
300000,155,4.93
305000,160,4.64
310000,160,4.73
315000,161,4.7
330000,161,4.7
335000,153,4.49
340000,158,4.37
345000,158,4.81
350000,157,4.66
355000,154,4.69
360000,155,4.75
365000,162,4.76
370000,158,4.68
375000,158,5.07
380000,159,5.14
385000,155,5.06
390000,151,5.12
395000,154,5.1
400000,153,4.83
405000,158,4.78
410000,158,4.76
415000,156,4.89
420000,155,4.96
425000,152,5.42
430000,151,5.41
435000,149,5.37
440000,145,5.59
445000,144,5.67
450000,139,4.82
455000,156,5.1
470000,154,5.29
505000,150,5.22
510000,143,5.61
530000,157,4.78
535000,158,5.04
560000,152,4.9
565000,155,4.77
585000,158,4.32
645000,159,4.81
650000,144,5.57
665000,146,3.77
690000,140,4.8
695000,145,5.17
730000,152,4.32
735000,152,4.12
740000,152,4.3
745000,148,4.43
765000,145,5.03
770000,147,4.35
775000,141,4.76
780000,136,4.39
785000,142,4.35
790000,148,4.02
795000,145,3.87
800000,158,3.31
815000,157,3.56
825000,150,4.51
830000,150,4.29
835000,150,4.37
840000,146,5.27
850000,155,3.35
855000,156,3.56
880000,149,4.02
885000,153,4.18
890000,152,4.03
895000,145,3.77
900000,129,3.79
910000,139,4.14
915000,142,4.21
920000,148,4.53
925000,144,3.32
930000,144,3.89
935000,146,3.78
970000,147,4.13
975000,145,4.25
980000,141,4.75
985000,139,5.01
990000,144,4.29
1030000,141,4.76
1035000,153,4.16
1040000,146,4.17
1045000,150,3.73
1050000,147,3.48
1055000,145,3.13
1070000,153,2.57
1075000,185,2.34
1080000,127,0.99
1085000,58,1.62
1090000,73,2.06
1095000,74,1.77
1100000,91,1.69
1105000,93,2.16
1125000,150,3.77
