milliseconds,wind_direction,windspeed
15000,172,1.84
20000,186,1.59
25000,183,2.58
30000,183,2.12
40000,247,3.41
50000,174,2.57
55000,201,2.55
60000,233,2.83
75000,197,2.17
85000,264,4.22
90000,257,4.15
95000,245,3.99
100000,247,3.79
105000,243,3.62
120000,244,3.64
125000,246,4.06
130000,256,4.53
135000,256,4.24
150000,253,4.23
155000,268,2.8
160000,253,2.91
165000,256,4.44
175000,256,2.4
180000,247,3.2
185000,251,3.3
190000,247,3.56
195000,242,3.36
200000,234,3.1
205000,233,3.26
210000,243,3.12
225000,239,2.86
230000,247,3.43
235000,246,3.43
240000,241,3.6
245000,237,3.2
250000,238,2.92
265000,249,2.78
270000,244,3.0
275000,248,2.64
280000,249,2.4
285000,243,2.7
290000,239,2.91
295000,225,3.43
300000,233,3.37
305000,226,3.27
310000,232,3.1
315000,247,3.07
320000,251,2.96
325000,250,2.53
330000,245,1.82
335000,243,1.59
340000,236,2.04
345000,219,2.07
350000,237,2.21
360000,263,2.05
365000,272,2.81
370000,270,2.94
375000,267,3.1
380000,264,2.48
385000,267,2.49
390000,269,2.68
395000,275,2.33
400000,273,3.31
405000,269,3.83
410000,250,3.1
415000,249,3.16
420000,237,3.19
425000,208,3.27
430000,222,3.65
435000,227,3.48
440000,216,2.92
445000,215,3.13
450000,245,3.19
455000,205,3.58
460000,205,3.66
465000,209,3.45
470000,210,3.51
475000,213,3.49
480000,213,3.4
485000,213,3.34
490000,218,2.95
495000,218,3.02
500000,201,3.65
505000,209,3.5
510000,201,3.64
515000,217,3.47
520000,235,4.22
525000,232,3.41
530000,228,2.94
535000,211,2.14
540000,217,2.64
545000,203,3.28
550000,193,3.28
555000,194,2.86
560000,200,3.59
565000,193,3.58
570000,209,3.54
575000,226,3.46
580000,228,3.46
585000,225,2.84
590000,206,2.95
595000,203,3.12
600000,218,2.43
605000,245,2.55
610000,233,2.87
615000,206,2.75
620000,192,2.93
625000,193,3.25
630000,198,3.53
635000,180,4.25
640000,194,4.25
645000,197,3.36
650000,189,3.51
655000,181,3.74
660000,192,3.11
665000,186,2.43
670000,196,1.58
675000,215,2.07
680000,176,2.35
685000,153,2.93
690000,218,2.26
695000,190,2.72
700000,209,2.49
705000,219,2.52
710000,220,2.7
715000,243,2.93
720000,220,2.54
725000,219,3.49
730000,216,3.04
735000,203,3.14
740000,210,3.09
745000,206,3.41
750000,200,3.19
755000,206,2.69
765000,220,2.15
770000,219,2.56
775000,213,2.76
780000,205,2.78
790000,202,2.02
795000,209,1.73
800000,216,1.4
805000,212,1.37
810000,209,1.53
815000,202,1.85
820000,197,1.83
825000,198,2.02
830000,204,2.1
835000,194,2.2
840000,187,2.57
845000,181,2.21
850000,184,2.21
855000,188,2.39
860000,205,1.84
865000,197,1.71
870000,201,1.68
875000,216,2.08
880000,237,1.86
885000,227,2.13
890000,215,1.83
895000,209,1.89
900000,203,2.58
905000,199,2.61
910000,221,2.71
915000,220,3.03
925000,203,2.18
935000,218,2.73
940000,259,2.34
945000,224,2.12
950000,252,1.64
955000,264,2.07
960000,275,2.62
965000,273,3.12
970000,277,2.26
975000,274,2.53
980000,260,3.09
985000,253,2.95
990000,249,2.53
995000,257,3.17
1000000,262,2.89
1005000,267,2.36
1010000,258,1.81
1015000,258,1.58
1020000,263,1.87
1040000,278,2.69
1045000,274,3.2
1050000,270,2.45
1055000,275,2.73
1060000,271,2.13
1065000,288,2.86
1070000,280,2.49
1075000,279,2.7
1080000,277,3.03
1085000,282,3.01
1090000,270,3.78
1095000,272,3.23
1100000,264,3.75
1105000,270,3.56
1110000,274,3.27
1115000,274,3.39
1130000,279,3.47
1135000,290,3.96
1140000,283,3.57
1160000,263,1.62
1165000,120,0.34
1215000,226,1.53
