milliseconds,wind_direction,windspeed
15000,9,1.0
20000,31,0.76
25000,3,1.68
30000,65,0.71
35000,23,0.63
60000,64,3.96
65000,85,3.9
70000,121,2.87
85000,97,4.51
95000,102,4.68
100000,108,5.61
120000,85,3.8
130000,86,3.64
135000,97,3.18
145000,98,4.04
150000,100,4.0
155000,100,4.11
160000,96,3.36
165000,97,3.28
185000,96,4.94
190000,102,3.39
210000,87,3.99
215000,88,4.02
220000,91,4.22
225000,93,4.51
230000,96,4.54
235000,92,4.63
240000,91,3.68
245000,84,3.37
250000,80,3.72
255000,82,3.68
260000,89,3.75
265000,82,3.6
270000,81,3.34
275000,84,4.16
280000,80,3.63
285000,85,4.03
290000,88,3.99
295000,90,3.5
300000,86,3.33
305000,90,3.5
310000,88,3.33
315000,85,2.42
320000,83,2.52
325000,82,2.56
330000,82,2.52
335000,93,2.36
340000,92,3.05
345000,86,2.72
350000,83,3.08
355000,82,3.13
360000,82,3.08
365000,81,3.16
370000,82,3.19
375000,83,3.08
380000,82,3.92
385000,83,3.78
390000,91,3.71
395000,87,3.8
400000,91,3.73
405000,87,3.46
410000,85,3.71
415000,84,3.65
420000,84,3.49
425000,83,3.31
430000,81,3.16
435000,84,3.26
440000,84,3.54
445000,87,3.26
450000,81,3.15
455000,86,3.45
460000,84,3.36
465000,82,2.93
470000,90,2.7
475000,86,2.93
480000,83,2.85
485000,79,2.79
490000,79,3.36
495000,80,3.13
500000,80,3.11
505000,80,2.73
510000,76,2.67
515000,81,3.04
520000,76,3.06
525000,78,3.54
530000,76,3.57
535000,85,3.66
540000,82,4.04
545000,79,3.32
550000,78,2.9
555000,77,3.15
560000,73,3.01
565000,74,3.41
570000,84,3.29
575000,89,3.77
580000,83,4.15
585000,86,4.17
590000,92,3.85
595000,83,3.63
600000,98,3.7
605000,89,3.36
610000,87,3.85
615000,90,4.12
620000,90,4.0
625000,91,4.18
630000,86,4.4
635000,88,4.1
640000,89,3.91
645000,87,3.63
650000,87,3.64
655000,82,3.82
660000,83,3.43
665000,92,4.16
670000,89,4.23
675000,89,4.17
680000,84,4.28
685000,85,4.37
690000,88,3.96
695000,91,3.38
700000,96,3.15
705000,100,3.23
710000,104,3.08
715000,105,2.65
720000,98,2.66
725000,91,3.36
730000,90,3.5
735000,87,3.55
740000,89,3.46
745000,86,3.34
750000,87,3.07
755000,85,3.04
760000,84,2.79
765000,86,2.62
770000,87,2.72
775000,95,2.47
780000,94,2.88
785000,100,2.74
790000,96,2.32
795000,100,2.66
800000,89,3.02
805000,92,3.3
810000,91,3.27
815000,86,3.15
820000,98,2.6
825000,97,2.34
830000,94,2.76
835000,98,2.73
840000,97,2.81
845000,91,2.77
850000,88,2.89
855000,84,3.04
860000,84,2.57
865000,87,2.28
870000,85,2.37
875000,87,1.83
880000,102,1.53
885000,87,2.17
890000,95,1.83
895000,129,0.96
900000,99,1.82
905000,97,2.02
910000,80,2.47
915000,83,2.59
920000,82,2.85
925000,79,2.5
930000,88,2.27
935000,79,2.14
940000,80,2.59
945000,80,2.14
950000,111,1.5
955000,139,1.37
960000,77,2.73
965000,64,1.91
970000,58,1.48
975000,74,1.75
980000,84,1.99
985000,76,2.01
990000,79,2.41
995000,78,2.08
1000000,85,2.13
1005000,85,2.18
1010000,93,2.16
1015000,93,1.46
1020000,116,1.3
1025000,127,1.48
1030000,125,1.48
1035000,107,1.99
1040000,112,1.43
1045000,155,1.38
1050000,113,1.39
1065000,67,0.77
1070000,79,2.58
1075000,80,4.29
1095000,83,0.2
1145000,152,1.03
