milliseconds,wind_direction,windspeed
15000,172,2.43
20000,157,2.79
25000,146,3.21
30000,151,3.82
35000,141,3.95
40000,132,5.18
45000,132,5.22
90000,119,3.88
115000,135,4.49
120000,116,4.26
125000,125,5.21
160000,133,4.94
165000,133,5.18
190000,139,5.47
215000,147,4.84
220000,146,4.72
225000,149,4.75
230000,149,4.7
235000,150,4.75
240000,149,4.65
260000,145,4.48
265000,149,4.26
270000,147,4.44
275000,146,4.49
280000,147,4.35
285000,147,4.42
290000,147,4.55
295000,147,4.42
300000,146,4.5
305000,147,4.42
310000,148,4.43
315000,148,4.54
320000,150,4.53
325000,152,4.76
330000,152,5.19
335000,152,4.98
340000,151,4.71
345000,151,4.6
350000,150,4.58
355000,149,4.74
360000,151,4.97
365000,151,4.99
370000,149,4.77
375000,153,5.01
380000,150,4.71
385000,150,4.58
390000,149,4.63
395000,150,4.31
400000,151,4.53
405000,150,4.48
410000,151,4.52
415000,154,4.78
420000,155,4.94
425000,152,4.62
430000,151,4.66
435000,155,4.75
440000,154,4.68
445000,153,4.51
450000,153,4.41
455000,150,4.39
460000,152,4.47
465000,153,4.64
470000,149,4.42
475000,152,4.68
480000,152,4.52
485000,153,4.75
490000,152,4.47
495000,153,4.46
500000,150,4.48
505000,150,4.57
510000,151,4.44
515000,151,4.51
520000,151,4.58
525000,153,4.62
530000,153,4.4
535000,153,4.49
540000,151,4.46
545000,151,4.37
550000,151,4.47
555000,153,4.66
560000,152,4.61
565000,152,4.57
570000,152,4.67
575000,151,4.61
580000,151,4.58
585000,150,4.56
590000,152,4.65
595000,152,4.61
600000,154,4.75
605000,150,4.57
610000,148,4.4
615000,147,4.26
620000,147,4.46
625000,145,4.37
630000,148,4.37
635000,149,4.45
640000,148,4.41
645000,148,4.38
650000,148,4.3
655000,147,4.38
660000,147,4.36
665000,146,4.33
670000,144,4.34
675000,144,4.36
680000,145,4.43
685000,146,4.46
690000,147,4.37
695000,146,4.36
700000,143,4.28
705000,144,4.28
710000,143,4.29
715000,141,4.4
720000,143,4.25
725000,142,4.31
730000,142,4.26
735000,142,4.25
740000,141,4.22
745000,140,4.23
750000,140,4.2
755000,141,4.21
760000,140,4.2
765000,141,4.24
770000,140,4.24
775000,141,4.13
780000,140,4.16
785000,140,4.17
790000,141,4.12
795000,144,4.07
800000,142,4.1
805000,143,4.03
810000,144,4.11
815000,142,4.06
820000,142,4.09
825000,145,4.08
830000,146,4.1
835000,148,4.08
840000,146,4.04
845000,148,4.08
850000,147,4.04
855000,146,4.13
860000,147,4.12
865000,147,4.14
870000,149,4.06
875000,149,4.05
880000,148,4.25
885000,149,4.31
890000,150,4.34
895000,149,4.21
915000,166,2.99
920000,172,2.65
925000,169,2.62
930000,168,2.7
935000,171,2.48
940000,171,2.53
945000,172,2.69
950000,172,2.27
955000,170,1.99
960000,171,2.01
965000,162,1.79
970000,172,1.3
975000,172,1.49
1000000,88,2.75
1060000,157,2.01
