milliseconds,wind_direction,windspeed
10000,119,2.52
15000,120,2.75
20000,120,2.27
35000,76,3.42
40000,95,4.15
45000,86,3.37
50000,77,3.3
55000,76,3.96
60000,86,4.06
65000,81,5.16
120000,69,4.59
125000,71,4.26
130000,75,3.58
150000,78,3.34
155000,85,3.14
160000,90,3.31
165000,77,3.34
170000,71,3.78
175000,88,3.87
180000,93,3.12
185000,65,2.95
190000,67,3.26
200000,85,3.18
205000,74,3.63
210000,120,2.82
215000,134,2.51
220000,113,3.28
225000,103,2.93
245000,96,3.04
250000,106,3.93
255000,121,2.58
270000,135,2.59
275000,125,2.81
285000,141,2.57
290000,157,3.42
295000,160,2.73
315000,173,2.35
320000,140,2.34
325000,143,2.49
330000,158,2.89
335000,153,2.85
340000,155,3.0
350000,167,2.98
360000,179,3.84
365000,184,3.71
370000,167,3.97
375000,152,3.87
380000,151,4.69
390000,175,3.93
410000,146,4.46
415000,147,3.96
420000,154,4.04
425000,157,4.01
430000,151,4.11
435000,154,4.53
440000,150,4.2
445000,149,3.77
450000,145,3.89
455000,147,3.88
460000,148,4.05
465000,154,4.0
470000,154,3.74
475000,153,3.82
480000,145,3.99
495000,149,3.27
500000,160,3.53
505000,176,3.33
510000,162,3.7
515000,162,3.56
520000,159,3.36
525000,164,3.26
530000,166,3.18
535000,169,3.79
540000,166,2.97
545000,168,2.67
550000,171,3.07
555000,169,3.23
560000,168,2.88
565000,173,2.61
570000,171,2.58
575000,155,2.37
580000,148,3.36
585000,169,3.72
590000,170,3.16
605000,168,3.3
610000,178,3.51
615000,173,3.73
620000,169,3.17
625000,179,3.76
630000,177,3.67
635000,167,4.33
640000,162,4.07
645000,162,3.66
650000,172,3.69
655000,188,3.91
660000,178,3.8
665000,168,4.0
670000,157,4.19
675000,159,3.51
680000,152,3.52
685000,155,3.07
690000,143,3.71
695000,132,3.79
700000,128,3.67
705000,145,3.31
710000,169,3.47
715000,170,3.98
720000,164,4.4
725000,147,4.13
730000,147,3.6
735000,155,4.36
740000,143,3.93
755000,140,4.14
760000,147,4.73
765000,155,4.7
770000,166,4.38
775000,158,3.85
780000,146,3.57
785000,151,3.56
790000,163,2.68
795000,161,2.72
800000,178,3.41
805000,171,3.52
810000,149,4.09
825000,165,3.6
830000,169,3.7
835000,183,2.79
840000,169,3.0
845000,168,3.84
850000,171,3.7
855000,180,3.51
860000,178,3.56
865000,170,3.6
875000,170,3.1
880000,175,3.47
885000,183,3.4
890000,172,3.19
895000,170,4.11
900000,173,4.31
905000,173,3.31
920000,179,4.4
925000,169,4.22
930000,169,4.25
935000,169,4.74
950000,165,4.83
965000,172,4.2
970000,170,4.09
975000,166,3.66
980000,168,3.38
985000,163,3.55
990000,159,4.18
995000,163,3.73
1000000,161,3.45
1005000,182,3.46
1010000,177,3.53
1015000,178,3.94
1020000,185,4.03
1025000,186,4.4
1030000,178,4.28
1035000,175,3.98
1040000,173,4.02
1045000,163,3.81
1050000,163,5.21
1055000,161,5.26
1060000,160,5.11
1065000,163,4.69
1070000,163,5.02
1075000,164,5.2
1085000,176,6.46
1090000,187,5.71
1095000,195,4.98
1100000,193,5.29
1105000,192,5.61
1110000,194,5.79
1115000,195,6.44
1120000,193,6.07
1125000,197,5.76
1130000,210,6.23
1150000,192,3.38
1205000,217,1.14
