milliseconds,wind_direction,windspeed
10000,267,3.35
15000,258,3.9
20000,242,4.0
25000,250,5.76
30000,259,6.75
85000,254,5.66
95000,260,5.95
125000,259,6.53
130000,259,6.32
150000,265,6.34
155000,265,5.69
160000,262,5.81
170000,264,5.17
175000,272,5.66
180000,269,4.85
185000,268,5.67
190000,270,5.7
195000,270,5.36
200000,269,5.33
205000,270,4.93
210000,271,4.3
215000,267,3.63
220000,267,3.45
225000,269,3.79
230000,265,4.37
235000,261,3.81
240000,260,4.14
245000,265,3.38
250000,265,3.13
255000,273,3.69
260000,265,4.53
265000,264,4.99
270000,268,4.91
275000,279,5.76
285000,266,4.2
290000,266,4.33
295000,270,4.43
300000,269,4.16
305000,255,5.41
310000,257,5.48
315000,257,5.15
320000,251,4.74
325000,245,4.68
330000,248,3.9
335000,256,4.28
340000,258,4.53
345000,263,5.11
350000,260,4.59
355000,253,4.33
360000,252,5.19
365000,251,5.09
370000,246,5.19
375000,235,4.39
380000,249,4.6
385000,255,4.59
390000,255,4.03
395000,257,4.52
400000,256,4.36
405000,260,4.31
410000,257,5.02
435000,266,4.32
440000,265,4.39
445000,263,4.1
460000,261,3.98
465000,275,4.11
470000,264,4.21
475000,261,4.2
485000,260,5.44
490000,258,5.94
505000,266,5.38
525000,269,5.96
600000,272,5.73
610000,272,5.08
635000,268,5.84
645000,250,5.37
710000,259,4.87
715000,257,4.34
720000,262,4.55
725000,263,5.05
730000,261,4.85
735000,262,5.18
740000,256,4.46
745000,257,4.5
750000,258,4.88
755000,267,4.46
760000,272,5.35
765000,284,4.79
770000,260,4.63
780000,241,5.01
785000,241,5.54
790000,237,5.26
795000,241,5.12
800000,255,3.37
805000,246,4.03
810000,246,4.11
815000,238,4.45
820000,246,4.02
825000,239,4.08
830000,251,3.5
835000,253,3.51
840000,253,3.52
845000,270,3.86
850000,275,4.37
855000,283,3.59
860000,262,4.24
865000,273,5.01
875000,279,5.23
880000,288,4.18
885000,290,4.27
890000,283,4.45
895000,281,5.94
900000,275,5.18
905000,259,4.7
910000,272,5.14
915000,252,5.22
930000,299,3.25
935000,273,3.43
940000,261,4.74
945000,265,6.07
965000,274,6.15
