milliseconds,wind_direction,windspeed
10000,42,5.96
15000,46,7.29
70000,58,8.36
75000,60,7.93
80000,57,7.32
85000,57,7.09
90000,58,6.25
95000,60,6.0
100000,58,6.51
105000,75,6.55
120000,52,6.46
220000,58,6.69
225000,57,6.82
230000,57,6.24
235000,58,6.84
240000,59,7.31
250000,56,7.36
255000,57,7.72
270000,55,8.18
275000,53,7.51
280000,53,7.19
285000,52,6.84
290000,54,6.91
295000,55,6.95
300000,54,6.39
305000,54,6.33
310000,53,6.17
315000,54,6.3
320000,54,6.52
325000,55,6.36
330000,58,5.9
335000,58,6.52
340000,55,6.43
345000,56,6.24
350000,56,5.87
365000,56,6.89
370000,55,6.22
375000,56,5.76
380000,59,5.51
385000,57,6.18
390000,57,6.53
395000,55,5.96
400000,53,5.46
405000,51,4.85
410000,53,5.25
415000,51,5.63
420000,53,5.34
425000,50,4.97
430000,52,5.19
435000,53,5.43
440000,52,5.46
445000,53,5.51
450000,53,5.58
455000,58,5.28
460000,60,5.1
465000,54,4.77
470000,57,6.12
475000,58,5.95
480000,54,5.5
485000,56,5.56
490000,55,5.51
495000,57,5.17
500000,54,5.98
505000,56,5.96
510000,56,6.15
515000,55,6.29
520000,56,6.37
525000,54,5.93
530000,54,5.97
535000,53,5.65
540000,52,5.59
545000,45,5.14
550000,47,5.22
555000,48,5.46
560000,48,5.16
565000,51,5.25
570000,53,5.69
575000,55,5.98
580000,55,5.5
585000,58,5.98
590000,60,5.25
595000,55,5.43
600000,50,5.64
605000,52,4.44
610000,54,4.35
615000,48,5.37
620000,49,5.6
625000,53,6.12
630000,51,5.79
635000,53,5.85
640000,53,5.82
645000,54,5.67
650000,58,5.29
655000,55,5.52
660000,53,4.79
665000,49,5.37
670000,47,5.78
680000,46,5.38
685000,46,5.5
690000,47,5.93
695000,50,6.01
700000,52,5.84
705000,50,5.59
710000,55,5.52
715000,56,5.08
720000,55,5.17
725000,59,4.9
730000,57,4.24
745000,56,5.51
750000,54,5.6
765000,47,4.3
775000,29,5.73
780000,33,4.79
785000,34,5.56
815000,36,5.5
845000,42,5.5
850000,52,4.94
860000,64,5.44
875000,49,4.5
880000,58,5.89
885000,45,5.14
890000,61,5.68
895000,64,5.16
900000,61,5.55
905000,57,5.4
910000,58,5.67
915000,55,5.46
920000,67,4.96
925000,42,4.78
930000,52,5.09
935000,66,5.74
940000,51,4.27
945000,43,4.89
950000,50,4.81
955000,53,5.44
960000,49,5.32
965000,43,5.82
970000,47,6.3
975000,45,6.64
980000,44,6.4
985000,44,6.18
990000,40,6.05
995000,48,5.89
1000000,50,5.83
1005000,48,5.98
1010000,47,5.7
1015000,51,5.82
1020000,47,5.77
1025000,52,5.71
1035000,56,4.89
1040000,60,4.74
1045000,70,4.98
1050000,63,5.94
1055000,53,5.58
1060000,56,5.84
1075000,25,3.56
1080000,35,4.66
1085000,33,4.57
1090000,16,4.84
1095000,19,5.08
1100000,29,5.14
1105000,17,4.97
1110000,17,4.54
1115000,26,4.82
1120000,27,5.16
1125000,28,5.36
1150000,51,6.94
1200000,61,2.29
