milliseconds,wind_direction,windspeed
20000,105,1.48
30000,105,2.69
35000,100,2.44
40000,96,3.04
60000,104,0.78
65000,72,0.76
70000,110,1.89
75000,109,2.09
80000,117,1.79
105000,133,1.02
110000,115,1.19
115000,123,1.28
120000,127,2.1
140000,132,3.77
145000,130,3.78
150000,133,3.77
155000,130,3.56
160000,127,3.65
165000,123,3.42
170000,126,3.35
175000,128,3.41
180000,121,3.09
185000,124,3.04
190000,127,3.31
195000,132,3.47
200000,129,3.58
205000,126,3.52
210000,119,3.22
215000,122,3.43
220000,111,3.04
225000,115,3.05
230000,113,2.96
235000,111,3.07
240000,113,3.16
245000,125,3.12
250000,130,3.46
255000,121,2.98
260000,116,3.65
265000,114,3.51
270000,109,3.29
275000,108,2.79
280000,101,3.04
285000,99,2.94
290000,99,3.47
295000,102,3.55
300000,98,3.4
305000,95,3.41
310000,92,3.21
315000,92,3.1
320000,88,3.1
325000,87,3.05
330000,88,3.16
335000,92,3.07
340000,91,3.19
345000,91,3.18
350000,83,3.31
355000,87,3.0
380000,85,2.52
385000,84,3.04
390000,75,3.32
395000,71,3.3
400000,80,3.32
405000,78,3.23
410000,79,3.24
415000,83,3.15
420000,75,3.05
425000,73,3.18
430000,70,3.22
435000,71,3.16
440000,74,3.12
445000,79,2.95
450000,77,2.78
455000,75,2.94
460000,82,2.71
465000,78,2.78
470000,67,3.15
475000,68,3.14
495000,76,3.38
500000,74,3.09
505000,66,3.03
510000,67,2.78
515000,72,2.65
520000,65,2.8
525000,67,2.71
530000,64,3.06
535000,58,3.01
540000,59,2.9
545000,64,2.44
550000,68,2.31
555000,71,2.43
560000,69,2.49
565000,68,2.31
570000,63,2.99
575000,57,3.07
580000,60,2.92
585000,57,3.0
590000,53,2.91
595000,54,2.64
600000,53,2.64
605000,54,2.8
610000,58,2.95
615000,48,3.13
620000,50,2.95
625000,58,3.26
630000,60,3.07
635000,68,2.7
640000,63,2.58
645000,60,3.35
650000,61,3.44
655000,66,3.01
660000,67,2.69
665000,61,2.9
670000,72,3.05
675000,74,2.65
680000,63,2.77
685000,63,2.45
690000,63,2.69
695000,66,2.63
700000,65,2.53
705000,65,2.48
710000,65,2.38
720000,86,1.92
725000,68,1.81
740000,47,3.53
745000,51,2.94
750000,57,2.84
755000,63,2.54
760000,55,2.49
765000,54,2.47
770000,61,2.28
775000,63,2.47
780000,60,2.44
785000,58,2.14
790000,56,2.2
795000,51,2.33
810000,54,2.71
815000,57,2.87
820000,57,2.5
825000,71,2.1
830000,78,1.99
835000,63,1.99
840000,57,2.12
845000,57,2.17
850000,56,2.53
855000,61,3.06
860000,65,2.95
865000,66,2.85
870000,65,3.17
875000,60,3.1
880000,61,3.26
885000,58,3.49
910000,47,2.77
915000,64,2.36
930000,71,2.53
935000,83,1.96
940000,69,1.71
945000,62,1.59
950000,57,1.8
955000,49,1.86
960000,52,1.89
965000,61,1.82
970000,65,2.16
975000,76,1.86
980000,66,2.14
985000,88,1.78
990000,82,2.03
995000,75,2.19
1000000,73,2.15
1005000,69,2.35
1010000,67,2.31
1015000,69,2.5
1020000,76,2.5
1025000,89,2.56
1030000,98,3.23
1035000,99,2.85
1040000,92,2.8
1055000,73,2.07
1060000,81,3.18
1065000,83,3.35
1070000,92,2.9
1075000,98,3.3
1080000,94,3.15
1085000,97,3.12
1090000,91,3.21
1095000,90,3.06
1100000,85,2.91
1105000,93,3.06
1130000,120,2.53
1180000,74,1.29
