milliseconds,wind_direction,windspeed
15000,165,5.58
20000,170,5.27
25000,184,7.06
30000,176,6.25
40000,163,6.44
45000,157,6.51
235000,169,6.28
260000,192,6.47
300000,175,5.65
305000,179,6.33
330000,188,5.82
350000,184,6.1
360000,193,4.22
370000,183,4.4
385000,184,3.76
400000,175,4.22
405000,182,4.89
415000,181,5.64
440000,180,5.53
445000,178,5.02
460000,172,5.23
470000,181,4.08
485000,170,5.21
490000,176,5.92
495000,176,4.93
500000,165,3.92
510000,185,4.6
515000,188,5.24
525000,182,4.74
530000,177,6.03
535000,181,6.06
540000,178,6.13
545000,174,5.79
550000,178,5.05
555000,184,5.18
560000,184,5.79
565000,171,5.93
570000,167,5.39
575000,166,5.3
580000,173,5.14
585000,177,4.71
590000,173,4.61
595000,181,4.03
600000,170,5.29
605000,171,5.23
610000,173,5.25
615000,176,5.36
620000,177,5.04
625000,176,5.06
630000,173,5.44
635000,171,5.19
640000,170,5.04
645000,172,5.08
650000,170,5.18
655000,178,5.18
660000,175,5.14
665000,173,4.91
670000,180,5.0
675000,180,5.51
680000,186,4.91
685000,184,4.68
710000,172,4.3
720000,184,1.67
725000,170,3.97
740000,167,4.79
745000,176,5.32
750000,180,5.89
760000,180,5.72
775000,186,4.1
780000,187,3.98
785000,179,5.25
790000,178,4.42
795000,176,4.4
800000,181,4.77
805000,180,4.98
815000,176,4.37
825000,173,5.69
830000,172,4.81
835000,175,4.14
840000,181,5.58
850000,175,5.25
855000,173,5.47
860000,173,5.61
865000,174,5.59
870000,173,5.73
875000,170,5.76
880000,171,4.74
885000,177,4.88
895000,174,5.24
900000,174,5.14
905000,181,5.92
910000,177,5.09
915000,177,4.85
920000,178,4.98
925000,177,5.23
930000,173,5.43
935000,182,5.5
940000,181,5.93
955000,175,5.54
960000,165,5.9
965000,168,5.15
970000,171,5.24
975000,178,4.49
980000,174,4.28
985000,181,3.3
1000000,187,5.38
1005000,184,6.35
1010000,181,5.46
1015000,191,6.19
1020000,193,6.06
1025000,194,6.55
1030000,198,6.21
1035000,200,6.09
1040000,190,5.79
1050000,148,3.68
1055000,152,3.56
1060000,139,3.53
1065000,165,2.38
1070000,173,4.0
1075000,169,3.79
1080000,159,5.34
1100000,186,6.8
1105000,191,6.97
1110000,193,7.42
1115000,196,7.15
1120000,182,5.74
1125000,190,5.82
1130000,187,4.87
1135000,194,5.66
1140000,199,6.24
1145000,198,6.08
1150000,198,5.7
1165000,165,4.5
1170000,161,5.57
1175000,159,5.37
1180000,157,5.29
1185000,161,7.38
1205000,171,6.58
