milliseconds,wind_direction,windspeed
15000,251,1.59
20000,202,2.53
25000,214,1.87
30000,210,1.94
40000,254,1.23
45000,0,1.25
50000,77,0.28
65000,182,3.32
70000,180,2.7
75000,166,1.36
80000,177,1.87
85000,202,2.45
110000,209,2.7
115000,192,2.37
125000,184,3.13
150000,150,2.92
155000,145,2.7
175000,167,2.89
205000,165,2.53
235000,167,2.8
240000,212,3.12
270000,193,2.2
305000,183,3.59
340000,210,1.65
380000,168,3.04
385000,176,3.79
390000,172,3.83
395000,178,3.65
400000,183,3.85
435000,213,3.51
440000,222,3.65
445000,216,3.76
450000,219,3.49
465000,214,3.09
470000,225,3.19
475000,224,3.0
480000,218,3.1
485000,214,2.82
490000,212,2.69
495000,221,3.31
500000,210,2.91
505000,196,3.33
510000,193,3.65
515000,193,3.43
520000,194,3.76
525000,198,3.65
530000,197,3.26
535000,200,2.93
540000,199,2.83
545000,199,3.07
550000,201,2.92
555000,198,2.79
560000,204,2.6
565000,200,2.34
570000,204,2.48
575000,212,2.98
580000,214,3.38
585000,219,3.4
590000,217,3.18
595000,217,2.75
600000,218,2.76
605000,213,2.87
610000,227,4.66
615000,247,1.93
620000,221,3.7
625000,219,4.46
635000,228,2.99
640000,213,2.75
645000,223,3.08
650000,236,2.86
655000,231,2.91
660000,233,3.29
665000,220,3.49
670000,225,3.39
675000,224,2.86
680000,223,3.33
685000,226,3.48
690000,221,3.18
695000,223,2.89
700000,219,2.89
705000,220,3.05
710000,227,3.48
715000,224,3.0
720000,223,2.6
725000,223,2.58
730000,224,3.02
735000,225,2.71
740000,233,2.01
745000,245,2.35
750000,244,2.6
755000,252,1.73
760000,261,1.58
765000,280,1.65
770000,249,1.06
775000,263,0.5
785000,238,1.38
790000,230,2.21
795000,237,1.93
800000,223,1.97
805000,217,2.11
810000,208,1.84
815000,216,1.83
820000,216,1.88
825000,209,2.05
830000,209,1.6
835000,201,1.46
840000,202,1.63
845000,200,2.06
850000,194,1.42
855000,184,1.4
860000,200,1.61
865000,213,2.32
870000,213,3.13
875000,218,2.68
880000,210,3.35
885000,216,3.49
890000,215,2.52
895000,228,3.0
900000,218,3.16
905000,218,2.8
910000,226,3.32
915000,229,3.23
920000,220,3.58
925000,220,3.29
930000,210,3.43
935000,195,3.16
940000,211,2.74
945000,208,2.93
950000,226,3.64
955000,227,3.73
960000,260,3.0
975000,190,3.61
980000,207,3.05
985000,198,4.34
1005000,224,3.08
1055000,221,0.56
1060000,260,0.52
