milliseconds,wind_direction,windspeed
15000,55,2.92
20000,54,3.36
25000,55,3.86
30000,67,4.83
70000,96,3.65
140000,72,2.15
180000,88,2.62
185000,100,2.96
190000,80,2.53
195000,94,2.9
200000,94,3.17
215000,90,2.57
235000,88,2.34
240000,86,2.32
245000,84,2.34
250000,83,2.28
255000,88,2.26
260000,94,2.06
265000,83,1.85
270000,77,2.25
275000,81,2.19
280000,82,2.29
285000,95,2.37
290000,108,2.02
295000,98,1.89
300000,96,2.2
305000,92,2.83
310000,81,3.03
315000,90,3.05
320000,90,3.24
325000,105,2.88
330000,110,2.76
335000,100,2.44
340000,105,2.19
345000,115,2.44
350000,103,2.32
355000,99,2.23
360000,96,1.92
365000,85,2.48
370000,104,2.93
375000,102,2.56
380000,87,2.45
385000,82,2.41
390000,85,2.4
405000,106,2.8
415000,110,2.66
420000,107,2.75
425000,93,2.77
430000,87,2.96
435000,92,2.73
440000,116,2.7
445000,112,2.59
450000,94,2.03
460000,110,2.82
465000,116,2.93
470000,113,2.91
475000,123,3.02
480000,109,2.5
485000,108,2.16
490000,110,2.56
495000,107,2.69
500000,98,2.64
505000,96,2.71
510000,103,2.41
515000,102,2.23
520000,103,2.14
525000,103,2.02
530000,101,2.03
535000,108,2.32
540000,124,2.42
545000,115,2.28
550000,125,1.37
575000,87,2.14
580000,89,1.47
585000,86,2.27
590000,78,2.73
595000,74,2.54
600000,71,2.81
635000,71,2.63
640000,68,2.47
645000,67,2.63
650000,71,2.52
655000,72,2.4
660000,73,2.51
665000,74,2.15
680000,80,2.37
685000,80,2.44
700000,89,2.28
705000,83,2.31
725000,103,2.12
730000,97,2.42
735000,88,2.37
740000,89,2.46
745000,103,2.69
750000,102,2.69
755000,97,2.66
760000,98,2.32
765000,84,2.19
770000,88,2.18
775000,95,2.1
780000,94,2.13
785000,92,2.01
790000,99,1.95
795000,104,1.95
800000,98,2.2
805000,100,2.25
810000,103,2.3
815000,103,2.36
820000,104,2.41
825000,93,2.32
830000,83,2.49
835000,77,2.43
840000,74,2.33
845000,75,2.5
850000,78,2.63
855000,78,2.94
860000,80,2.88
865000,82,2.71
870000,83,2.56
875000,92,2.7
880000,96,2.72
885000,105,2.86
890000,102,2.98
895000,103,2.78
900000,92,2.47
905000,87,2.6
910000,99,2.67
915000,91,3.06
920000,90,2.8
925000,90,2.74
930000,94,2.64
935000,98,2.75
940000,99,2.8
945000,98,2.71
950000,99,2.97
955000,98,2.88
960000,98,2.78
965000,101,2.83
970000,98,2.71
975000,102,2.52
980000,97,2.38
985000,93,2.51
990000,87,2.42
995000,87,2.33
1000000,85,2.24
1005000,87,2.29
1010000,86,2.22
1015000,81,2.28
1020000,81,2.31
1025000,80,2.22
1030000,76,2.16
1035000,83,2.07
1040000,70,2.15
1045000,87,1.96
1050000,97,1.8
1055000,102,1.71
1060000,108,1.78
1065000,111,1.88
1070000,114,1.84
1075000,115,1.84
1080000,111,1.8
1085000,107,1.88
1090000,108,1.74
1095000,122,1.79
1100000,111,1.78
1105000,112,1.85
1110000,107,1.77
1115000,113,1.73
1120000,107,1.69
1125000,107,1.64
1130000,110,1.6
1135000,104,1.67
1140000,110,1.8
1145000,127,1.73
1150000,121,2.01
1155000,118,2.1
1160000,112,2.14
1165000,114,2.03
1170000,102,1.99
1175000,102,1.98
1190000,112,1.96
1195000,96,2.71
1200000,106,2.87
1205000,91,2.55
1210000,98,2.62
1215000,101,2.65
1220000,105,2.78
1225000,115,2.43
1230000,117,2.05
1255000,181,1.41
1310000,311,1.01
