milliseconds,wind_direction,windspeed
15000,102,3.9
20000,98,3.82
25000,100,3.71
30000,103,4.18
35000,101,3.96
40000,115,3.86
45000,110,3.62
50000,112,3.82
55000,114,3.9
85000,145,3.24
125000,148,3.15
145000,136,2.1
155000,128,5.11
160000,126,5.45
165000,124,5.78
180000,120,5.54
185000,132,6.19
190000,120,5.21
195000,122,5.31
200000,119,5.03
205000,127,4.92
210000,121,5.03
215000,124,4.88
220000,125,5.67
225000,126,6.02
230000,124,5.13
235000,129,5.52
250000,120,4.33
265000,133,5.09
285000,128,5.13
290000,125,5.36
295000,127,5.36
315000,125,4.86
330000,127,5.49
335000,127,5.44
345000,124,3.85
385000,114,5.53
390000,117,5.22
395000,122,4.81
400000,124,4.85
405000,128,4.91
410000,118,6.17
415000,124,6.38
430000,128,5.58
435000,126,5.57
440000,117,5.82
445000,118,5.49
450000,121,5.9
455000,125,6.09
460000,131,5.78
465000,125,6.15
470000,121,5.97
475000,127,5.89
480000,123,6.29
495000,129,5.22
500000,124,5.71
505000,122,5.29
510000,121,5.25
515000,117,6.84
520000,132,5.18
525000,124,6.02
530000,116,7.3
540000,120,5.96
545000,125,5.58
555000,121,6.26
575000,117,4.7
580000,119,4.43
585000,124,5.11
590000,126,5.27
600000,119,4.97
610000,114,5.25
615000,118,5.08
620000,118,5.13
625000,119,5.09
630000,118,5.43
635000,118,5.43
640000,118,5.5
650000,115,4.61
660000,117,5.38
665000,115,4.79
670000,121,4.76
675000,121,5.12
680000,118,5.17
685000,118,5.1
700000,115,5.66
705000,116,5.82
710000,118,5.77
715000,117,5.22
720000,117,4.89
725000,111,5.05
730000,112,5.43
750000,117,4.73
755000,118,4.68
760000,123,4.45
765000,118,4.74
770000,123,4.48
775000,126,4.61
780000,121,5.5
795000,117,5.15
810000,113,4.61
820000,113,4.83
825000,110,5.29
830000,116,5.47
835000,131,3.4
840000,118,3.99
845000,111,4.85
850000,108,5.46
855000,120,4.84
860000,110,5.41
865000,108,5.11
870000,115,4.91
885000,107,5.42
890000,108,5.21
910000,107,4.76
915000,100,4.49
920000,94,2.11
925000,101,4.12
935000,110,4.6
950000,104,3.72
960000,109,4.06
965000,112,4.73
970000,118,4.68
975000,103,4.18
980000,113,4.68
985000,114,4.38
1005000,110,4.02
1010000,126,2.72
1015000,130,3.06
1020000,133,3.58
1025000,122,4.57
1030000,134,3.22
1035000,135,3.82
1045000,133,3.66
1060000,107,4.83
1070000,123,3.26
1080000,123,3.93
1085000,130,3.9
1105000,121,4.13
1120000,117,6.1
1125000,106,3.82
1130000,121,3.55
1135000,118,4.51
1140000,113,4.8
1145000,113,4.77
1150000,120,4.18
1155000,121,4.24
1160000,118,4.56
1175000,114,5.85
1180000,117,5.96
1185000,114,5.72
1200000,200,4.47
1205000,199,4.83
1210000,192,3.59
1215000,189,4.37
1240000,236,2.26
