milliseconds,wind_direction,windspeed
15000,23,2.09
20000,16,2.36
25000,25,2.43
30000,41,2.67
45000,272,1.27
50000,347,1.49
55000,349,1.64
60000,357,1.99
65000,332,1.29
70000,339,1.71
75000,21,2.1
80000,340,1.47
85000,324,1.58
95000,354,1.62
100000,349,1.85
105000,326,2.03
110000,338,2.05
115000,359,1.98
175000,33,2.59
180000,34,3.51
185000,30,3.03
190000,30,3.44
195000,51,3.75
220000,54,4.23
225000,54,3.86
231000,49,3.85
235000,43,3.83
240000,42,3.75
245000,38,4.44
250000,52,4.0
255000,36,3.42
260000,37,3.55
265000,34,3.36
270000,39,3.04
290000,53,3.29
305000,48,3.89
310000,53,4.45
315000,49,4.3
320000,55,4.45
325000,59,4.75
330000,58,5.09
350000,49,4.56
360000,49,4.06
365000,55,5.25
375000,64,5.19
385000,46,4.07
390000,40,3.58
395000,30,3.23
405000,48,3.79
410000,53,4.09
415000,58,4.08
420000,57,3.91
425000,61,4.25
430000,58,3.79
435000,61,3.9
440000,58,3.58
445000,50,3.66
450000,50,3.5
455000,54,3.6
460000,46,3.92
465000,48,4.16
470000,54,4.09
475000,42,3.96
480000,29,3.73
485000,32,3.95
490000,34,3.91
495000,45,3.46
500000,51,3.5
505000,59,4.34
510000,60,4.47
515000,56,4.62
525000,61,4.07
535000,56,3.85
540000,52,4.26
545000,51,4.68
550000,47,4.5
555000,46,4.68
570000,56,3.85
575000,52,4.16
580000,62,4.27
585000,63,4.24
590000,63,4.58
595000,73,3.97
600000,74,3.97
605000,71,3.87
640000,61,3.62
650000,73,4.41
660000,46,3.62
665000,45,4.12
670000,47,3.82
680000,37,4.14
685000,41,4.1
690000,46,5.08
705000,51,5.05
710000,44,4.36
725000,46,4.78
730000,38,4.44
735000,36,4.41
740000,43,4.61
745000,43,4.16
750000,47,4.14
755000,46,4.41
765000,29,3.57
770000,41,3.94
775000,41,3.91
780000,35,3.94
785000,33,3.75
790000,35,3.7
795000,50,3.78
800000,52,3.79
805000,46,4.01
810000,49,3.56
825000,48,3.54
830000,50,4.28
845000,63,3.72
850000,63,3.31
860000,48,3.79
885000,54,3.84
890000,56,4.33
905000,49,3.7
910000,51,3.68
925000,77,2.95
930000,77,3.85
940000,78,3.87
945000,74,3.79
965000,59,3.9
970000,52,4.14
975000,56,4.29
980000,53,3.82
985000,56,5.17
1000000,49,3.82
1005000,47,4.0
1040000,38,3.24
1045000,39,4.02
1050000,40,3.7
1055000,49,4.24
1075000,51,3.15
1080000,52,3.48
1085000,47,3.82
1090000,43,3.69
1095000,47,4.15
1100000,47,3.88
1105000,30,4.27
1110000,38,4.18
1115000,54,4.31
1120000,39,4.02
1125000,43,3.95
1130000,40,4.48
1135000,45,4.32
1140000,40,4.11
1145000,35,4.33
1150000,40,4.49
1155000,39,4.18
1160000,49,4.24
1165000,52,4.62
1170000,46,4.58
1175000,37,4.96
1180000,46,4.37
1185000,41,3.64
1190000,46,3.98
1195000,51,3.68
1200000,62,4.18
1210000,91,3.41
1270000,34,3.52
