milliseconds,wind_direction,windspeed
10000,56,5.23
15000,45,6.21
20000,51,6.64
25000,51,6.89
30000,51,6.16
45000,47,6.04
60000,49,6.14
65000,45,6.23
80000,51,7.65
85000,30,6.35
90000,52,7.54
95000,48,7.87
115000,44,7.39
125000,36,6.87
130000,32,6.66
160000,48,6.4
200000,59,6.52
215000,41,7.51
220000,34,7.56
225000,35,8.69
230000,39,9.09
235000,45,8.55
240000,40,8.6
260000,32,8.95
265000,38,8.45
280000,35,7.71
350000,45,9.23
355000,46,8.86
375000,44,7.18
380000,46,7.72
385000,45,8.47
390000,43,8.89
395000,43,8.52
400000,45,8.3
405000,44,8.53
410000,44,8.5
415000,48,8.36
420000,48,8.21
425000,51,8.04
430000,49,7.96
435000,48,7.73
440000,46,7.51
445000,46,7.89
450000,43,8.05
455000,44,7.89
460000,44,7.8
465000,45,7.65
470000,44,8.21
475000,44,8.23
480000,42,8.25
485000,40,7.53
500000,45,7.65
505000,44,7.88
510000,39,6.97
515000,39,6.71
530000,45,7.33
535000,47,7.58
540000,45,7.56
545000,47,7.73
595000,37,6.98
600000,38,7.4
615000,32,7.45
620000,35,7.28
625000,38,7.36
630000,40,7.24
635000,43,6.82
640000,40,7.66
645000,43,7.26
650000,38,6.61
655000,35,7.48
660000,31,7.99
665000,35,8.17
670000,32,8.18
675000,31,8.67
680000,37,7.95
705000,37,6.74
