milliseconds,wind_direction,windspeed
10000,204,4.85
15000,193,4.59
20000,199,5.09
25000,202,4.04
30000,198,5.22
35000,202,5.87
50000,196,2.91
55000,203,3.86
60000,201,4.75
65000,199,4.71
70000,196,4.03
75000,193,3.85
80000,197,4.59
100000,182,5.04
105000,182,4.7
110000,186,4.58
115000,186,4.3
120000,185,4.27
125000,184,4.33
130000,187,4.09
135000,187,4.08
140000,180,4.39
145000,184,4.01
150000,184,4.49
155000,183,5.04
160000,184,4.78
165000,178,4.91
170000,180,4.52
175000,181,4.74
180000,184,5.14
185000,186,5.21
190000,186,5.27
195000,186,5.11
200000,188,5.08
205000,191,4.78
210000,182,5.0
215000,181,4.73
220000,185,4.69
225000,187,4.55
230000,184,4.83
235000,186,4.72
240000,187,4.48
245000,184,4.61
250000,181,4.51
255000,181,4.09
260000,182,4.63
265000,185,4.22
270000,179,4.6
275000,178,4.76
280000,177,4.5
285000,176,4.75
290000,179,4.77
295000,179,4.81
300000,180,4.88
305000,179,5.01
310000,178,4.99
315000,183,4.59
320000,181,4.57
325000,178,4.87
330000,178,4.84
335000,181,4.84
340000,180,4.44
345000,178,4.62
350000,171,4.64
355000,174,4.26
360000,175,4.18
365000,176,4.37
370000,175,4.38
375000,177,4.16
380000,179,3.98
385000,182,3.82
390000,180,4.25
395000,184,4.04
400000,180,4.04
405000,176,4.68
410000,177,4.53
415000,174,4.46
420000,181,4.46
435000,176,4.39
440000,174,4.47
445000,170,4.66
450000,175,4.86
455000,171,4.9
465000,181,3.76
470000,184,3.87
475000,175,4.68
480000,178,4.75
485000,167,4.34
490000,160,3.9
495000,165,3.74
500000,176,3.86
505000,169,4.27
510000,166,4.0
515000,181,4.7
520000,175,4.68
525000,180,5.07
530000,181,4.84
535000,182,4.69
540000,178,4.68
545000,182,4.27
550000,175,4.42
555000,170,4.42
560000,179,4.67
565000,181,4.15
570000,173,4.59
575000,169,4.45
580000,177,4.37
585000,176,4.22
590000,179,4.5
595000,174,4.38
600000,178,4.21
605000,173,4.06
610000,174,4.44
615000,178,4.24
620000,180,4.25
625000,180,4.0
630000,177,4.49
635000,176,4.45
640000,177,4.53
645000,179,4.25
650000,176,4.64
655000,179,4.55
660000,178,4.74
665000,177,4.69
670000,177,4.54
675000,178,4.71
680000,178,4.68
685000,182,4.78
690000,182,4.77
695000,179,4.43
700000,183,4.2
705000,181,4.51
710000,181,4.75
715000,184,4.55
720000,179,4.66
725000,184,4.59
730000,187,4.32
735000,188,4.42
740000,188,4.31
745000,182,4.57
750000,183,4.4
755000,183,4.52
760000,182,4.29
765000,182,4.5
770000,185,3.96
775000,188,3.73
780000,187,3.96
785000,186,3.92
790000,188,3.5
795000,182,3.82
800000,184,3.7
805000,180,3.93
810000,184,3.69
815000,184,3.9
820000,185,3.97
825000,185,3.86
830000,186,3.68
835000,181,3.99
840000,187,3.71
845000,188,3.68
850000,185,3.93
855000,179,4.3
860000,182,4.5
865000,185,4.45
870000,182,4.54
875000,182,4.4
880000,180,4.78
885000,180,4.48
890000,175,4.73
895000,177,4.49
900000,182,4.19
905000,185,4.39
910000,179,4.82
915000,182,4.4
920000,180,4.18
925000,182,4.08
930000,183,4.15
935000,186,4.16
940000,183,4.34
945000,182,4.49
950000,182,4.35
955000,180,4.32
960000,179,4.35
965000,181,4.23
970000,187,4.16
975000,185,4.36
980000,187,4.34
985000,189,4.22
990000,188,4.03
995000,183,4.18
1000000,188,3.89
1005000,188,4.02
1010000,186,3.87
1015000,187,4.01
1020000,188,4.08
1025000,182,4.35
1030000,182,4.15
1035000,182,3.91
1040000,185,3.46
1045000,184,3.3
1050000,184,3.07
1055000,181,3.57
1060000,177,4.05
1065000,176,4.36
1070000,177,4.58
1075000,178,4.53
1080000,178,4.21
1085000,179,4.02
1090000,179,3.92
1095000,179,4.01
1100000,172,4.08
1105000,170,4.48
1110000,175,4.7
1115000,174,4.17
1135000,170,4.64
1140000,175,4.71
1145000,170,4.65
1150000,174,4.32
1155000,186,4.88
1160000,182,4.41
1165000,183,6.41
1185000,197,4.95
1240000,169,1.26
