milliseconds,wind_direction,windspeed
20000,102,3.94
25000,102,2.39
60000,154,2.4
65000,149,2.98
70000,144,3.73
75000,134,3.43
200000,158,2.43
210000,142,2.19
215000,139,2.2
220000,138,2.7
290000,153,1.37
295000,134,1.51
300000,154,1.55
325000,184,4.32
330000,172,4.95
335000,172,4.95
350000,178,3.33
355000,180,3.85
360000,174,4.0
365000,177,4.21
370000,175,4.02
385000,133,2.27
390000,145,3.75
400000,112,2.15
405000,119,1.71
410000,107,1.83
415000,147,2.33
420000,138,2.46
425000,136,2.79
430000,139,2.84
435000,148,3.26
440000,147,3.25
445000,143,3.12
450000,130,3.3
455000,137,2.89
460000,152,3.36
465000,160,4.73
485000,114,1.79
490000,88,1.73
495000,125,2.52
500000,119,2.41
510000,131,2.54
520000,133,2.2
545000,120,1.52
555000,63,2.04
590000,131,3.27
595000,149,2.42
600000,93,2.45
605000,92,3.41
610000,100,3.37
615000,118,3.62
675000,169,3.62
680000,163,4.36
685000,164,4.72
710000,167,4.62
715000,167,4.38
755000,152,4.2
770000,140,2.7
775000,152,2.92
780000,136,3.1
785000,132,3.9
790000,131,4.3
795000,137,4.62
800000,136,4.61
805000,137,4.57
810000,136,3.91
815000,139,4.11
820000,137,4.29
825000,147,4.48
830000,146,4.55
835000,146,4.11
840000,147,3.99
860000,175,3.66
870000,148,3.39
875000,177,1.67
880000,145,1.75
885000,174,1.47
940000,120,1.96
945000,127,2.14
960000,100,1.45
965000,118,1.88
970000,126,1.78
975000,126,1.7
980000,123,1.61
1000000,119,2.61
1005000,116,3.29
1010000,110,3.3
1015000,131,4.08
1020000,120,3.94
1025000,126,4.27
1030000,121,4.54
1035000,122,4.56
1040000,121,4.69
1045000,117,4.34
1050000,128,3.71
1055000,122,3.3
1060000,122,4.17
1065000,127,4.28
1070000,125,4.42
1075000,124,4.48
1080000,124,4.33
1090000,118,4.36
1095000,120,4.42
1100000,122,4.06
1105000,119,3.89
1110000,121,3.55
1115000,119,3.33
1120000,119,3.12
1125000,120,3.15
1130000,119,2.92
1135000,122,3.04
1140000,122,3.3
1145000,123,2.41
1150000,121,2.37
1155000,128,2.64
1160000,123,1.96
1165000,127,1.87
1170000,117,1.89
1175000,111,1.69
1180000,110,1.7
1185000,111,1.57
1190000,111,1.92
1195000,115,2.19
1210000,100,3.53
1215000,99,2.92
1220000,105,2.3
1280000,180,1.88
1285000,193,1.35
