milliseconds,wind_direction,windspeed
15000,341,3.41
20000,11,4.18
25000,13,4.27
30000,38,3.78
35000,23,3.52
40000,17,4.28
45000,30,4.49
50000,30,4.8
230000,355,5.06
250000,10,4.41
255000,8,4.39
260000,10,4.3
265000,10,4.12
285000,28,4.9
290000,30,4.47
295000,30,4.24
300000,19,4.49
315000,41,4.15
320000,52,4.29
325000,55,3.81
330000,63,4.27
335000,62,4.2
340000,79,4.19
350000,82,4.69
355000,79,4.85
360000,80,4.51
365000,84,4.5
370000,94,4.91
375000,76,4.9
385000,75,4.45
425000,68,4.68
430000,54,4.33
440000,77,4.09
445000,78,4.19
450000,61,4.68
455000,57,4.83
480000,58,4.87
485000,49,4.37
490000,42,4.64
495000,38,4.37
500000,40,4.48
505000,38,4.4
510000,37,4.32
515000,38,4.24
520000,39,3.88
525000,37,4.3
530000,35,4.71
535000,37,5.17
540000,36,5.64
545000,31,5.14
550000,31,4.59
555000,30,4.4
560000,23,4.59
565000,23,4.99
570000,29,4.92
575000,39,4.81
585000,33,5.0
595000,14,5.01
610000,21,5.27
615000,23,4.61
620000,24,4.97
625000,24,4.84
630000,23,5.04
635000,24,5.03
640000,21,5.38
645000,29,5.28
650000,23,5.58
660000,18,5.77
670000,19,5.78
675000,17,5.58
680000,17,5.03
685000,13,5.89
690000,15,5.72
695000,17,5.69
700000,19,5.45
705000,21,5.41
710000,17,5.53
715000,16,5.56
720000,17,5.55
725000,15,5.91
730000,17,5.99
735000,18,5.75
740000,18,5.76
745000,20,5.6
750000,18,5.58
760000,8,6.39
765000,15,5.64
770000,13,6.17
775000,15,6.23
780000,16,5.87
785000,13,6.23
790000,13,6.21
795000,11,6.28
800000,11,6.37
805000,10,6.26
810000,5,5.76
815000,13,5.92
820000,17,5.97
825000,19,6.05
830000,26,5.99
835000,26,6.14
840000,19,5.94
845000,21,5.57
850000,26,5.8
855000,23,5.55
860000,25,5.37
865000,24,5.34
870000,17,5.42
875000,20,5.24
880000,18,5.47
885000,21,5.08
890000,17,4.62
905000,34,5.39
910000,25,4.92
920000,33,6.12
945000,20,5.86
950000,28,5.58
955000,23,5.44
965000,36,4.76
975000,25,4.78
980000,24,4.2
985000,24,5.29
990000,19,5.12
995000,20,5.31
1000000,24,4.97
1005000,33,4.96
1010000,22,5.47
1030000,23,5.12
1035000,24,5.41
1040000,27,5.2
1060000,28,4.73
1065000,18,5.15
1070000,16,4.8
1075000,37,4.71
1095000,34,3.9
1100000,20,2.91
1105000,21,2.13
1110000,51,3.26
1115000,44,3.25
1120000,62,4.43
1125000,74,3.96
1130000,46,5.83
1135000,57,4.65
1140000,52,4.26
1145000,54,3.68
1150000,59,3.42
1155000,64,3.36
1160000,45,3.29
1185000,57,5.04
1245000,39,3.73
